Plat Number,Plat Name,Section/Township/Range,Volume,First Page,Last Page,Plat Type
814620,SURREY DOWNS NO. 01 REPLAT POR OF,0322505,065,017,000,
680610,PIONEER PLACE,0222305,226,051,057,
260860,FOSS RIVER CABIN SITES ADD,0322612,067,096,000,
296880,GUNTHERS HIGHLAND VIEW TRS,0302304,019,064,000,
051051,BANDYS SECOND ADD,0142104,114,099,000,
338790,HINES ADD DIV NO. 02 PLAT OF,0172205,063,015,016,
220650,EASTGATE ADD DIV K,0102405,055,021,022,
692670,PUBLIC BENEFIT SUPL PLAT COLLINS,0192504,002,049,000,
809195,SUNBREAKER CONDO,2032404,058,001,003,C
732630,RIVA CHASE PH 01 CONDO,1342505,091,032,038,C
362650,ISLAND RIDGE TRS,0132404,047,071,000,
231140,ELLENES ADD,0052405,048,060,000,
173800,CONNECTION PH 02 CONDO,2292205,234,081,084,C
025460,ARBOR PLACE BUILDING CONDO,2312504,120,061,066,C
253925,5752 ASHWORTH AVE N CONDO,1072504,043,088,089,C
931330,WESTPHAL DEAN ADD TO BELLEVUE,0302505,048,076,000,
559178,MONTERA TOWNHOME COMMUNITY AFFDVT OF COR CONDO,2062506,152,093,000,C
067002,BELLEVUE BSP NO. 14-137736 LF,0322505,266,073,075,
026770,ARIA @ MAIN CONDO,3322505,222,085,087,C
785540,SOMERSET NO. 04,0152405,068,029,030,
804600,STRAWBERRY LANE,0182205,085,011,000,
531510,MC GILVRAS ISLAND ADD,0122404,016,058,000,
422292,LAURELWOOD SOUTH DIV NO. 07,0042104,085,054,000,
228519,1800 BOYLSTON CONDO,4292504,077,037,039,C
246085,FAIRMONT AT CHERRY HILL CONDO,3332504,239,048,050,C
269200,GAMELIN HOUSE AMENDMENT CONDO,4162404,209,084,091,C
792460,SPORTSMANS PARADISE ESTATES NO. 01,0302105,072,029,000,
723460,RENTONS ADD,0332504,003,118,000,
221500,EASTWIND,0272205,139,063,065,
680221,PINNACLE ESTATES II,0252006,151,012,014,
223190,ECHO LANE NO. 02,0052604,071,090,000,
866340,TOTEM VISTA,0272605,106,078,079,
894750,VISTA FORBES TOWNHOUSE 2ND AMEND/PH 2&3 CONDO,2042505,265,058,063,C
880760,UNION HILL HEIGHTS NO. 01,0052506,084,075,076,
664200,PARK CREST ADD,0322605,072,061,062,
025520,ARBORETUM AT VISTA PARK 1ST AMEND/PH02 CONDO,4222406,255,034,036,C
259186,FOREST ESTATES DIV NO. 07,0342305,141,072,073,
029310,ASHFORD PARK CORRECTION CONDO,1012505,127,001,007,C
666780,PARKSHORE MARINA CONDO,3352404,020,052,067,C
795507,STAFFORD-HANSELL NO. 10,0282305,108,097,098,
219510,EAST WHITE CENTER ADD,0062304,023,016,000,
740170,RONALD PARK ADD,0072604,049,028,000,
545050,MERCER FIRS ADD,0192405,079,070,071,
816101,SWIFTWATER DIV NO. 02,0152507,161,077,080,
542256,MEADOWS THE,0112505,100,038,039,
103800,BRAITHBURN ESTATES (AMENDED),0132606,200,048,000,
031840,AUTUMN GLEN I,0142406,150,016,017,
425300,LEE'S MOORINGS 3RD AMENDMENT CONDO,3182504,251,059,064,C
289720,GREENBUSH COURT CONDO,2292504,056,001,002,C
432680,LINDA VISTA CONDO,4092204,031,098,103,C
637950,OLYMPIC HEIGHTS ADD,0112403,011,053,000,
804470,STRATTFORD SOUTH,0102505,115,053,000,
701060,QUEEN ANNE CONDO,3132503,167,054,056,C
367340,JEANNETTE GRANDVIEW TRS,0102204,041,043,000,
105100,BREHMS ADD TO CLYDE HILL,0192505,082,001,002,
287240,GREAT NORTHWEST BUILDERS,0172606,091,078,000,
866318,TOSCANO PH 02 CONDO,2302504,161,042,044,C
420500,LATITUDE PH 01 CONDO,3182104,189,001,017,C
546925,MERIDIAN TOWERS CONDO,2172504,028,090,091,C
322920,HELLWIGS ADD TO FOSTER UNREC,0152304,902,103,000,
611760,NORMANDY PLACE 3RD AMD PH 1-3 CONDO,1062204,270,051,059,C
256490,FIRWOOD GLEN,0332605,108,062,063,
311080,HARMONELL ADD,0092205,072,022,000,
390410,KITTINGERS ADD,0272404,011,017,000,
605770,NEW SUNRISE ADD DIV NO. 02,0082605,076,005,000,
894447,VILLAGE GATE CONDO,4322305,146,090,093,C
770157,SHADOW HAWK I PH 09 CONDO,1212305,194,016,023,C
176510,COSBEYS ADD,0192205,060,021,000,
512540,MAPLEWOOD ADD TO AUBURN,0072105,017,098,000,
770161,SHADOW LAKE ESTATES NO. 02,0072206,083,074,075,
739880,ROLLING HILLS ADD,0092304,056,009,000,
436115,LINNEA THE CONDO,2112503,069,055,061,C
142391,CASCADE HILLS NO. 08,0282305,080,041,042,
390501,KLAHANIE DIV NO. 12,0112406,147,056,059,
054300,BARQUIST ADD,0342604,042,029,000,
729270,RICHWOOD LANE ADD,0012603,061,068,000,
413980,LAKEMONT RIDGE PH 02 CONDO,1262405,128,047,055,C
362915,ISLE & LAKE ADD NO. 01,0322405,099,037,038,
530320,MC DONALDS TR 14 KNIGHTS SUBDIV,0252603,036,017,000,
094260,BORG HEIGHTS DIV A,0302505,059,031,000,
781440,SLATER PARK CONDO,4282605,050,011,013,C
640270,ORCHARD PARK ADD,0332605,066,086,000,
733950,RIVERSIDE ADD TO DUVALL-VACATED,0122606,021,010,000,
236650,EQUINOX 2ND AMENDMENT CONDO,3202504,269,068,000,C
139730,CAROLS HIGHLAND GARDENS ADD,0072604,050,007,000,
193480,DEANS ADD,0042404,001,206,000,
860230,3424-25TH AVENUE WEST CONDO,3142503,016,057,058,C
338690,HINCKLEYS SUPL PLAT,0302504,002,132,000,
281060,GLENWOOD PARK NO. 03,0262403,022,007,000,
814860,SUTHERLAND & KELLEYS 2ND ADD,0092304,045,036,000,
382760,KENSINGTON WOODS,0122405,159,095,097,
365580,JADE GARDEN CONDO,1082404,126,080,086,C
207160,DONOVAN TERRACE NO. 02,0182604,069,019,000,
751800,SBMC (AMENDED) CONDO,1142503,250,088,091,C
888440,VASHON EAST,0292303,104,038,000,
093700,BONNYWOOD PARK ADD,0032204,063,089,000,
299100,HAGADORN PARK,0092105,174,075,077,
326081,HERITAGE WOODS DIV 2,0332204,188,077,084,
202120,DEWEYS ADD,0232503,002,065,000,
068601,BELLEVUE WAY TOWNHOMES CONDO,2292505,280,047,049,C
447200,LYMAN'S FARM ADD,0192105,171,030,031,
419160,LA ROSE PARK NO. 03,0092505,082,006,000,
138380,CARLSON-RIGSBY ADD,0122503,026,034,000,
666710,PARKS AT KENT THE CONDO,4102204,210,085,089,C
750400,SAHALEE NO. 01,0202506,092,040,043,
619430,NORTHUPS ACRE TRS,0202505,006,045,000,
064340,BEL-CREST NO. 02,0032405,099,078,079,
546873,MERIDIAN PARK VISTA,0352205,162,043,045,
098900,BOULEVARD PARK SCHOOL ADD,0162304,035,001,000,
163900,CLINKSTON VIEW CONDO,1252503,280,078,080,C
206300,DOGWOOD VIEW TO CITY OF KIRKLAND,0322605,074,043,000,
291661,GREENWOOD ESTATES DIV NO. 02,0292206,112,041,042,
770810,SHALOM PH 01 CONDO,1292604,066,020,022,C
860090,1374 ALKI CONDO,3022403,101,004,005,C
288775,GREEN LAKE SIX TOWNHOMES CONDO,3052504,184,029,033,C
894425,VILLA VIEW CONDO,2332505,013,053,054,C
910760,WADKINS SECOND ADD,0192105,070,058,000,
111269,BRIGHTON PLACE PH 01 CONDO,3202605,072,068,074,C
570600,MOUNTAIN MEADOWS ADD,0342406,063,005,000,
744270,ROSS MANOR AMENDMENT CONDO,4312504,281,010,019,C
951100,WOODCREEK DIV NO 02 AMD CONDO,1342505,009,017,000,C
050950,BALMORAL ESTATES,0242606,167,019,022,
291820,GREENWOOD HEIGHTS UNREC,0242603,902,096,000,
357520,INGLEWOOD ACRES,0282506,118,043,044,
866930,TRAILS AT NEWCASTLE CONDO,2342405,280,057,061,C
781120,SKYRIDGE DIV NO. 03,0032405,083,008,009,
548620,MERRITTS 2ND ADD TO AUBURN,0182105,026,046,000,
856276,TALUSWOOD TOWNHOMES CONDO,2062506,179,066,076,C
894180,VIEWPOINTE,0192404,154,001,002,
326050,HERITAGE PLACE CONDO,1292604,056,045,047,C
439730,LOFTS ON SIXTEENTH AVENUE CONDO,3282504,247,063,066,C
779220,SIKES 1ST ADD TO REDMOND,0112505,009,023,000,
410450,LAKE WASHINGTON BLVD BEACH UNREC,0172505,902,143,000,
894710,VIPS TRACTS,0202406,107,033,035,
659950,PACESETTER HOMES IDLEWILD,0242604,095,066,000,
395690,LADDS ADD,0222503,002,059,000,
142730,CASCADE VIEW ESTATES NO. 01,0132506,072,076,000,
232920,EMBASSY THE CONDO,1202504,075,035,040,C
858190,TERRA HEIGHTS,0162205,125,007,009,
010454,ALDERBROOK DIV NO. 05,0132103,131,027,029,
058760,BAYVIEW CREST ADD,0162204,075,071,072,
666640,PARKPOINT PHASE I CONDO,3022504,009,001,014,C
445100,LUANA VUE ASSESSORS PLAT OF,0142203,070,046,000,
143385,CASCARA AT THE VILLAGES PH 05 CONDO,1342606,270,092,094,C
115615,BROOKSIDE PARK IN KIRKLAND PH 02 AMENDED CONDO,4052505,141,081,083,C
178940,COUNTRY TRACE PH I AMD CONDO,1292605,038,068,070,C
724700,RHOADS ADD NO. 02,0102204,047,044,045,
691795,PROVIDENCE POINT-BSP 9TH AMENDMENT?? CONDO,4092406,093,040,042,C
636700,OLIVER TAYLOR ADD,0072304,050,042,043,
549100,METRO @ PIKE/PINE CONDO,2322504,206,046,051,C
723732,RESERVE AT ANGLE LAKE THE,0342304,273,092,095,
645360,OVERLOOK VILLAGE CONDO,3042505,097,037,040,C
131044,CAMBRIDGE AT THE PARKS - PH 01,0362305,177,071,076,
276750,GILMAN PARK CONDO,2122503,100,079,080,C
802570,STOCKTON ALTERATION NO. 01,0172205,196,055,056,
894395,VILLA JUANITA CONDO,1192605,189,091,099,C
931600,WESTRIDGE TOWMHOMES PH 06 CONDO,1222204,076,013,016,C
221290,EASTRIDGE PARK,0112105,087,025,026,
639102,112 25TH AVE E CONDO,4282504,214,024,026,C
152910,CHATEAU DE VILLE CONDO,2172305,248,079,086,C
132870,CANHTAN TA SUBDIVISION,0092304,273,013,018,
926978,WEST MEADOW,0202205,167,017,018,
513760,MARA BELLA CONDO,2202504,168,046,048,C
519800,MASONS PLACE,0352305,086,023,000,
135525,CARKEEK PARK ESTATES,0252603,127,087,089,
314835,HARVARD ESTATE THE CONDO,1292504,201,097,104,C
374460,JORDANS ACRE GARDENS ADD,0072304,007,084,000,
394580,KTOD CONDO,2202505,279,007,010,C
165570,COAL CREEK TERRACE CONDO,2272405,179,087,095,C
152340,CHARLES XX CONDO,1162404,048,075,076,C
238350,ESSEX PARK PH 04 CONDO,2312606,111,079,082,C
269800,GARDEN TOWNHOMES CONDO,1042104,175,008,010,C
025551,ARBORS OF WOODINVILLE CONDO,3102605,264,052,059,C
894444,VILLAGE AT REDONDO THE 1ST AMENDMENT CONDO,3332204,230,075,000,C
104150,BRANDTS ADD NO. 01,0282506,121,008,000,
744700,ROSS ROAD TOWNHOMES PH 07 CONDO,3052605,272,087,090,C
330010,HIGHLAND TOWNHOUSES CONDO,3092305,017,011,013,C
382070,KENNEDY CARTER SUBDIV NO. 01,0032504,051,008,000,
866150,TOP HAT CONDO,2082304,209,018,020,C
125120,BURKES 2ND SUPL BLKS 44 & 58,0032404,002,053,000,
937330,WHITHAM ROBERT F HOME TRS,0052604,030,024,000,
684920,PONTIUS 3RD ADD,0292504,002,013,000,
638510,OLYMPIC PARK WEST,0292204,099,086,087,
289550,GREEN VISTA(0005)REMOVED CONDO,3192105,012,088,089,C
711750,RAILROAD SUBDIV TO SEATTLE ADD,0322504,008,029,000,
952655,WOODLANDS RIDGE,0252605,255,086,093,
601300,NE 62ND STREET CONDO,3082505,246,049,052,C
433500,LINDE & LEE PARK NO. 02,0252303,047,051,000,
795431,STAFFORD CREST DIV 2,0322405,194,001,005,
856500,TAREY LANE,0012605,176,022,024,
855700,TALBOT CREST ADD,0302305,076,035,000,
257026,536 MILL AVENUE SOUTH CONDO,3172305,062,017,018,C
413680,LAKELAND ADD,0072305,030,031,000,
894416,VILLA MARJORIE CONDO,4292504,116,004,009,C
322465,HEIGHTS AT RIDGEVIEW 2ND AMENDMENT CONDO,3032204,271,067,070,C
215500,EAST CRESCENT LANE,0142505,081,099,100,
721285,REGINA GAIL THE CONDO,4252603,224,072,074,C
213040,DUVALL HILLS DIV NO. 01,0132606,136,005,006,
510710,MAPLE VALLEY BSP NO. CD1108-002,0272206,259,017,018,
873110,TWIN APARTMENTS CONDO,4192304,218,013,016,C
029310,ASHFORD PARK PH 03 CONDO,1012505,126,012,015,C
241330,EVERGREEN ESTATES SOUTH,0082104,101,075,077,
734963,RIVERWALK DIV NO. 03,0292105,181,023,025,
788050,SOUTH FORK CAMP UNREC,0302309,902,250,000,
661600,PALMER HEIGHTS NO. 01,0232404,044,075,000,
503300,MAGNOLIA CIRCLE PH 04 CONDO,2352407,260,039,042,C
889410,VENETIAN THE CONDO,2112403,182,062,064,C
542360,MEADOWVIEW,0012505,134,077,078,
042200,BALCHS ALBERT PRESIDENT PARK NO. 05,0092305,052,055,000,
780393,6075 CALIFORNIA CONDO,3232403,275,021,024,C
920670,WEBSTER LAKE ESTATES,0272306,176,010,018,
815600,SWANSON TERRACE ADD,0052204,076,008,000,
785991,SONATA HILL,0092105,263,066,072,
971210,SPS-AT&T COMMUNICATIONS UNREC,0012414,998,034,000,
260003,FORESTHILL NO. 04,0222405,119,022,023,
949170,WISNERS QUEEN ANNE ADD,0242503,016,060,000,
749000,SAALSBURY DIV NO. 01,0302505,070,087,000,
029307,ASHFORD CHASE,0282506,264,067,073,
082900,BISAZZA ADD,0212404,027,008,000,
533570,MC HUGH ADD,0272204,066,080,000,
281780,GOLDEN HILLS,0042205,104,098,000,
856260,TALLYHO NO. 03,0102505,074,063,064,
692870,PUGET SOUND HILLS NO. 02,0052104,071,083,000,
780423,SIXTY-01 AMENDED CONDO,3102505,023,064,065,C
256035,FIRST HILL PLAZA RETAIL BLDG 3RD AMEND CONDO,1322504,101,003,000,C
172600,COMPASS POINTE CONDO,2112604,143,001,005,C
856321,TANAGER AT TOTEM LAKE PH 03 CONDO,1292605,219,021,030,C
873237,202 WEST OLYMPIC PL CONDO,1252503,038,087,091,C
338430,HILTON LANE,0192206,085,053,000,
803570,STONERIDGE,0342505,092,053,000,
280460,GLENWILDE NO. 02,0212504,028,028,000,
882530,UNIVERSITY PLAZA RERECRD CONDO,4082504,013,045,046,C
512698,MAPLEWOOD GROVE CONDO,2202205,242,062,064,C
943005,WILLOWS COMMERCE PARK PH II & III-BSP,0032505,187,001,009,
403590,LAKE HEIGHTS NO. 03,0162405,054,009,010,
516090,MARKETFRONT CONDO,4312504,286,026,034,C
020030,AMBER HEIGHTS,0182605,162,063,067,
501050,MADISON GATE PH 01 CONDO,4282504,097,004,005,C
211570,DUMAS BAY ESTATES,0112103,109,041,042,
436960,LITTLES ADD TO KENT,0182205,053,086,000,
103800,BRAITHBURN ESTATES,0132606,195,071,072,
426820,LENZ-FARMETTE TRS,0072305,037,036,000,
682210,PLEASANT VALLEY ADD NO. 02,0152503,017,013,000,
520920,MATTHEWS J G LK WN DIV NO. 04 UNREC,0342604,902,170,000,
086600,BLUE GABLES,0222605,139,025,026,
254070,FINLEYS GARDEN TRS,0302505,018,015,000,
546430,MERIDIAN AVE ACRES,0312604,024,050,000,
141973,CASA ANITA (0005) CONDO,3202504,038,044,047,C
770799,SHALIMAR CONDO,4082505,085,034,036,C
187760,DAHLIA COURT,0132604,266,060,063,
291830,GREENWOOD HIGHLANDS CONDO,1242603,185,075,077,C
720320,REDMOND RIDGE EAST DIV 11,0022506,261,017,029,
142417,CASCADE PARK PH 03 CONDO,3282305,070,064,066,C
404573,LAKE KIRKLAND PARK CONDO,2042505,119,052,057,C
138960,CARNER MEADOWS,0352104,250,079,080,
728370,RICHMOND HEIGHTS CONDO,1012603,247,067,069,C
132780,CANDLEWOOD AMENDED CONDO,4192304,022,051,053,C
383100,KENT VIEW ADD,0182205,041,001,000,
289490,GREEN VALLEY HEIGHTS DIV NO. 04,0222204,080,018,000,
193330,DAYTON TERRACE ADD,0062604,072,077,000,
190160,DASHLEYS W A LAKE ADD,0242303,022,056,000,
861260,THOMAS ROBERT E ADD,0352403,062,041,000,
167840,COLES LAKEVIEW TO BRYN MAWR ADD,0062305,023,013,000,
698000,QUAIL RUN PHASE 1 1ST AMEND CONDO,3122103,011,090,091,C
750418,SAHALEE SOUTH,0282506,143,056,058,
151730,CHAPMANS 2ND ADD,0062504,032,045,000,
433460,LINDE & LEE PARK ADD,0252303,046,076,000,
792322,SPIRITRIDGE TOWNHOMES PH 03-E CONDO,4112405,086,038,042,C
065400,BELL AND DENNYS 1ST ADD,0312504,001,061,000,
781950,SMITH BERGER-SOUND PROPELLER CONDO,1322404,217,001,002,C
951410,WOODHAVEN ADD,0082405,051,064,000,
573000,MUSEUM OF FLIGHT-SPACE SHUTTLE GALL BSIP,0332404,255,074,076,
242420,EVERGREEN TOWNHOMES PH 01 CONDO,1122604,066,033,035,C
926630,WEST EMERSON TOWMHOMES CONDO,3132503,081,021,025,C
162040,CLEAR CREEK,0302605,277,024,027,
889860,VICTORIA GLEN,0192206,116,047,048,
941450,WILDWOOD PARK DIV NO. 01,0332406,085,018,019,
421240,LATTAS ADD,0302504,901,219,000,
722927,RENTON PLACE,0192305,178,014,016,
954521,WOODS AT ISSAQUAH DIV NO. 02 THE,0282406,116,086,087,
279860,GLENN KARA,0082105,179,091,095,
670810,PENTLAND WOODS DIV NO. 01,0022604,054,004,000,
802670,STONACKS LAKE VUE TERRACE ADD,0152604,049,051,000,
293660,GRESHAMS STAR LAKE TRS,0282204,048,008,000,
240460,EVANS SHADRACH ADD,0192105,049,029,000,
639125,100 1ST AVENUE SOUTH CONDO,1062404,080,047,055,C
785662,SOMERSET HIGHLANDS NO. 03 CORR PLAT,0152405,110,034,037,
644811,OVERLAKE HOSPITAL MEDICAL CENTER-BSP II,0292505,228,077,084,
663305,PARC-BELLTOWN 1ST AMEND CONDO,2312504,265,043,000,C
751050,SAINT THOMAS CONDO,4292504,020,033,038,C
755520,SANDHURST,0172505,088,053,054,
287100,GRAYSON AT ABBEY ROAD,0362605,196,032,039,
188812,DANBURY ESTATES DIV 2,0112406,192,001,004,
154580,CHEROKEE BAY PARK ASSESSORS PLAT,0282206,089,011,017,
344950,HONEY CREEK PARK ADD,0042305,059,057,000,
792266,SPIRIT GLEN,0092505,117,074,000,
957790,WYNCREST,0022104,266,052,056,
687000,"PORTICO ON FINN HILL, THE",0302605,216,077,079,
327580,HIDDEN MEADOW ADD,0072304,072,070,000,
311062,HARBOR LIGHTS WEST CONDO,1132503,096,075,078,C
555732,MIRROR GLEN DIV NO. 03,0072104,164,082,083,
259190,FOREST GLADE PH II CONDO,1222505,010,027,028,C
058751,BAYVIEW AT BELLTOWN CONDO,2312504,240,074,077,C
414680,LAKEVIEW HEIGHTS ADD,0062504,015,079,000,
281500,GOAD ADD TO AUBURN,0212105,117,009,000,
941245,WILDWOOD AT MAGNOLIA CONDO,4232503,166,069,071,C
542711,MEDINA TOWNSHIP DIV NO. 02,0242504,125,003,004,
143385,CASCARA AT THE VILLAGES PH 07 CONDO,1342606,271,091,093,C
600000,NADEN E H GARDEN TRS UNREC,0242204,902,190,000,
108133,BRIARWOOD SOUTH NO. 06,0242305,097,068,069,
030501,AUDUBON PARK DIV NO. 02,0102406,179,037,041,
692824,PUGET ESTATES,0352605,119,026,028,
106630,BRETTON WOOD NO. 04,0252505,079,008,009,
260004,FORESTHILL NO. 05,0222405,123,081,082,
049850,BALLARDS PARK & SUPL TO SLAUGHTER REPLAT,0132104,016,064,000,
662403,PANTHER LAKE TERRACE DIV NO. 04,0042205,155,047,048,
262710,FRANICH ADD,0132603,050,073,000,
514560,MARIA CHALET CONDO,2312604,028,050,055,C
551400,MIDWAY RETAIL CENTER - BSP,0212204,242,085,092,
152030,CHAPMAN VILLAGE UNREC,0102504,902,061,000,
883578,UPLANDS RESERVE PH 02,0212308,222,076,082,
733221,RIVER VIEW PARK DIV NO. 02,0222407,091,092,093,
980866,YARROW COVE CONDO,3172505,063,056,061,C
638390,OLYMPIC MANOR DIV NO. 05,0352603,063,080,000,
980880,YARROW SHORES 2ND AMENDMENT CONDO,3172505,272,072,073,C
798850,STEEPLE CHASE HILL PH 01 AFFDVT OF COR CONDO,3202305,171,069,071,C
679104,PINE LAKE DENTAL MEDICAL CENTER AMNDMT CONDO,1092406,188,063,064,C
390100,KIRKSHIRE,0322605,121,071,072,
750411,SAHALEE HILLS DIV NO. 02,0212506,119,031,036,
224170,ECKMANNS PARAMOUNT PARK NO. 02,0172604,055,045,000,
174995,COPPER LANTERN CONDO,2122604,259,063,065,C
101100,BOWERS R J ADD,0202205,051,029,000,
542710,MEDINA TOWNSHIP,0242504,106,086,087,
780292,6TH AND UNIVERSITY THE CONDO,3322504,285,009,018,C
691795,PROVIDENCE POINT-BSP 19TH AMENDMENT CONDO,1162406,126,001,003,C
030300,AUBURN HEIGHTS PARK DIV NO. 02,0112104,049,099,000,
392040,KNOWLES LLOYD A ADD TO AUBURN,0182105,038,001,000,
517920,MARTINOLICH ADD TO DOCKTON,0302203,022,074,000,
714200,RAMSAY WAY COMMERCIAL 1ST AMEND/PH 02 CONDO,1242204,261,009,020,C
022320,ANDOVER INDUSTRIAL PARK NO. 03,0262304,078,006,007,
894580,VILLAGE WALK 3RD AMENDMENT CONDO,3052605,271,006,018,C
074550,BENTLEY DIV I,0182605,245,064,070,
206850,DONNYBROOK MANOR ADD,0052205,071,052,000,
185320,CROSSLAND MEADOWS,0252604,181,060,063,
020006,AMBASSADOR II PH 02 CONDO,3292504,112,035,040,C
659930,P T ALLEY ESTATES CONDO,2172105,280,084,085,C
525620,MAYWOOD LANE ADD,0072604,060,074,000,
813530,SUNSET RIDGE I-90 CORPORATE CAMPUS BSP,0102405,154,077,080,
953891,WOODMOOR DIV NO. 02,0032405,116,084,085,
885816,VALLEY VIEW ESTATES II,0212105,181,012,013,
289583,GREENBRIDGE DIV 4,0062304,269,083,087,
782050,SMITH BRITT REPLAT,0202205,102,036,037,
664955,PARK 34 CONDO,3052505,152,068,074,C
020040,AMBERLANE AMENDED CONDO,1072105,014,086,000,C
106800,BRIARCLIFF,0222503,028,001,000,
511340,MAPLE VIEW PARK ADD,0242503,031,015,000,
767840,SEAVIEW ESTATES UNREC,0252303,902,245,000,
710710,RADWILL ADD,0222404,033,039,000,
381451,KEMPTON DOWNS DIV NO. 02,0152406,138,030,032,
880967,UNION SQUARE TOWNHOMES CONDO,3102305,243,072,075,C
812130,SUNRISE CREST,0252605,139,039,040,
376320,JUANITA TOWNHOMES AMENDMENT CONDO,3202605,266,069,077,C
339030,HOLDEN CONDOMINIUMS(0005) CONDO,4272404,048,088,089,C
797180,STARWATER,0332204,275,058,062,
046800,BALLARD TIDE LANDS RPLT B15-21 UNREC,0032503,902,292,000,
289500,GREEN VALLEY HEIGHTS DIV NO. 05,0222204,104,062,063,
555400,MIRA CONDO,4052505,214,055,062,C
325970,HERITAGE FOREST CONDO,3102305,094,036,041,C
505350,MAKENNA PLACE CONDO,2042604,218,017,020,C
116500,BROWN'S LAKEVIEW TERRACE,0152604,143,084,086,
264100,FREDERICK D E TO THE HIGHLANDS,0132603,074,056,057,
219332,EAST VALLEY HEIGHTS NO. 03,0312606,117,085,086,
111560,BRISTOL KNOLL,0022104,251,084,086,
873175,TWIN FIRS,0182206,082,076,000,
520720,MATTHEWS J G LK WN DIV NO. 01,0342604,033,038,000,
416795,LAKOTA TRAILS PH 01,0072104,149,048,054,
713800,RAINIER TERRACE ADD,0162204,064,021,000,
254150,FINN HILL VISTA,0192605,109,036,037,
351800,HUMANE WOODS,0242103,115,095,096,
357450,INGLEBROOK PHASE I CONDO,1262505,049,064,067,C
259960,FOREST VILLAGE 9TH AMENDMENT CONDO,1162406,159,052,063,C
162070,CLEAR WATER COURT,0052205,180,016,017,
669850,PEAKS AT TUKWILA THE CONDO,3232304,139,096,102,C
666240,PARKHURST GARDENS,0102605,096,044,000,
884780,URBAN TERRACE AMENDED CONDO,3132503,220,096,097,C
868230,TRILOGY AT REDMOND RIDGE DIV 10,0222606,238,001,030,
019450,ALTAS MADRONAS,0182303,083,086,087,
804370,STRANDVIK ADD UNREC,0132405,902,255,000,
503980,MAGNOLIA VIEW ADD DIV NO. 02,0222503,031,041,000,
292170,GREENWOOD PARK 5TH ADD,0012503,020,007,000,
259765,FOREST RIM ALTERATION NO. 01,0332406,206,018,019,
872975,2200 RESIDENTIAL CONDO,4302504,223,041,076,C
177310,COTTAGE GROVE NO. 02,0242403,022,071,000,
519655,MARYMOOR RIDGE PH 2 CONDO,2182506,284,029,033,C
894405,VILLA ROSA CONDO,3042505,251,024,025,C
417040,LAMB B A & LINDSKOG E C ADD,0212404,059,080,000,
614260,NORTH LAKE ADD TO EAST TACOMA,0212104,004,069,000,
663320,PARC MERCER CONDO,1122404,067,026,034,C
153100,CHATEAUS AT GREENBRIER,0032106,202,052,058,
161730,CLARKSON ADD,0072604,050,069,000,
025950,ARDMORE II,0042305,237,060,064,
339880,HOLLYWOOD ADD,0202504,011,043,000,
332952,HILLIS HILLS DIV NO. 03,0022104,127,055,057,
132250,CAMPUS VILLAGE TOWNHOMES - BSP AMENDMENT CONDO,3092105,122,007,008,C
771620,SHARON LANE ADD,0072104,070,067,000,
956180,WOODWARDS ADD,0302504,001,187,000,
926640,WEST FIRS ADD,0252404,102,028,029,
872845,2611 NE 113TH(REMOVED) CONDO,4282604,113,023,025,C
195090,DEL MAR ADD NO. 08,0212204,055,099,100,
241480,EVERGREEN HEIGHTS ESTATES AMD CONDO,2272304,030,032,033,C
184140,CRESTVIEW TRACTS,0322205,067,033,035,
733825,RIVERS EDGE CONDO,3182305,154,049,057,C
133250,CANYON ESTATES 2ND AMENDMENT CONDO,4232304,063,062,064,C
661950,PAN TERRA HEIGHTS NO. 01,0122603,106,050,000,
729799,RIDGE THE,0182607,188,060,062,
178830,COUNTRY LANE DIV NO. 01,0072104,060,014,015,
919760,WATERSHED PARK RES. COMMUNITY 1ST AMNDMT CONDO,4172505,107,007,016,C
330400,HIGHLANDS EAST,0332505,127,053,054,
439703,LOE ESTATES DIV NO. 04,0222205,170,071,073,
033920,AVON TRACE DIV NO. 1,0312606,174,048,051,
413706,LAKELAND HILLS DIV NO. 05,0312105,164,001,004,
683320,PLOUGHS SORANNAH HEIGHTS ADD,0112304,056,014,000,
177620,COTTAGES AT ANGLE LAKE,0342304,206,012,014,
082600,BIRDLE HEIGHTS ADD,0262403,015,001,000,
131149,CAMBRIDGE ISSAQUAH FALLS,0142406,277,078,082,
310450,HAPPY HILL ADD,0182604,050,090,000,
209900,DOWNEY ESTATES ADD TO CLYDE HILL,0302505,076,027,000,
189831,DASH POINT HIGHLANDS DIV NO. 02,0152103,126,029,030,
329080,HIGHHURST ON THE HILL UNREC,0042504,902,106,000,
605474,NEW GLEN ACRES DIV. NO 04 AMD CONDO,4052304,012,058,064,C
247330,FAIRWOOD PARK DIV NO. 05,0272305,081,094,000,
321128,HEATHER HILLS DIV 2,0332104,255,041,043,
259716,FOREST MEADOWS,0052204,166,094,097,
083110,BITTER LAKE DENTAL CENTER CONDO,3192604,073,045,046,C
200595,DEREK'S PLACE,0362104,211,032,033,
614360,NORTH LAKE SHORE LANDS UNREC,0152104,902,199,000,
