InspectionID,CSNumber,CS Overall Condition,CS Litter,CS Graffiti,CS Amenities,CS Structural
44918,1,A,A,A,A,A
44582,1,N,N,N,N,N
102713,1,N,N,N,N,N
47427,1,A,A,A,A,A
73546,1,A,A,A,A,A
51912,1,A,A,A,A,A
89171,1,A,A,A,A,A
57332,1,A,A,A,A,A
45812,1,N,N,N,N,N
91857,1,U,A,A,A,U/S
110714,1,A,A,A,A,A
57063,2,A,A,A,A,U
96081,1,A,A,A,A,A
105625,1,U,N,N,N,N
103936,1,A,A,A,U,A
88693,1,N,N,N,N,N
86608,1,A,A,A,U,A
53273,1,A,A,A,U,A
99031,1,U,A,A,A,U/S
34938,1,U,N,N,N,N
112583,1,A,A,A,A,A
37578,1,U,U,A,U/S,A
53726,1,U,A,A,U/S,U/S
91056,1,A,A,A,A,A
54773,1,A,A,A,U,A
85210,1,U,A,A,A,U/S
35683,1,A,A,A,U,A
109693,1,N,A,N,A,N
91595,1,A,A,A,A,A
100871,1,U,N,N,N,N
86365,1,U,A,A,U,A
35836,1,U,A,U,U,U
107664,1,A,A,A,A,A
95205,1,N,N,N,N,N
67468,1,A,A,A,A,A
76069,1,A,A,A,A,A
63681,1,N,N,N,N,N
64583,1,U,A,A,U,U/S
121059,1,A,A,A,A,U
78769,1,A,A,A,A,A
110641,1,N,N,N,N,N
54742,1,A,A,A,U,A
101957,1,U,N,N,N,N
69241,1,A,A,A,A,A
40508,1,A,A,A,U,A
106825,1,A,A,A,U,A
81504,1,A,A,A,A,A
93543,1,N,N,N,N,N
75585,1,A,A,A,U,A
61399,1,U,N,N,N,N
50098,1,A,A,A,A,A
84321,1,A,A,A,A,A
102497,1,U,N,N,N,N
119886,1,A,A,A,A,A
65569,1,A,A,A,A,A
100398,1,N,N,N,N,N
119467,1,A,A,A,A,A
106262,1,U,A,A,A,U
87576,1,U,N,N,N,N
61661,1,A,A,A,U,A
121904,1,A,A,A,A,A
67715,1,A,A,A,U,A
81824,1,A,A,A,U,A
68031,1,A,A,A,A,A
110740,1,N,A,N,A,N
76457,1,U,N,N,N,N
119674,1,A,A,A,A,A
76970,1,A,A,A,A,A
89403,1,U,N,N,N,N
109305,1,A,A,A,A,A
116514,2,A,A,A,A,A
52067,1,A,A,A,A,A
73615,1,A,A,A,A,A
52264,1,U,A,A,U,U/S
114539,1,A,A,A,A,A
76257,1,N,N,N,N,N
114439,1,A,A,A,A,A
34155,1,U,N,N,N,N
51904,1,A,A,A,U,A
67785,1,N,N,N,N,N
80392,1,A,A,A,A,A
73926,1,A,A,A,A,A
99599,1,A,A,U,A,A
86687,1,A,A,A,A,A
88941,1,A,A,A,A,A
52722,1,N,N,N,N,N
87551,1,A,A,A,A,A
43972,1,A,A,A,A,A
57389,1,U,A,A,A,U
33314,1,U,U,A,U,A
69351,1,A,A,A,A,A
91898,1,A,A,A,U,A
61832,1,U,A,A,U,A
65180,1,N,N,N,N,N
77129,1,A,A,A,A,A
75366,1,A,A,A,A,A
67805,1,A,A,A,A,A
33147,1,A,A,A,U,A
43676,1,A,A,A,A,A
66385,1,N,N,N,N,N
83084,1,N,N,N,N,N
104474,1,A,A,A,A,A
115930,1,A,A,A,A,A
81345,1,A,A,A,A,A
78368,1,N,N,N,N,N
56915,1,U,A,A,U,U
110174,1,N,A,N,A,N
50178,1,N,N,N,N,N
106921,1,A,A,A,A,A
78151,1,N,N,N,N,N
69418,1,A,A,A,A,A
55454,1,A,A,A,A,A
39951,1,U,N,N,N,N
84018,1,A,A,A,A,A
77931,1,A,A,A,A,A
60547,1,A,A,A,A,A
38535,1,U,A,A,U,U/S
68165,1,A,A,A,A,U
72793,1,A,A,A,A,A
119811,1,N,N,N,N,N
119595,1,U,A,A,A,U/S
93705,1,A,A,A,U,A
112261,1,A,A,A,A,A
113876,1,A,A,A,A,A
43855,1,U,A,A,U,U/S
91930,1,A,A,A,U,A
102723,1,N,N,N,N,N
116330,1,A,A,A,A,A
118510,1,A,A,A,A,A
52788,1,A,A,A,U,A
66894,1,A,A,A,U,A
35235,1,U,U,A,U,A
107040,1,A,A,A,A,A
98431,1,A,A,A,U,A
57799,1,A,A,A,U,A
73433,1,A,A,A,A,A
39314,1,U,A,A,U,A
87627,1,A,A,A,A,A
60417,1,A,A,A,A,A
48762,1,A,A,A,U,A
51379,1,N,N,N,N,N
110801,1,A,A,A,A,A
78740,1,A,A,A,A,A
120146,1,A,A,A,A,A
119636,1,A,A,A,A,A
79601,1,U,A,A,A,U/S
114076,1,N,N,N,N,N
53565,1,A,A,A,U,A
54611,1,U,U/S,A,U,U/S
60106,1,U,A,A,U,U
55336,1,A,A,A,A,A
85597,1,A,A,A,U,A
57005,1,A,A,A,U,A
41630,1,A,A,A,A,A
101730,1,A,A,A,U,A
71703,1,A,A,A,U,A
57419,1,A,A,A,A,A
50756,1,A,A,A,A,A
108631,1,A,A,A,A,A
103893,1,U,A,A,U,U
78465,1,A,A,A,U,A
38052,1,A,A,A,U,A
118129,1,A,A,A,A,A
72792,1,A,A,A,U,A
102387,1,N,N,N,N,N
53968,1,N,N,N,N,N
87314,1,A,A,A,A,A
55047,1,N,N,N,N,N
60428,1,A,A,A,A,A
113167,1,A,A,A,A,A
117241,1,A,A,A,A,A
79130,1,A,A,A,A,A
69716,1,A,A,A,A,A
34213,1,A,A,A,U,A
82526,1,A,A,A,A,A
43368,1,A,A,A,A,A
103537,1,A,A,A,A,A
39995,1,U,A,A,U/S,A
102970,1,N,N,N,N,N
110081,1,A,A,A,A,A
99764,1,A,A,A,A,A
117619,1,U,A,A,U,U
97059,1,A,A,A,A,A
109987,1,A,A,A,A,A
83063,1,A,A,A,A,A
50535,1,A,A,A,A,A
87144,1,A,A,A,U,A
44816,1,U,A,U,A,U/S
67003,1,A,A,A,A,A
85219,1,U,A,A,U,A
112690,1,N,N,N,N,N
44282,1,A,A,A,A,A
97655,1,A,A,A,A,A
89891,1,A,A,A,U,A
51159,1,U,N,N,N,N
70783,1,A,A,A,A,A
35216,1,A,A,A,A,A
87860,1,N,N,N,N,N
34127,1,U,A,A,U/S,A
95291,1,N,N,N,N,N
65211,1,U,U,U,A,A
90157,1,A,A,A,A,A
48822,1,U,U,A,U,A
97414,1,A,A,A,A,A
107618,1,A,A,A,A,A
110226,1,A,A,A,A,A
111291,1,N,A,N,A,N
54585,1,A,A,A,U,A
49338,1,N,N,N,N,N
95851,1,A,A,A,A,A
105275,1,A,A,A,A,U
79123,1,U,A,U,U,A
97436,1,A,A,A,A,A
41785,1,A,A,U,A,A
117642,1,N,A,N,A,N
58715,1,N,N,N,N,N
45577,1,A,A,A,A,A
111099,1,A,A,A,A,A
78989,1,U,U/S,A,U,U
115687,1,A,A,A,A,A
86286,1,A,A,A,A,A
100853,1,A,A,A,A,A
58325,1,U,U,A,U,A
49880,1,U,A,A,U/S,A
120698,1,A,A,A,A,A
55061,1,A,U,A,A,A
84853,1,A,A,A,A,A
82506,1,U,N,N,N,N
41941,1,A,A,A,A,A
74866,1,A,A,A,A,A
59534,1,A,A,A,A,A
83996,1,A,A,A,A,A
94111,1,A,A,A,A,A
55442,1,A,A,A,A,A
42995,1,U,U,A,U/S,A
106120,1,A,A,A,A,A
57729,1,A,A,A,A,A
107157,1,A,A,A,U,A
82454,1,N,N,N,N,N
57749,1,A,A,A,U,A
71890,1,U,N,N,N,N
119643,1,A,A,A,A,A
42286,1,A,A,A,A,A
99561,1,U,N,N,N,N
94748,1,A,A,A,A,A
87201,1,N,N,N,N,N
53353,1,U,U,A,U,U/S
34370,1,A,A,A,A,U
37032,1,A,A,A,A,A
84235,1,A,A,A,A,A
74152,1,U,A,A,U,U
103516,1,A,A,A,A,A
73150,1,U,N,N,N,N
122692,1,A,A,A,A,A
122719,1,A,A,A,A,A
122601,1,U,A,A,U,U
122855,1,N,A,N,A,N
122862,1,N,A,N,A,N
122701,1,N,N,N,N,N
122788,1,A,A,A,A,A
122732,1,A,A,A,A,A
122742,1,A,A,A,A,A
122551,1,A,A,A,A,A
122852,1,N,A,N,A,N
122862,2,N,N,N,N,N
122625,1,N,N,N,N,N
122621,1,N,N,N,N,N
122826,1,A,A,A,A,A
122686,2,U,N,N,N,N
122587,1,N,N,N,N,N
122916,1,A,A,A,A,A
122557,1,U,A,A,A,A
122808,1,A,A,A,A,A
122514,1,A,A,A,A,A
122823,1,A,A,A,A,A
122794,1,A,A,A,A,A
122492,1,N,N,N,N,N
122749,1,A,A,A,U,A
122641,1,N,N,N,N,N
122553,2,A,A,A,A,A
122623,1,N,N,N,N,N
122865,1,N,A,N,A,N
122639,1,A,A,A,A,A
122735,1,A,A,A,A,A
122929,1,A,A,A,A,A
122664,1,A,A,A,A,A
122486,1,A,A,A,A,A
122448,1,A,A,A,A,A
122479,1,A,A,A,U,A
122667,1,A,A,A,A,A
122739,1,A,A,A,U,A
122930,1,N,N,N,N,N
122668,1,A,A,A,A,A
122816,1,A,A,A,A,A
122798,1,A,A,A,A,A
122505,1,A,A,A,A,A
122609,1,A,A,A,A,A
122637,1,N,N,N,N,N
122554,1,A,A,A,A,A
122429,1,A,A,A,A,A
122678,1,A,A,A,A,A
122730,1,A,A,A,A,A
122863,1,N,A,N,A,N
122488,1,A,A,A,A,A
122944,1,A,A,A,A,A
122761,1,A,A,A,A,A
122853,1,N,A,N,A,N
122466,1,A,A,A,A,A
122767,1,A,A,A,A,A
122841,1,A,A,A,A,A
122481,1,U,U,A,A,U/S
122896,1,A,A,A,A,A
122868,1,N,A,N,A,N
122850,1,N,A,N,U,N
122827,1,A,A,A,U,A
122858,1,N,A,N,A,N
122705,1,A,A,A,A,A
122638,1,A,A,A,U,A
122839,1,A,A,A,A,A
122525,1,U,N,N,N,N
122501,1,A,A,A,A,A
122860,1,N,A,N,A,N
122759,1,N,N,N,N,N
122553,1,A,A,A,A,A
122489,1,A,A,A,U,A
122710,1,A,A,A,A,A
122860,2,N,A,N,A,N
122520,1,A,A,A,A,U
122683,1,A,A,A,A,A
113740,1,A,A,A,A,U/S
122487,1,A,A,A,A,A
122941,1,A,A,A,A,A
122908,1,N,N,N,N,N
122452,1,A,A,A,U,A
122729,1,U,A,A,A,U/S
122895,1,A,A,A,A,A
122731,1,A,A,A,A,A
122527,1,A,A,A,A,A
122654,1,A,A,A,A,A
122755,1,A,A,A,A,A
122612,1,A,A,A,A,A
122547,1,A,A,A,A,A
122473,1,A,A,A,A,A
122868,2,N,A,N,A,N
122844,1,N,N,N,N,N
122785,1,A,A,A,A,A
122819,1,A,A,A,A,A
122792,1,A,A,A,A,A
122856,1,N,A,N,A,N
122537,1,A,A,A,A,A
122820,1,A,A,A,A,A
122531,1,A,A,A,A,A
122905,1,A,A,A,A,A
122474,1,N,N,N,N,N
122640,1,A,A,A,U,A
122757,1,A,A,A,A,A
122748,1,A,A,A,A,A
122861,1,N,A,N,A,N
122900,1,A,A,A,U,A
122863,2,N,A,N,A,N
122783,1,A,A,A,A,A
122444,1,A,U,A,A,A
122483,1,A,A,A,A,A
122620,1,A,A,A,A,A
122864,1,N,A,N,U,N
122931,1,U,A,A,A,U/S
122945,1,A,A,A,A,A
122598,1,A,A,A,A,A
122840,1,A,A,U,A,A
122740,1,A,A,A,A,A
122455,1,U,A,A,U,U
122628,1,A,A,A,A,A
122665,1,A,A,A,A,A
122780,1,A,A,A,A,A
122821,1,A,A,A,U,A
122817,1,A,A,A,A,A
122906,1,A,A,A,A,A
122911,1,A,A,A,A,A
122622,1,A,A,A,A,A
122450,1,A,A,A,A,A
122781,1,A,A,A,A,A
122867,1,N,A,N,A,N
122616,1,A,A,A,A,A
122866,1,N,A,N,A,N
122915,1,A,A,A,A,A
122499,1,A,A,A,A,A
122494,1,A,A,A,A,A
122517,1,A,A,A,A,A
122646,1,N,N,N,N,N
122913,1,U,N,N,N,N
122686,1,A,A,A,A,A
122647,1,A,A,A,A,A
123246,1,N,N,N,N,N
123367,1,A,A,A,A,A
123188,1,A,A,A,A,A
123459,1,A,A,A,A,A
123196,1,A,A,A,A,A
123438,1,N,A,N,A,N
123433,1,N,A,N,A,N
123121,1,N,A,N,A,N
123511,1,N,A,N,A,N
123415,1,A,A,A,A,A
123164,1,A,A,A,A,A
123112,1,N,A,N,A,N
123429,1,A,A,A,A,U
122949,1,N,A,N,A,N
123108,1,N,A,N,A,N
123451,1,U,U/S,A,A,A
123364,1,A,A,A,A,U
123028,1,N,N,N,N,N
122995,1,A,A,A,A,A
123209,1,A,A,A,A,A
123436,1,N,A,N,A,N
122955,1,N,A,N,A,N
122951,1,N,A,N,A,N
123462,1,A,A,A,A,A
123410,1,A,A,A,A,A
123090,1,A,A,A,A,A
123335,1,A,U,A,A,A
122967,1,N,A,N,A,N
123242,1,A,A,U,A,A
123323,1,A,A,A,A,A
123191,1,A,A,A,A,A
123370,1,N,N,N,N,N
123509,1,N,A,N,A,N
123024,2,N,N,N,N,N
123116,1,N,A,N,A,N
122956,1,N,A,N,A,N
123393,1,A,A,A,A,A
123309,1,N,N,N,N,N
123205,1,A,A,A,A,U
123137,1,A,A,A,A,A
123280,1,N,N,N,N,N
123218,1,A,A,A,A,A
122991,1,N,N,N,N,N
123220,1,U,N,N,N,N
123440,1,N,A,N,A,N
122965,1,N,A,N,A,N
123101,1,A,A,A,A,A
123120,1,N,A,N,A,N
123485,1,A,A,A,A,A
123472,1,A,A,A,A,A
123135,1,A,A,A,U,A
123189,1,A,A,A,A,A
122952,1,N,A,N,A,N
123512,1,N,A,N,A,N
123072,1,U,N,N,N,N
123468,2,A,A,A,A,A
123374,1,U,N,N,N,N
123387,1,A,A,A,A,A
123476,1,N,N,N,N,N
123082,1,A,A,A,A,A
123356,1,A,A,A,A,A
123074,1,A,A,A,A,A
123329,1,U,A,A,U,U
123307,1,A,A,A,A,A
123273,1,N,A,N,A,N
123282,1,A,A,A,A,A
122950,1,N,A,N,A,N
123422,1,A,A,A,A,A
123233,1,A,A,A,A,A
123182,1,A,A,A,A,A
123292,1,A,A,A,A,A
123313,1,A,A,A,A,A
123067,1,A,A,A,A,A
123271,1,N,A,N,A,N
123363,1,A,A,A,U,A
123160,1,U,A,A,U,U/S
123107,1,N,A,N,A,N
123274,1,N,A,N,A,N
123206,1,U,U,A,U,A
123008,1,A,A,A,U,A
123065,1,A,A,A,A,A
123346,1,A,N,N,N,N
123106,1,N,A,N,A,N
123091,1,A,A,A,A,A
123257,1,N,A,N,A,N
123228,1,A,A,A,U,A
123245,1,U,A,A,A,U/S
123115,1,N,A,N,A,N
123130,1,U,A,A,A,A
123405,1,A,A,A,A,A
123259,1,N,A,N,A,N
123027,1,U,A,A,A,U/S
123138,1,A,A,A,A,A
123219,1,A,A,A,A,A
123302,1,U,U,A,U,A
123079,1,A,A,A,A,A
123254,1,N,N,N,N,N
123253,1,A,A,A,A,A
123025,1,N,N,N,N,N
123255,1,A,A,A,A,A
123068,1,A,A,A,A,A
123419,1,N,N,N,N,N
123194,1,N,N,N,N,N
123507,1,N,N,N,N,N
123010,1,A,A,A,A,A
123440,2,N,A,N,A,N
123338,1,A,A,A,A,A
123260,1,N,A,N,A,N
123227,1,A,A,A,A,A
123124,1,N,A,N,A,N
123489,1,A,A,A,A,A
123223,1,A,A,A,A,A
122961,1,N,A,N,A,N
123143,1,A,A,A,A,A
123122,1,N,A,N,A,N
123347,1,A,A,A,A,A
123481,1,U,U/S,A,A,A
123272,1,N,A,N,A,N
123133,1,A,A,A,U,A
123103,1,N,A,N,A,N
123203,1,A,A,A,U,A
123269,1,N,A,N,A,N
123450,1,A,A,A,A,A
123321,1,A,A,A,U,A
123104,1,N,U,N,A,N
123279,1,A,A,A,A,A
123021,1,A,A,A,A,A
123152,1,A,A,A,A,A
123088,1,A,A,A,A,U
123222,1,A,A,A,A,A
123234,2,U,N,N,N,N
123024,1,U,U/S,A,A,A
123023,1,A,A,A,U,A
123039,1,U,U/S,A,A,A
122998,1,A,A,A,A,A
122963,1,N,N,N,N,N
123373,1,A,U,A,A,A
123391,1,A,A,A,A,A
123063,1,A,A,A,A,A
123334,1,A,A,A,A,A
123298,1,A,A,A,A,A
123437,1,N,A,N,A,N
123424,1,A,A,A,A,A
123420,1,U,A,A,U,U
122989,1,A,A,A,A,A
123294,1,A,A,A,A,A
122960,1,N,A,N,A,N
122971,1,A,A,A,A,A
123208,1,A,A,A,A,A
123468,1,A,A,A,A,A
123168,1,A,A,A,A,A
123505,1,N,A,N,A,N
123063,2,A,A,A,A,U
123014,1,A,A,A,A,A
123089,1,N,N,N,N,N
123235,1,N,N,N,N,N
123117,1,N,A,N,A,N
123234,1,A,A,A,A,A
123202,1,A,A,A,A,A
123330,1,U,A,U,U,A
123439,1,N,A,N,A,N
122964,1,N,A,N,A,N
123263,1,N,A,N,A,N
123032,1,A,A,A,A,U
123310,1,A,A,A,A,A
123052,1,A,A,A,A,A
122976,1,A,A,A,A,A
123175,1,A,A,A,A,A
123264,1,N,A,N,A,N
124020,1,A,A,A,A,A
124014,1,A,A,A,A,A
123882,1,A,A,A,A,A
123763,1,A,A,A,U,A
123676,1,A,A,A,A,A
123929,1,A,A,A,A,A
123517,1,A,U,A,A,A
123645,1,N,N,N,N,N
123902,1,A,A,A,A,A
123835,1,A,A,A,A,A
124052,1,A,A,A,A,A
123926,1,U,U/S,A,U,A
123849,1,N,A,N,A,N
123983,1,N,A,N,A,N
123638,1,A,A,A,A,A
123606,1,U,A,A,U/S,U/S
123924,1,A,A,A,A,A
123678,1,A,A,A,U,A
123513,1,A,A,A,A,A
124016,1,A,A,A,A,A
124056,1,A,A,A,A,A
123879,1,N,N,N,N,N
123975,1,N,A,N,A,N
123866,1,A,A,A,U,A
123611,1,A,A,A,A,U
123670,1,N,N,N,N,N
123744,1,A,A,A,A,A
124011,1,A,A,A,A,A
123624,1,A,A,A,A,A
123527,1,N,N,N,N,N
123585,1,N,A,N,A,N
124037,1,A,A,A,U,A
123922,1,A,A,A,A,A
123952,1,A,A,A,A,A
123802,1,A,A,A,A,A
123851,1,N,A,N,A,N
124001,1,N,N,N,N,N
123722,1,A,A,A,A,A
123972,1,U,U/S,A,A,A
124030,1,A,A,A,A,A
123703,1,A,A,A,A,A
124004,1,A,A,A,U,A
123938,1,A,A,A,U,A
123649,1,A,A,A,A,A
123622,1,A,A,A,A,A
123880,1,A,A,A,A,A
123850,1,N,A,N,A,N
124038,1,A,A,A,A,A
123599,1,U,A,A,A,U/S
123846,1,N,A,N,A,N
123578,1,N,A,N,A,N
123697,1,A,A,A,A,A
123729,1,N,A,N,A,N
123845,1,A,A,A,U,A
123828,1,A,A,A,U,A
123790,1,A,N,N,N,N
123832,1,A,A,A,A,A
123575,1,N,A,N,A,N
123730,1,N,A,N,A,N
123848,1,N,A,N,A,N
123646,1,U,N,N,N,N
123881,1,A,A,A,A,A
123573,1,N,A,N,A,N
123778,1,A,A,A,A,A
123847,1,N,A,N,A,N
123923,1,A,A,A,A,A
123725,1,N,A,N,A,N
123603,1,A,A,A,A,A
123872,1,A,A,A,A,A
123964,1,A,A,A,A,A
123747,1,U,A,A,U,A
123566,1,A,A,A,A,A
124046,1,A,A,A,A,A
123652,1,A,A,A,U,A
123711,1,A,A,A,U,A
123597,1,A,A,A,A,A
123526,1,A,A,A,A,A
123936,1,A,A,A,A,A
123800,1,A,A,A,A,A
123889,1,A,A,A,A,A
123664,1,A,A,A,U,A
123515,1,A,A,A,A,A
123666,1,A,A,A,A,A
123600,1,A,A,A,A,A
123562,1,A,A,A,A,A
123874,1,A,A,A,A,A
123981,1,N,A,N,A,N
123731,1,N,A,N,A,N
123669,1,U,N,N,N,N
123980,1,N,A,N,A,N
123674,1,A,A,A,A,A
123750,1,N,N,N,N,N
123537,1,A,A,A,A,A
123823,1,A,A,A,U,A
123846,2,N,A,N,A,N
123731,2,N,A,N,A,N
124035,1,A,A,A,A,A
123525,1,A,A,A,A,A
123533,1,A,A,A,A,A
123916,1,A,A,A,A,A
123615,1,N,N,N,N,N
123535,1,A,A,A,A,A
123909,1,A,A,A,A,A
123605,1,A,A,A,A,A
123614,1,A,A,A,A,A
123665,1,A,A,A,A,U
123765,1,A,A,A,A,U
124043,1,A,A,A,A,A
123976,1,N,A,N,A,N
123660,1,A,A,A,A,A
123609,1,N,N,N,N,N
123644,1,A,A,A,A,A
123586,1,U,U/S,A,A,A
123648,1,A,A,A,A,A
123900,1,A,A,A,A,A
123950,1,U,A,A,A,U/S
123604,1,A,A,A,A,A
123708,1,A,A,A,A,A
123519,1,A,A,A,A,A
123583,1,N,A,N,A,N
123816,1,A,A,A,A,A
123628,1,A,A,A,A,A
124025,1,A,A,A,A,A
124036,1,A,A,A,A,A
123972,2,A,A,A,A,A
123555,1,A,A,A,A,A
124054,1,U,N,A,U,U/S
123746,1,A,A,A,A,A
124031,1,A,A,A,A,A
123591,1,A,A,A,U,A
123602,1,A,A,A,A,A
123977,1,N,A,N,A,N
123668,1,A,A,A,A,A
123869,1,A,A,A,A,A
123982,1,N,A,N,A,N
123795,1,U,A,A,A,A
123820,1,A,A,A,A,A
123985,1,N,A,N,A,N
123709,1,A,A,A,A,A
123781,1,U,U/S,A,U,U/S
124058,1,A,A,A,A,A
123534,1,A,A,A,A,A
123623,1,A,A,A,A,U
123957,1,A,A,A,A,A
123809,1,A,A,A,A,A
123993,1,U,U/S,A,U,A
123658,1,A,A,A,A,A
123743,1,A,A,A,A,A
123732,1,N,A,N,A,N
123894,1,A,A,A,A,A
123581,1,N,A,N,A,N
123934,1,A,A,A,A,A
123877,1,U,U,A,U,A
123714,1,A,A,A,A,A
123861,1,A,A,A,U,A
124007,1,U,U/S,A,U,U
123994,1,A,A,A,A,A
123258,1,N,A,N,A,N
123753,1,A,A,A,A,A
123594,1,A,A,A,A,A
123970,1,A,A,A,A,A
124078,1,A,A,A,A,A
123556,1,A,A,A,A,A
123963,1,A,A,A,A,A
124002,1,A,A,A,A,A
123761,1,A,A,A,A,A
123813,1,A,A,A,A,A
123954,1,A,A,A,A,A
123959,1,A,A,A,A,A
123653,1,U,N,N,N,N
123582,1,N,A,N,A,N
123739,1,N,N,N,N,N
123987,1,A,N,N,N,N
124265,1,A,A,A,U,A
124274,1,A,A,A,A,A
124731,1,U,N,N,N,N
124652,1,U,U/S,A,U,U
124653,1,A,A,A,U,A
124456,1,A,A,A,A,A
124121,1,A,A,A,A,A
124673,1,U,N,N,N,N
124398,1,A,A,A,A,A
124696,1,A,A,A,A,U
124278,1,A,A,A,A,A
124225,1,A,A,A,A,A
124585,1,N,N,N,N,N
124551,1,A,A,A,A,A
124211,1,A,A,A,A,A
124634,1,A,A,A,A,A
124545,1,A,N,N,N,N
124532,1,A,A,A,A,A
124149,1,N,A,N,A,N
124150,1,N,A,N,A,N
124612,1,N,A,N,A,N
124591,1,A,A,A,A,A
124721,1,A,A,A,A,A
124703,1,A,A,A,A,A
124208,1,A,A,U,A,A
124549,1,A,A,A,A,A
124109,1,A,A,A,A,A
124459,1,A,A,A,A,A
124157,1,N,A,N,A,N
124464,1,N,A,N,A,N
124483,1,A,A,A,A,A
124343,1,A,A,A,A,A
124340,1,A,A,A,A,A
124492,1,A,A,A,A,A
124498,1,U,U/S,U,U,U
124499,1,A,A,A,A,A
124226,1,A,A,A,A,A
124263,1,A,A,A,A,A
124558,1,A,A,A,A,A
124455,1,A,A,A,A,A
124722,1,A,A,A,U,A
124333,1,U,U/S,A,U,A
124422,1,A,A,A,A,A
124716,1,A,A,A,A,A
124122,1,A,A,A,A,A
124217,1,A,A,A,U,A
124106,1,N,N,N,N,N
124752,1,N,A,N,A,N
124729,1,A,A,A,U,A
124739,1,A,A,A,A,A
124156,1,N,A,N,A,N
124105,1,A,A,A,A,A
124271,1,N,N,N,N,N
124115,1,A,A,A,A,A
124424,2,A,A,A,A,A
124233,1,U,A,U,U,U/S
124488,1,N,N,N,N,N
124163,1,A,A,A,A,A
124639,1,A,A,A,A,A
124595,1,A,A,A,A,A
124431,1,N,N,N,N,N
124580,1,A,A,A,A,A
124750,1,A,A,A,A,A
124728,1,A,A,A,A,A
124732,1,A,A,A,U,A
124677,2,A,A,A,A,A
124550,1,A,A,A,A,A
124302,1,U,A,N,A,N
124301,1,N,A,N,A,N
124159,1,N,A,N,A,N
124476,1,A,A,A,A,A
124626,1,A,A,A,A,A
124507,1,A,A,A,A,A
124258,1,A,A,A,A,A
124730,1,A,A,A,U,A
124331,1,A,A,A,A,A
124133,1,A,A,A,A,A
124353,1,A,A,A,A,A
124720,1,A,A,A,A,A
124647,1,A,A,A,A,A
124576,1,A,A,A,A,A
124176,1,A,A,A,A,A
124670,1,A,A,A,A,A
124726,1,A,A,A,A,A
124573,1,N,N,N,N,N
124248,1,A,A,A,A,A
124096,1,U,A,A,U,U
124424,1,A,A,A,A,A
124694,1,A,A,A,A,A
124299,1,N,A,N,A,N
124207,1,A,A,A,A,A
124256,1,A,A,A,A,A
124273,1,A,A,A,A,A
124632,1,N,N,N,N,N
124300,1,N,A,N,A,N
124521,1,A,A,A,A,A
124362,1,A,A,A,A,A
124540,1,A,A,A,A,A
124239,1,A,A,A,A,A
124200,1,A,A,A,A,U
124356,1,A,A,A,A,A
124452,1,U,U/S,A,A,A
124453,1,A,A,A,A,A
124117,1,A,A,A,A,A
124646,1,A,A,A,A,A
124363,1,A,A,A,U,A
124449,1,A,A,A,A,A
124641,1,A,A,A,U,A
124643,1,N,N,N,N,N
124275,1,A,A,A,U,A
124433,1,A,A,A,A,A
124249,1,U,U/S,A,A,A
124426,1,A,A,A,A,A
124335,1,A,U,A,A,A
124339,1,A,A,A,A,A
124219,1,A,A,A,A,A
124463,1,N,A,N,A,N
124718,1,A,A,A,A,A
124369,1,N,N,N,N,N
124131,1,A,A,A,A,A
124411,1,A,A,A,U,A
124443,1,A,A,A,U,A
124691,1,A,A,A,A,A
124153,1,N,A,N,A,N
124697,1,A,A,A,A,A
124745,1,A,A,A,A,A
124314,1,A,A,A,A,A
124471,2,N,A,N,A,N
124287,1,A,A,A,A,A
124520,1,U,A,A,A,U/S
124152,1,N,A,N,A,N
124610,2,N,A,N,A,N
124542,1,N,N,N,N,N
124504,1,N,N,N,N,N
124754,1,N,A,N,A,N
124365,1,N,N,N,N,N
124341,1,U,A,A,U/S,A
124394,1,A,A,A,A,A
124316,1,A,A,A,A,A
124128,1,U,A,U,U,A
124420,1,A,A,A,A,A
124307,1,A,A,A,A,A
124451,1,A,A,A,A,A
124648,1,N,N,N,N,N
124749,1,N,N,N,N,N
124509,1,A,A,A,A,A
124322,1,A,A,A,A,A
124491,1,A,A,A,U,A
124543,1,A,A,A,A,A
124677,1,A,A,A,A,A
124134,1,A,A,A,A,A
124705,1,A,A,A,A,A
124308,1,A,A,A,A,A
124556,1,U,U,A,U,A
124505,1,U,N,N,N,N
124525,1,N,N,N,N,N
124611,1,N,A,N,A,N
124108,1,A,A,A,A,A
124526,1,A,A,A,A,A
124299,2,N,A,N,U,N
124285,1,A,A,A,U,A
124304,1,N,N,N,N,N
124723,1,U,N,N,N,N
124210,1,U,A,A,A,U
124251,1,A,A,A,A,A
124734,1,A,A,A,U,A
124168,1,A,A,A,A,A
124599,1,A,A,A,A,A
124181,1,A,A,A,A,A
124465,1,N,A,N,A,N
124479,1,A,A,A,U,A
124471,1,N,A,N,A,N
124711,1,A,A,A,U,A
124736,1,A,A,A,A,A
124294,1,N,A,N,A,N
124224,1,A,A,A,A,A
124400,1,A,A,A,A,A
124277,1,A,A,A,A,A
124565,2,A,A,A,A,A
124132,1,U,N,N,N,N
124467,1,N,A,N,A,N
124186,1,U,N,N,N,N
124664,1,A,A,A,U,A
124594,1,A,U,A,A,A
124530,1,A,A,A,A,A
124212,1,U,A,A,A,U/S
124651,1,A,A,A,U,A
124565,1,A,A,A,A,A
124360,1,A,A,A,A,U
