the_geom,OBJECTID,Placement,Corral,Owner,Landmark,AddressNumber,StreetName,YearInstalled,Month Installed,LocationX,LocationY,created_user,created_date,last_edited_user,last_edited_date,Rack Type,GlobalID,Status,NumberOfRacks,NumberOfSpaces
POINT (-90.073370136589 29.952902262735),1514,,,,,,CBD-A,2018,,3679833.9619,530556.49509999994,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{D62A6737-AD82-4015-8ADD-3D006EB9A49A},,1,2
POINT (-90.075228067083 29.948363606147),1540,,,,,,CBD-B,2018,,3679263.7467999998,528899.60809999995,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{9B6D85F1-0062-4618-87B5-DF98AD7D0F4E},,1,2
POINT (-90.066045628702 29.948217241232),1566,,,,,,CBD-C,2018,,3682172.1974999998,528878.42859999998,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{017CEA49-5E63-42A2-98AA-182B169C95C9},,1,2
POINT (-90.07267586479 29.951091820631),1515,,,,,,CBD-A,2018,,3680061.0543999998,529900.5699,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{4D6A2F0F-EE57-419B-89CB-1A8C62067A3F},,1,2
POINT (-90.067396037464 29.94473927768),1605,,,,,,CBD-D,2018,,3681758.5273000002,527608.98739999998,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:05 PM +0000,Post and Loop,{5B750C26-B115-4A24-8878-69294E73E7D0},,1,2
POINT (-90.071916073032 29.946080879936),1589,,,,,,CBD-D,2018,,3680321.7157000001,528081.05660000001,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{DF632962-FE38-493A-9035-3972E4C2CC1F},,1,2
POINT (-90.069729755271 29.944139981534),1614,,,,,,CBD-D,2018,,3681021.8701999998,527382.90399999998,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:05 PM +0000,Post and Loop,{3436B208-55F7-4FA4-A28D-34895D7B9F6F},,1,2
POINT (-90.080487997617 29.952427404117),1529,,,,,,CBD-B,2018,,3677581.8917,530359.10430000001,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{69A2315A-8F27-4224-81C1-A7822E0FFEB7},,1,2
POINT (-90.080243492323 29.952747663646),1518,,,,,,CBD-B,2018,,3677658.0441999999,530476.40919999999,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{A8ABCAAA-CEC2-42EF-89FF-3B123BCB8929},,1,2
POINT (-90.068598921456 29.947797969054),1574,,,,,,CBD-C,2018,,3681365.3117999998,528717.03229999996,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{6272CA3A-F5D1-42CE-A96A-363B9A66ECD8},,1,2
POINT (-90.067368060678 29.942525513496),1616,,,,,,CBD-D,2018,,3681776.2812000001,526804.08070000005,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:05 PM +0000,Post and Loop,{2D7CFEDF-37B8-472E-A6B4-FA0200C89549},,1,2
POINT (-90.066011708573 29.947104063448),1568,,,,,,CBD-C,2018,,3682187.4164999998,528473.75549999997,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{C1B46938-E966-45AE-BAB3-8B96F3A50D88},,1,2
POINT (-90.070111387522 29.949692830886),1553,,,,,,CBD-C,2018,,3680878.7503999998,529400.78960000002,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{166645CB-8392-4795-A145-E4B605B9E8F7},,1,2
POINT (-90.069981786114 29.946910075517),1584,,,,,,CBD-D,2018,,3680930.9484999999,528389.33089999994,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{B884FC23-6B0C-47D3-9AD1-0FB156C6BC7A},,1,2
POINT (-90.049904423748 29.969153965633),1458,,,,,,St. Claude Ave.,2018,,3687198.4632999999,536548.67500000005,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{A299D281-5390-4224-B482-4F8F354C431E},,1,2
POINT (-90.078786300684 29.956234061186),1478,,,,,,CBD-A,2018,,3678105.6022000001,531749.24219999998,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{B311B72A-23C7-4821-B095-8EAF37DBAA6B},,1,2
POINT (-90.073882966063 29.950503194651),1503,,,,,,CBD-A,2018,,3679681.1568999998,529682.32019999996,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{C0D53974-62D2-4D27-B05F-7628E0940AB6},,1,2
POINT (-90.071059907948 29.947743523758),1624,,,,,,CBD-D,2018,,3680586.1889999998,528688.64029999997,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{F927C728-60C7-4BE1-86FB-A0D98920AA19},,1,2
POINT (-90.077494820425 29.957883709112),1474,,,,,,CBD-A,2018,,3678507.977,532353.59510000004,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{17CE5630-B967-4DD0-87D5-DA656FAE09D5},,1,2
POINT (-90.072474269971 29.949808594815),1507,,,,,,CBD-A,2018,,3680130.0277999998,529434.64430000004,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{64ABD3DF-EEB0-47F6-9E8A-BA7C69A8C2EC},,1,2
POINT (-90.079463710429 29.952403181996),1520,,,,,,CBD-B,2018,,3677906.3429,530353.8443,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{D85E5BE5-D696-4674-B73F-7C4C437B3550},,1,2
POINT (-90.070288898721 29.949314831147),1557,,,,,,CBD-C,2018,,3680824.0528000002,529262.7156,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{F936334E-7EFA-4AB5-B578-2E3E6B0C0390},,1,2
POINT (-90.069533712823 29.945554283706),1600,,,,,,CBD-D,2018,,3681078.2825000002,527897.88049999997,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:05 PM +0000,Post and Loop,{CB46B14A-2DF5-46B2-8C93-B808617E53B4},,1,2
POINT (-90.06765040636 29.951052826396),1550,,,,,,CBD-C,2018,,3681652.6121,529903.93370000005,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{A3A7175F-CAC8-41A0-B997-6DC3BD77D6BD},,1,2
POINT (-90.080454118601 29.973833698918),1425,,,,,,N. Broad St.,2018,,3677507.5071999999,538143.35549999995,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{4244002A-AF9D-4BF3-BCCD-4C0CE5BC44B7},,1,2
POINT (-90.074706390645 29.944534661522),1611,,,,,,CBD-D,2018,,3679444.2434999999,527509.07790000003,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{BE726853-CAD9-4F46-AC02-843513450AFB},,1,2
POINT (-90.080468839541 29.939188454221),1432,,,,,,Oretha C. Haley Blvd.,2018,,3677640.5967000001,525545.00219999999,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{EB1425F6-8941-45E6-9C2C-D9168F3402D7},,1,2
POINT (-90.08113508027 29.954299113419),1493,,,,,,CBD-A,2018,,3677369.5463,531037.48759999999,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{8C01D6DB-CBEC-4C16-81DD-6CBB52B50A7F},,1,2
POINT (-90.067787851293 29.96099576345),1448,,,,,,N. Rampart St.,2018,,3681569.1542000002,533519.07090000005,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{9F4A8155-4238-4F51-B1BB-B76BAA5570C4},,1,2
POINT (-90.069196087074 29.949072962522),1558,,,,,,CBD-C,2018,,3681171.0874000001,529178.57940000005,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{347AE231-9431-41DB-9E89-B7263647B7F0},,1,2
POINT (-90.079014278295 29.956344910492),1477,,,,,,CBD-A,2018,,3678032.9712999999,531788.76060000004,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{380B6F65-77BF-4618-B3DE-89A9360A1E54},,1,2
POINT (-90.075948635687 29.953646823549),1488,,,,,,CBD-A,2018,,3679014.4775,530818.27579999994,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{E338CA19-E99A-4A90-9A7C-4939DB4D0793},,1,2
POINT (-90.06973621874 29.947718722893),1576,,,,,,CBD-C,2018,,3681005.4722000002,528684.24199999997,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{7E2C9964-CC2E-4961-8E6F-F5B8A85933DA},,1,2
POINT (-90.079976026399 29.939818387294),1430,,,,,,Oretha C. Haley Blvd.,2018,,3677794.1678999998,525775.77549999999,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{D3857BBC-6513-493E-825D-5A1F78A28476},,1,2
POINT (-90.066151725764 29.962816452801),1450,,,,,,N. Rampart St.,2018,,3682079.8892000001,534186.86659999995,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{D9B458BC-6BE3-4D22-876E-0740EFDD60DB},,1,2
POINT (-90.067242321442 29.941896173862),1618,,,,,,CBD-D,2018,,3681818.6309000002,526575.67009999999,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:05 PM +0000,Post and Loop,{27C56E53-531A-4E6E-BB08-C7FB62CCAC8F},,1,2
POINT (-90.074477431046 29.949260887942),1543,,,,,,CBD-B,2018,,3679497.8709,529228.50329999998,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{CA824B42-3C1D-454D-A3E4-771BF63FC2F7},,1,2
POINT (-90.070856167448 29.943872548217),1622,,,,,,CBD-D,2018,,3680666.2184000001,527281.72349999996,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{279CEB0F-FFFD-4018-8261-58669F616E0B},,1,2
POINT (-90.078067384718 29.956996969883),1476,,,,,,CBD-A,2018,,3678330.2088000001,532029.15720000002,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{FBC24ECE-77B9-4886-99A4-155C7D549D6A},,1,2
POINT (-90.06667312722 29.948888607164),1565,,,,,,CBD-C,2018,,3681970.7845999999,529120.36450000003,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{D085F704-4329-43E3-B1A8-2328E74D6E70},,1,2
POINT (-90.065943725759 29.943705774566),1628,,,,,,CBD-D,2018,,3682222.6135,527238.25269999995,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{EA4AB559-D640-4882-802C-9DE860FD5535},,1,2
POINT (-90.067071667274 29.947925846427),1572,,,,,,CBD-C,2018,,3681848.446,528768.87459999998,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{B0CC7390-0468-4F2B-A88D-29997CB3E49D},,1,2
POINT (-90.071201820145 29.945709619981),1593,,,,,,CBD-D,2018,,3680549.3950999998,527948.54350000003,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{2CD68639-AF90-4AAC-89B2-EC21DD08FBA8},,1,2
POINT (-90.070290244262 29.945798957281),1597,,,,,,CBD-D,2018,,3680837.7192000002,527984.21089999995,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{587F2015-40D6-4152-B661-7467D91C8B70},,1,2
POINT (-90.072874395015 29.955299733511),1494,,,,,,CBD-A,2018,,3679981.3542999998,531430.03040000005,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{8351D490-F33A-4969-89EB-10A6291A7B5C},,1,2
POINT (-90.068155380727 29.947742238112),1575,,,,,,CBD-C,2018,,3681505.9950999999,528698.31709999999,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{742AFEE0-6487-4008-AC48-738F58361765},,1,2
POINT (-90.051977432498 29.968758603305),1460,,,,,,St. Claude Ave.,2018,,3686543.7357999999,536397.5612,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{E508E2DF-B967-49A8-B0D0-6978AFCF3EDC},,1,2
POINT (-90.06701055862 29.962430594688),1441,,,,,,N. Rampart St.,2018,,3681809.5071,534043.54779999994,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{93A88BF8-B01D-4561-8333-5BE89EEA480D},,1,2
POINT (-90.069445569462 29.95961173908),1443,,,,,,N. Rampart St.,2018,,3681049.8119000001,533009.99479999999,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{E1947168-BA47-4754-A606-B03B9394E92E},,1,2
POINT (-90.078056449705 29.953173542054),1489,,,,,,CBD-A,2018,,3678348.9027,530638.85499999998,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{DE9A2BD3-F2C5-4FCD-BAD6-4ED8EEF27599},,1,2
POINT (-90.070087055522 29.947213867987),1586,,,,,,CBD-D,2018,,3680896.3939,528499.43319999997,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{2304B605-BD82-483F-832E-D488C58C4D0A},,1,2
POINT (-90.050914147147 29.968762247052),1461,,,,,,St. Claude Ave.,2018,,3686880.3689000001,536402.65229999996,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{7C78FC9F-13B4-4AEA-9A64-4B5497832260},,1,2
POINT (-90.073805595946 29.94828734897),1546,,,,,,CBD-B,2018,,3679714.5148999998,528876.82700000005,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{9C56DED2-328D-4F15-8EEB-9F2156101E92},,1,2
POINT (-90.06631882595 29.950920212105),1548,,,,,,CBD-C,2018,,3682074.8141000001,529860.37060000002,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{B4D3CF52-A2FD-438B-8A30-8A812B2581D0},,1,2
POINT (-90.069111094681 29.959997980739),1447,,,,,,N. Rampart St.,2018,,3681154.1705,533151.61490000004,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{DB705D39-A5C0-43F6-AEFE-EC691C30EA1D},,1,2
POINT (-90.076487095306 29.955561360054),1484,,,,,,CBD-A,2018,,3678836.3325999998,531512.60149999999,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{45671BD7-C5EB-40B4-9BFF-E94E76B7AFED},,1,2
POINT (-90.067436755371 29.943580300852),1606,,,,,,CBD-D,2018,,3681750.2884,527187.39910000004,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{5090EA6C-F254-4822-9CB1-91AB5714D0DA},,1,2
POINT (-90.070692593946 29.94559715595),1595,,,,,,CBD-D,2018,,3680711.1099,527909.42420000001,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{066F97D8-38E3-468A-B445-D2FBC5B4F4F3},,1,2
POINT (-90.067202067957 29.948637973931),1563,,,,,,CBD-C,2018,,3681804.2897000001,529027.3737,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{09DA7366-3671-4B7D-98ED-6F6F3E547FAA},,1,2
POINT (-90.064871543041 29.94715552332),1579,,,,,,CBD-C,2018,,3682548.2773000002,528496.46340000001,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{31F317B3-E07F-4F4E-9BA3-F678D653F22F},,1,2
POINT (-90.074285939129 29.945710721594),1609,,,,,,CBD-D,2018,,3679572.6965000001,527938.19909999997,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{A75A89A4-3558-425D-8579-04F9B41AC9EE},,1,2
POINT (-90.055011183272 29.968534549061),1457,,,,,,St. Claude Ave.,2018,,3685584.1253,536305.35829999996,AKKUEMMEL,10/23/2018 04:33:03 PM +0000,AKKUEMMEL,10/23/2018 04:37:04 PM +0000,Post and Loop,{0744474F-D4D1-497F-A97D-1D0789EFC300},,1,2
