BatchNo,WO#,CreatedDate,AssignedDate,CompletedDate,Status,NodeID,Boro,Support,SupportAction,StreetSignName,SignAction,Size,NewSign
Un assigned,817,11/01/2018,,,WO CREATED,58792,Queens,Light Pole,NoAction,188 St,Remove & Install,24,Yes
Un assigned,817,11/01/2018,,,WO CREATED,58792,Queens,Light Pole,NoAction,73 Av,Remove & Install,24,Yes
Un assigned,817,11/01/2018,,,WO CREATED,58792,Queens,Light Pole,NoAction,Saul Weprin Street,Remove & Install,30,Yes
Un assigned,818,11/01/2018,,,WO CREATED,58792,Queens,Light Pole,NoAction,188 St,Remove & Install,24,Yes
Un assigned,818,11/01/2018,,,WO CREATED,58792,Queens,Light Pole,NoAction,73 Av,Remove & Install,24,Yes
Un assigned,818,11/01/2018,,,WO CREATED,58792,Queens,Light Pole,NoAction,Saul Weprin Street,Remove & Install,30,Yes
Un assigned,819,11/01/2018,,,WO CREATED,58883,Queens,Light Pole,NoAction,192 St,Remove & Install,24,Yes
Un assigned,819,11/01/2018,,,WO CREATED,58883,Queens,Light Pole,NoAction,73 Av,Remove & Install,24,Yes
Un assigned,820,11/01/2018,,,WO CREATED,58795,Queens,Light Pole,NoAction,189 St,Remove & Install,24,Yes
Un assigned,820,11/01/2018,,,WO CREATED,58795,Queens,Light Pole,NoAction,73 Av,Remove & Install,24,Yes
Un assigned,821,11/01/2018,,,WO CREATED,58795,Queens,Light Pole,NoAction,189 St,Remove & Install,24,Yes
Un assigned,821,11/01/2018,,,WO CREATED,58795,Queens,Light Pole,NoAction,73 Av,Remove & Install,24,Yes
Un assigned,822,11/01/2018,,,WO CREATED,58797,Queens,Light Pole,NoAction,190 St,Remove & Install,24,Yes
Un assigned,822,11/01/2018,,,WO CREATED,58797,Queens,Light Pole,NoAction,73 Av,Remove & Install,24,Yes
Un assigned,823,11/01/2018,,,WO CREATED,58797,Queens,Light Pole,NoAction,190 St,Remove & Install,24,Yes
Un assigned,823,11/01/2018,,,WO CREATED,58797,Queens,Light Pole,NoAction,73 Av,Remove & Install,24,Yes
Un assigned,824,11/01/2018,,,WO CREATED,58885,Queens,Light Pole,NoAction,193 St,Remove & Install,24,Yes
Un assigned,824,11/01/2018,,,WO CREATED,58885,Queens,Light Pole,NoAction,73 Av,Remove & Install,24,Yes
Un assigned,825,11/01/2018,,,WO CREATED,58885,Queens,Light Pole,NoAction,193 St,Remove & Install,24,Yes
Un assigned,825,11/01/2018,,,WO CREATED,58885,Queens,Light Pole,NoAction,73 Av,Remove & Install,24,Yes
Un assigned,826,11/01/2018,,,WO CREATED,58886,Queens,Light Pole,NoAction,194 St,Remove & Install,24,Yes
Un assigned,826,11/01/2018,,,WO CREATED,58886,Queens,Light Pole,NoAction,73 Av,Remove & Install,24,Yes
Un assigned,827,11/01/2018,,,WO CREATED,58886,Queens,Light Pole,NoAction,194 St,Remove & Install,24,Yes
Un assigned,827,11/01/2018,,,WO CREATED,58886,Queens,Light Pole,NoAction,73 Av,Remove & Install,24,Yes
Un assigned,828,11/01/2018,,,WO CREATED,58897,Queens,Light Pole,NoAction,195 St,Remove & Install,24,Yes
Un assigned,828,11/01/2018,,,WO CREATED,58897,Queens,Light Pole,NoAction,73 Av,Remove & Install,24,Yes
Un assigned,829,11/01/2018,,,WO CREATED,58897,Queens,Light Pole,NoAction,195 St,Remove & Install,24,Yes
Un assigned,829,11/01/2018,,,WO CREATED,58897,Queens,Light Pole,NoAction,73 Av,Remove & Install,24,Yes
Un assigned,830,11/05/2018,,,WO CREATED,59217,Queens,Light Pole,NoAction,45 Av,Remove & Install,24,Yes
Un assigned,830,11/05/2018,,,WO CREATED,59217,Queens,Light Pole,NoAction,Utopia Pkwy,Remove & Install,30,Yes
Un assigned,831,11/05/2018,,,WO CREATED,59217,Queens,Light Pole,NoAction,45 Av,Remove & Install,24,Yes
Un assigned,831,11/05/2018,,,WO CREATED,59217,Queens,Light Pole,NoAction,Utopia Pkwy,Remove & Install,30,Yes
Un assigned,832,11/05/2018,,,WO CREATED,59875,Queens,Light Pole,NoAction,211 St,Remove & Install,24,Yes
Un assigned,832,11/05/2018,,,WO CREATED,59875,Queens,Light Pole,NoAction,53 Av,Remove & Install,24,Yes
Un assigned,833,11/05/2018,,,WO CREATED,59875,Queens,Light Pole,NoAction,211 St,Remove & Install,24,Yes
Un assigned,833,11/05/2018,,,WO CREATED,59875,Queens,Light Pole,NoAction,53 Av,Remove & Install,24,Yes
Un assigned,834,11/05/2018,,,WO CREATED,59877,Queens,Light Pole,NoAction,212 St,Remove & Install,24,Yes
Un assigned,834,11/05/2018,,,WO CREATED,59877,Queens,Light Pole,NoAction,53 Av,Remove & Install,24,Yes
Un assigned,835,11/05/2018,,,WO CREATED,59877,Queens,Light Pole,NoAction,212 St,Remove & Install,24,Yes
Un assigned,835,11/05/2018,,,WO CREATED,59877,Queens,Light Pole,NoAction,53 Av,Remove & Install,24,Yes
Un assigned,836,11/05/2018,,,WO CREATED,59969,Queens,Light Pole,NoAction,214 St,Remove & Install,24,Yes
Un assigned,836,11/05/2018,,,WO CREATED,59969,Queens,Light Pole,NoAction,53 Av,Remove & Install,24,Yes
Un assigned,837,11/05/2018,,,WO CREATED,59969,Queens,Light Pole,NoAction,214 St,Remove & Install,24,Yes
Un assigned,837,11/05/2018,,,WO CREATED,59969,Queens,Light Pole,NoAction,53 Av,Remove & Install,24,Yes
Un assigned,838,11/08/2018,,,WO CREATED,20556,Manhattan,Traffic Signal,NoAction,6 Av,Remove & Install,24,Yes
Un assigned,838,11/08/2018,,,WO CREATED,20556,Manhattan,Traffic Signal,NoAction,Avenue of the Americas,Remove & Install,42,Yes
Un assigned,838,11/08/2018,,,WO CREATED,20556,Manhattan,Traffic Signal,NoAction,W 13 St,Install,24,Yes
Un assigned,839,11/08/2018,,,WO CREATED,20556,Manhattan,Light Pole,NoAction,6 Av,Remove & Install,24,Yes
Un assigned,839,11/08/2018,,,WO CREATED,20556,Manhattan,Light Pole,NoAction,Avenue of the Americas,Remove & Install,42,Yes
Un assigned,839,11/08/2018,,,WO CREATED,20556,Manhattan,Light Pole,NoAction,W 13 St,Remove & Install,24,Yes
Un assigned,840,11/08/2018,,,WO CREATED,94863,Manhattan,Pipe,NoAction,10 Av,Remove & Install,24,Yes
Un assigned,840,11/08/2018,,,WO CREATED,94863,Manhattan,Pipe,NoAction,W 13 St,Remove & Install,24,Yes
Un assigned,841,11/08/2018,,,WO CREATED,21386,Manhattan,Light Pole,NoAction,Broadway,Remove & Install,30,Yes
Un assigned,841,11/08/2018,,,WO CREATED,21386,Manhattan,Light Pole,NoAction,W 31 St,Remove & Install,24,Yes
Un assigned,842,11/08/2018,,,WO CREATED,21386,Manhattan,Light Pole,NoAction,Broadway,Remove & Install,30,Yes
Un assigned,842,11/08/2018,,,WO CREATED,21386,Manhattan,Light Pole,NoAction,W 31 St,Remove & Install,24,Yes
Un assigned,843,11/08/2018,,,WO CREATED,20929,Manhattan,Light Pole,NoAction,E 22 St,Remove & Install,24,Yes
Un assigned,843,11/08/2018,,,WO CREATED,20929,Manhattan,Light Pole,NoAction,Lexington Avenue,Remove & Install,30,Yes
Un assigned,844,11/08/2018,,,WO CREATED,21441,Manhattan,Light Pole,NoAction,5 Av,Remove & Install,24,Yes
Un assigned,844,11/08/2018,,,WO CREATED,21441,Manhattan,Light Pole,NoAction,W 31 St,Remove & Install,24,Yes
Un assigned,845,11/08/2018,,,WO CREATED,21441,Manhattan,Light Pole,NoAction,5 Av,Remove & Install,24,Yes
Un assigned,845,11/08/2018,,,WO CREATED,21441,Manhattan,Light Pole,NoAction,W 31 St,Remove & Install,24,Yes
Un assigned,846,11/08/2018,,,WO CREATED,21444,Manhattan,Light Pole,NoAction,E 31 St,Remove & Install,24,Yes
Un assigned,846,11/08/2018,,,WO CREATED,21444,Manhattan,Light Pole,NoAction,Madison Av,Remove & Install,30,Yes
Un assigned,847,11/08/2018,,,WO CREATED,21444,Manhattan,Traffic Signal,NoAction,E 31 St,Remove & Install,24,Yes
Un assigned,847,11/08/2018,,,WO CREATED,21444,Manhattan,Traffic Signal,NoAction,Madison Av,Remove & Install,30,Yes
Un assigned,848,11/08/2018,,,WO CREATED,21446,Manhattan,Traffic Signal,NoAction,E 32 St,Remove & Install,24,Yes
Un assigned,848,11/08/2018,,,WO CREATED,21446,Manhattan,Traffic Signal,NoAction,Madison Av,Remove & Install,30,Yes
Un assigned,849,11/08/2018,,,WO CREATED,21446,Manhattan,Traffic Signal,NoAction,E 32 St,Remove & Install,24,Yes
Un assigned,849,11/08/2018,,,WO CREATED,21446,Manhattan,Traffic Signal,NoAction,Madison Av,Remove & Install,30,Yes
Un assigned,850,11/08/2018,,,WO CREATED,21492,Manhattan,Traffic Signal,NoAction,E 31 St,Remove & Install,24,Yes
Un assigned,850,11/08/2018,,,WO CREATED,21492,Manhattan,Traffic Signal,NoAction,Park Avenue South,Remove & Install,30,Yes
Un assigned,851,11/08/2018,,,WO CREATED,21492,Manhattan,Light Pole,NoAction,E 31 St,Remove & Install,24,Yes
Un assigned,851,11/08/2018,,,WO CREATED,21492,Manhattan,Light Pole,NoAction,Park Avenue South,Remove & Install,30,Yes
Un assigned,852,11/08/2018,,,WO CREATED,21493,Manhattan,Traffic Signal,NoAction,E 32 St,Remove & Install,24,Yes
Un assigned,852,11/08/2018,,,WO CREATED,21493,Manhattan,Traffic Signal,NoAction,Park Avenue South,Remove & Install,30,Yes
Un assigned,853,11/08/2018,,,WO CREATED,21493,Manhattan,Light Pole,NoAction,E 32 St,Remove & Install,24,Yes
Un assigned,853,11/08/2018,,,WO CREATED,21493,Manhattan,Light Pole,NoAction,Park Av,Remove & Install,24,Yes
Un assigned,854,11/08/2018,,,WO CREATED,21496,Manhattan,Traffic Signal,NoAction,E 31 St,Remove & Install,24,Yes
Un assigned,854,11/08/2018,,,WO CREATED,21496,Manhattan,Traffic Signal,NoAction,Lexington Avenue,Remove & Install,30,Yes
Un assigned,855,11/08/2018,,,WO CREATED,21496,Manhattan,Traffic Signal,NoAction,E 31 St,Install,24,Yes
Un assigned,855,11/08/2018,,,WO CREATED,21496,Manhattan,Traffic Signal,NoAction,Lexington Avenue,Install,30,Yes
Un assigned,856,11/08/2018,,,WO CREATED,20577,Manhattan,Light Pole,NoAction,Broome St,Remove & Install,30,Yes
Un assigned,856,11/08/2018,,,WO CREATED,20577,Manhattan,Light Pole,NoAction,Mott St,Remove & Install,24,Yes
Un assigned,857,11/08/2018,,,WO CREATED,20577,Manhattan,Light Pole,NoAction,Broome St,Remove & Install,30,Yes
Un assigned,857,11/08/2018,,,WO CREATED,20577,Manhattan,Light Pole,NoAction,Mott St,Remove & Install,24,Yes
Un assigned,858,11/08/2018,,,WO CREATED,20579,Manhattan,Traffic Signal,NoAction,Kenmare St,Remove & Install,30,Yes
Un assigned,858,11/08/2018,,,WO CREATED,20579,Manhattan,Traffic Signal,NoAction,Mott St,Remove & Install,24,Yes
Un assigned,859,11/08/2018,,,WO CREATED,20579,Manhattan,Traffic Signal,NoAction,Kenmare St,Remove & Install,30,Yes
Un assigned,859,11/08/2018,,,WO CREATED,20579,Manhattan,Traffic Signal,NoAction,Mott St,Install,24,Yes
Un assigned,860,11/08/2018,,,WO CREATED,20592,Manhattan,Traffic Signal,NoAction,Mott St,Remove & Install,24,Yes
Un assigned,860,11/08/2018,,,WO CREATED,20592,Manhattan,Traffic Signal,NoAction,Spring St,Remove & Install,30,Yes
Un assigned,861,11/08/2018,,,WO CREATED,20592,Manhattan,Traffic Signal,NoAction,Mott St,Remove & Install,24,Yes
Un assigned,861,11/08/2018,,,WO CREATED,20592,Manhattan,Traffic Signal,NoAction,Spring St,Remove & Install,30,Yes
Un assigned,862,11/08/2018,,,WO CREATED,20693,Manhattan,Traffic Signal,NoAction,East Houston Street,Remove & Install,30,Yes
Un assigned,862,11/08/2018,,,WO CREATED,20693,Manhattan,Traffic Signal,NoAction,Elizabeth Street,Remove & Install,30,Yes
Un assigned,863,11/08/2018,,,WO CREATED,20693,Manhattan,Traffic Signal,NoAction,East Houston Street,Remove & Install,30,Yes
Un assigned,863,11/08/2018,,,WO CREATED,20693,Manhattan,Traffic Signal,NoAction,Elizabeth Street,Remove & Install,30,Yes
Un assigned,864,11/08/2018,,,WO CREATED,20695,Manhattan,Light Pole,NoAction,Bowery,Remove & Install,30,Yes
Un assigned,864,11/08/2018,,,WO CREATED,20695,Manhattan,Light Pole,NoAction,East Houston Street,Remove & Install,30,Yes
Un assigned,865,11/08/2018,,,WO CREATED,20695,Manhattan,Light Pole,NoAction,Bowery,Remove & Install,30,Yes
Un assigned,865,11/08/2018,,,WO CREATED,20695,Manhattan,Light Pole,NoAction,East Houston Street,Remove & Install,30,Yes
Un assigned,866,11/08/2018,,,WO CREATED,20778,Manhattan,Light Pole,NoAction,Allen St,NoAction,24,No
Un assigned,866,11/08/2018,,,WO CREATED,20778,Manhattan,Light Pole,NoAction,East Houston Street,Remove & Install,30,Yes
Un assigned,867,11/08/2018,,,WO CREATED,20782,Manhattan,Traffic Signal,NoAction,East Houston Street,Remove & Install,30,Yes
Un assigned,867,11/08/2018,,,WO CREATED,20782,Manhattan,Traffic Signal,NoAction,Orchard St,NoAction,30,No
Un assigned,868,11/08/2018,,,WO CREATED,20782,Manhattan,Traffic Signal,NoAction,East Houston Street,Install,30,Yes
Un assigned,868,11/08/2018,,,WO CREATED,20782,Manhattan,Traffic Signal,NoAction,Orchard St,Install,30,Yes
Un assigned,869,11/08/2018,,,WO CREATED,21442,Manhattan,Light Pole,NoAction,5 Av,Remove,24,No
Un assigned,869,11/08/2018,,,WO CREATED,21442,Manhattan,Light Pole,NoAction,W 32 St,Remove,24,No
Un assigned,870,11/08/2018,,,WO CREATED,21442,Manhattan,Light Pole,NoAction,5 Av,Install,24,Yes
Un assigned,870,11/08/2018,,,WO CREATED,21442,Manhattan,Light Pole,NoAction,W 32 St,Install,24,Yes
Un assigned,871,11/08/2018,,,WO CREATED,21442,Manhattan,Light Pole,NoAction,5 Av,Install,24,Yes
Un assigned,871,11/08/2018,,,WO CREATED,21442,Manhattan,Light Pole,NoAction,W 32 St,Install,24,Yes
Un assigned,872,11/08/2018,,,WO CREATED,20610,Manhattan,Traffic Signal,NoAction,East Houston Street,Install,30,Yes
Un assigned,872,11/08/2018,,,WO CREATED,20610,Manhattan,Traffic Signal,NoAction,Mott St,Install,24,Yes
Un assigned,873,11/08/2018,,,WO CREATED,20610,Manhattan,Traffic Signal,NoAction,East Houston Street,Remove & Install,30,Yes
Un assigned,873,11/08/2018,,,WO CREATED,20610,Manhattan,Traffic Signal,NoAction,Mott St,Remove & Install,24,Yes
Un assigned,874,11/08/2018,,,WO CREATED,20934,Manhattan,Traffic Signal,NoAction,3 Av,Remove & Install,24,Yes
Un assigned,874,11/08/2018,,,WO CREATED,20934,Manhattan,Traffic Signal,NoAction,E 23 St,Remove & Install,24,Yes
Un assigned,875,11/08/2018,,,WO CREATED,20934,Manhattan,Traffic Signal,NoAction,3 Av,Remove & Install,24,Yes
Un assigned,875,11/08/2018,,,WO CREATED,20934,Manhattan,Traffic Signal,NoAction,E 23 St,Remove & Install,24,Yes
Un assigned,876,11/08/2018,,,WO CREATED,20934,Manhattan,Traffic Signal,NoAction,3 Av,Remove & Install,24,Yes
Un assigned,876,11/08/2018,,,WO CREATED,20934,Manhattan,Traffic Signal,NoAction,E 23 St,Remove & Install,24,Yes
Un assigned,877,11/08/2018,,,WO CREATED,20934,Manhattan,Traffic Signal,NoAction,3 Av,Remove & Install,24,Yes
Un assigned,877,11/08/2018,,,WO CREATED,20934,Manhattan,Traffic Signal,NoAction,E 23 St,Remove & Install,24,Yes
Un assigned,878,11/08/2018,,,WO CREATED,21000,Manhattan,Traffic Signal,NoAction,3 Av,Remove & Install,24,Yes
Un assigned,878,11/08/2018,,,WO CREATED,21000,Manhattan,Traffic Signal,NoAction,E 24 St,Remove & Install,24,Yes
Un assigned,879,11/08/2018,,,WO CREATED,21000,Manhattan,Traffic Signal,NoAction,3 Av,Remove & Install,24,Yes
Un assigned,879,11/08/2018,,,WO CREATED,21000,Manhattan,Traffic Signal,NoAction,E 24 St,Remove & Install,24,Yes
Un assigned,880,11/08/2018,,,WO CREATED,21001,Manhattan,Light Pole,NoAction,3 Av,Remove & Install,24,Yes
Un assigned,880,11/08/2018,,,WO CREATED,21001,Manhattan,Light Pole,NoAction,Bernard Baruch Way,Remove & Install,36,Yes
Un assigned,880,11/08/2018,,,WO CREATED,21001,Manhattan,Light Pole,NoAction,E 25 St,Remove & Install,24,Yes
Un assigned,881,11/08/2018,,,WO CREATED,21001,Manhattan,Light Pole,NoAction,3 Av,Remove & Install,24,Yes
Un assigned,881,11/08/2018,,,WO CREATED,21001,Manhattan,Light Pole,NoAction,E 25 St,Remove & Install,24,Yes
Un assigned,882,11/08/2018,,,WO CREATED,21008,Manhattan,Traffic Signal,NoAction,3 Av,Remove & Install,24,Yes
Un assigned,882,11/08/2018,,,WO CREATED,21008,Manhattan,Traffic Signal,NoAction,E 26 St,Remove & Install,24,Yes
Un assigned,883,11/08/2018,,,WO CREATED,21008,Manhattan,Light Pole,NoAction,3 Av,Remove & Install,24,Yes
Un assigned,883,11/08/2018,,,WO CREATED,21008,Manhattan,Light Pole,NoAction,E 26 St,Remove & Install,24,Yes
Un assigned,884,11/08/2018,,,WO CREATED,21011,Manhattan,Traffic Signal,NoAction,3 Av,Remove & Install,24,Yes
Un assigned,884,11/08/2018,,,WO CREATED,21011,Manhattan,Traffic Signal,NoAction,E 28 St,Remove & Install,24,Yes
Un assigned,885,11/08/2018,,,WO CREATED,21011,Manhattan,Traffic Signal,NoAction,3 Av,Remove & Install,24,Yes
Un assigned,885,11/08/2018,,,WO CREATED,21011,Manhattan,Traffic Signal,NoAction,E 28 St,Remove & Install,24,Yes
Un assigned,886,11/08/2018,,,WO CREATED,21012,Manhattan,Traffic Signal,NoAction,3 Av,Remove & Install,24,Yes
Un assigned,886,11/08/2018,,,WO CREATED,21012,Manhattan,Traffic Signal,NoAction,E 29 St,Remove & Install,24,Yes
Un assigned,887,11/08/2018,,,WO CREATED,21012,Manhattan,Traffic Signal,NoAction,3 Av,Remove & Install,24,Yes
Un assigned,887,11/08/2018,,,WO CREATED,21012,Manhattan,Traffic Signal,NoAction,E 29 St,Remove & Install,24,Yes
Un assigned,887,11/08/2018,,,WO CREATED,21012,Manhattan,Traffic Signal,NoAction,Rabbi Sidney Kleiman Way,NoAction,36,No
Un assigned,888,11/08/2018,,,WO CREATED,20933,Manhattan,Traffic Signal,NoAction,3 Av,Remove & Install,24,Yes
Un assigned,888,11/08/2018,,,WO CREATED,20933,Manhattan,Traffic Signal,NoAction,E 22 St,Remove & Install,24,Yes
Un assigned,889,11/08/2018,,,WO CREATED,20933,Manhattan,Light Pole,NoAction,3 Av,Remove & Install,24,Yes
Un assigned,889,11/08/2018,,,WO CREATED,20933,Manhattan,Light Pole,NoAction,E 22 St,Remove & Install,24,Yes
Un assigned,890,11/09/2018,,,WO CREATED,22832,Manhattan,Traffic Signal,NoAction,3 Av,Install,24,Yes
Un assigned,890,11/09/2018,,,WO CREATED,22832,Manhattan,Traffic Signal,NoAction,E 63 St,Install,24,Yes
Un assigned,891,11/09/2018,,,WO CREATED,22832,Manhattan,Traffic Signal,NoAction,3 Av,Remove & Install,24,Yes
Un assigned,891,11/09/2018,,,WO CREATED,22832,Manhattan,Traffic Signal,NoAction,E 63 St,Remove & Install,24,Yes
Un assigned,892,11/09/2018,,,WO CREATED,22833,Manhattan,Light Pole,NoAction,3 Av,Remove & Install,24,Yes
Un assigned,290,07/18/2018,,,WO CREATED,7483,Staten Island,Pipe,Remove,Roma Av,Remove,24,No
Un assigned,892,11/09/2018,,,WO CREATED,22833,Manhattan,Light Pole,NoAction,E 64 St,Remove & Install,24,Yes
Un assigned,893,11/09/2018,,,WO CREATED,22833,Manhattan,Traffic Signal,NoAction,3 Av,Remove & Install,24,Yes
Un assigned,893,11/09/2018,,,WO CREATED,22833,Manhattan,Traffic Signal,NoAction,E 64 St,Remove & Install,24,Yes
Un assigned,894,11/09/2018,,,WO CREATED,22839,Manhattan,Traffic Signal,NoAction,3 Av,Install,24,Yes
Un assigned,894,11/09/2018,,,WO CREATED,22839,Manhattan,Traffic Signal,NoAction,E 65 St,Install,24,Yes
Un assigned,895,11/09/2018,,,WO CREATED,22839,Manhattan,Light Pole,NoAction,3 Av,Remove & Install,24,Yes
Un assigned,895,11/09/2018,,,WO CREATED,22839,Manhattan,Light Pole,NoAction,E 56 St,Remove & Install,24,Yes
Un assigned,896,11/09/2018,,,WO CREATED,22840,Manhattan,Traffic Signal,NoAction,3 Av,Install,24,Yes
Un assigned,896,11/09/2018,,,WO CREATED,22840,Manhattan,Traffic Signal,NoAction,E 66 St,Remove & Install,24,Yes
Un assigned,897,11/09/2018,,,WO CREATED,22840,Manhattan,Light Pole,NoAction,3 Av,Remove & Install,24,Yes
Un assigned,897,11/09/2018,,,WO CREATED,22840,Manhattan,Light Pole,NoAction,E 66 St,Remove & Install,24,Yes
Un assigned,898,11/09/2018,,,WO CREATED,22841,Manhattan,Light Pole,NoAction,3 Av,Remove & Install,24,Yes
Un assigned,898,11/09/2018,,,WO CREATED,22841,Manhattan,Light Pole,NoAction,E 67 St,Remove & Install,24,Yes
Un assigned,898,11/09/2018,,,WO CREATED,22841,Manhattan,Light Pole,NoAction,Sakharov-Bonner Corner,Remove & Install,36,Yes
Un assigned,899,11/09/2018,,,WO CREATED,22841,Manhattan,Traffic Signal,NoAction,3 Av,Remove & Install,24,Yes
Un assigned,899,11/09/2018,,,WO CREATED,22841,Manhattan,Traffic Signal,NoAction,E 67 St,Remove & Install,24,Yes
Un assigned,900,11/09/2018,,,WO CREATED,22842,Manhattan,Traffic Signal,NoAction,3 Av,Remove & Install,24,Yes
Un assigned,900,11/09/2018,,,WO CREATED,22842,Manhattan,Traffic Signal,NoAction,E 68 St,Remove & Install,24,Yes
Un assigned,901,11/09/2018,,,WO CREATED,22842,Manhattan,Light Pole,NoAction,3 Av,Remove & Install,24,Yes
Un assigned,901,11/09/2018,,,WO CREATED,22842,Manhattan,Light Pole,NoAction,E 68 St,Remove & Install,24,Yes
Un assigned,902,11/09/2018,,,WO CREATED,22849,Manhattan,Light Pole,NoAction,3 Av,Remove & Install,24,Yes
Un assigned,902,11/09/2018,,,WO CREATED,22849,Manhattan,Light Pole,NoAction,E 69 St,Remove & Install,24,Yes
Un assigned,903,11/09/2018,,,WO CREATED,22849,Manhattan,Traffic Signal,NoAction,3 Av,Remove & Install,24,Yes
Un assigned,903,11/09/2018,,,WO CREATED,22849,Manhattan,Traffic Signal,NoAction,E 69 St,Remove & Install,24,Yes
Un assigned,904,11/09/2018,,,WO CREATED,22851,Manhattan,Traffic Signal,NoAction,3 Av,Remove & Install,24,Yes
Un assigned,904,11/09/2018,,,WO CREATED,22851,Manhattan,Traffic Signal,NoAction,E 70 St,Install,24,Yes
Un assigned,905,11/09/2018,,,WO CREATED,22851,Manhattan,Light Pole,NoAction,3 Av,Remove & Install,24,Yes
Un assigned,905,11/09/2018,,,WO CREATED,22851,Manhattan,Light Pole,NoAction,E 70 St,Remove & Install,24,Yes
Un assigned,905,11/09/2018,,,WO CREATED,22851,Manhattan,Light Pole,NoAction,United Jerusalem Way,NoAction,36,No
Un assigned,906,11/09/2018,,,WO CREATED,22932,Manhattan,Light Pole,NoAction,3 Av,Remove & Install,24,Yes
Un assigned,906,11/09/2018,,,WO CREATED,22932,Manhattan,Light Pole,NoAction,E 71 St,Remove & Install,24,Yes
Un assigned,907,11/09/2018,,,WO CREATED,22932,Manhattan,Traffic Signal,NoAction,3 Av,Remove & Install,24,Yes
Un assigned,907,11/09/2018,,,WO CREATED,22932,Manhattan,Traffic Signal,NoAction,E 71 St,Remove & Install,24,Yes
Un assigned,908,11/09/2018,,,WO CREATED,22935,Manhattan,Traffic Signal,NoAction,2 Av,Install,24,Yes
Un assigned,908,11/09/2018,,,WO CREATED,22935,Manhattan,Traffic Signal,NoAction,E 71 St,Install,24,Yes
Un assigned,909,11/09/2018,,,WO CREATED,20994,Manhattan,Light Pole,NoAction,2 Av,Remove & Install,24,Yes
Un assigned,909,11/09/2018,,,WO CREATED,20994,Manhattan,Light Pole,NoAction,E 19 St,Remove & Install,24,Yes
Un assigned,910,11/09/2018,,,WO CREATED,20994,Manhattan,Traffic Signal,NoAction,2 Av,Install,24,Yes
Un assigned,910,11/09/2018,,,WO CREATED,20994,Manhattan,Traffic Signal,NoAction,E 19 St,Install,24,Yes
