ENERGY STAR Unique ID,ENERGY STAR Partner,Brand Name,Model Name,Model Number,Additional Model Information,Fuel Type,Furnace is ENERGY STAR Certified in,Efficiency (AFUE),Capable of Two Way Communication?,Date Available On Market,Date Qualified,Markets,CB Model Identifier,Can Integrate Hot Water Heating,Meets ENERGY STAR Most Efficient 2019 Criteria
2344994,Allied Air Enterprises,AIREASE,A96DF2E045B12*-*,A96DF2E045B12*-*,,"Natural Gas,Propane Gas",All,96,Not Applicable,02/15/2013,03/18/2020,"United States, Canada",ES_1102531_A96DF2E045B12*-*_08202019193106_0209085,No,No
2311438,Allied Air Enterprises,ALLIED,A962V SERIES,A96US2V110C20S-*,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,11/15/2014,02/08/2020,"United States, Canada",ES_1102531_A96US2V110C20S-*_03052018230621_4118547,No,No
2343032,Allied Air Enterprises,ALLIED,A97US2V060B12X-**,A97US2V060B12X-**,,"Natural Gas,Propane Gas",All,97.5,Other/Proprietary,04/10/2017,03/19/2020,"United States, Canada",ES_1102531_A97US2V060B12X-**_08052019151941_8581505,No,No
2343140,Allied Air Enterprises,ALLIED,A97US2V080C16X-*-*,A97US2V080C16X-*-*,,"Natural Gas,Propane Gas",All,97.5,Other/Proprietary,04/10/2018,02/09/2020,"United States, Canada",ES_1102531_A97US2V080C16X-*-*_08062019185734_2869769,No,No
2343205,Allied Air Enterprises,ALLIED,95G1UH080CE16X-*,95G1UH080CE16X-*,,Natural Gas,All,95,Other/Proprietary,04/10/2018,03/19/2020,"United States, Canada",ES_1102531_95G1UH080CE16X-*_08062019190203_6997957,No,No
2343370,Allied Air Enterprises,ALLIED,95G1UH100CE20X-*,95G1UH100CE20X-*,,Natural Gas,All,95,Other/Proprietary,04/10/2018,03/19/2020,"United States, Canada",ES_1102531_95G1UH100CE20X-*_08062019193157_0340877,No,No
2343546,Allied Air Enterprises,ALLIED,95G1UH040BE12X-*,95G1UH040BE12X-*,,Natural Gas,All,95,Other/Proprietary,04/10/2018,03/19/2020,"United States, Canada",ES_1102531_95G1UH040BE12X-*_08062019205444_3537060,No,No
2343561,Allied Air Enterprises,ALLIED,95G1UH060BE12X-*,95G1UH060BE12X-*,,Natural Gas,All,95,Other/Proprietary,04/10/2018,03/19/2020,"United States, Canada",ES_1102531_95G1UH060BE12X-*_08062019210532_4066128,No,No
2343667,Allied Air Enterprises,ALLIED,A97US2V080C20X-*-*,A97US2V080C20X-*-*,,"Natural Gas,Propane Gas",All,97.5,Other/Proprietary,04/10/2018,03/19/2020,"United States, Canada",ES_1102531_A97US2V080C20X-*-*_08062019220951_0495717,No,No
2344068,Allied Air Enterprises,ALLIED,A97US2V040B12X-*-*,A97US2V040B12X-*-*,,"Natural Gas,Propane Gas",All,97.5,Other/Proprietary,04/10/2017,03/19/2020,"United States, Canada",ES_1102531_A97US2V040B12X-*-*_08062019234257_7499546,No,No
2346719,Allied Air Enterprises,Alpine,EL296UHV SERIES,BG962UH070BV12-*,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,09/07/2019,02/08/2020,"United States, Canada",ES_1102531_BG962UH070BV12-*_09182019220145_3346039,No,No
2346722,Allied Air Enterprises,Alpine,EL296UHV SERIES,BG962UH090CV20-*,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,09/07/2019,03/18/2020,"United States, Canada",ES_1102531_BG962UH090CV20-*_09182019220156_5133019,No,No
2346727,Allied Air Enterprises,Alpine,EL296UHV SERIES,BG962UH090CV12-*,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,09/07/2019,03/18/2020,"United States, Canada",ES_1102531_BG962UH090CV12-*_09182019220554_5360484,No,No
2346738,Allied Air Enterprises,Alpine,EL296UHV SERIES,BG962UH110CV20-*,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,09/07/2019,03/23/2020,"United States, Canada",ES_1102531_BG962UH110CV20-*_09182019221630_9838853,No,No
2311373,Allied Air Enterprises,Armstrong Air,A962E SERIES,A96UH2E030B08*-*,,"Natural Gas,Propane Gas",All,96,Not Applicable,10/28/2015,03/18/2020,"United States, Canada",ES_1102531_A96UH2E030B08*-*_03052018223236_6207489,No,No
2311395,Allied Air Enterprises,Armstrong Air,A97USMV Series,A97USMV090C12S-*,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,04/27/2012,02/09/2020,"United States, Canada",ES_1102531_A97USMV090C12S-*_03052018224013_8584929,No,No
2311397,Allied Air Enterprises,Armstrong Air,A97DSMV Series,A97DSMV110C20S-*,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,04/11/2012,03/18/2020,"United States, Canada",ES_1102531_A97DSMV110C20S-*_03052018224118_5859678,No,No
2311400,Allied Air Enterprises,Armstrong Air,A95 Series,A95UH1E045B12-*,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/01/2015,03/18/2020,"United States, Canada",ES_1102531_A95UH1E045B12-*_03052018224225_1630303,No,No
2311404,Allied Air Enterprises,Armstrong Air,A95 Series,A95UH1E070B12-*,,"Natural Gas,Propane Gas",All,95,Not Applicable,01/02/2014,03/18/2020,United States,ES_1102531_A95UH1E070B12-*_03052018224339_3691436,No,No
2311408,Allied Air Enterprises,Armstrong Air,A95 Series,A95UH1E090C16-*,,"Natural Gas,Propane Gas",All,95,Not Applicable,01/02/2014,02/08/2020,United States,ES_1102531_A95UH1E090C16-*_03052018224456_5850846,No,No
2311412,Allied Air Enterprises,Armstrong Air,A95 Series,A95UH1E110C20-*,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/01/2015,02/04/2020,"United States, Canada",ES_1102531_A95UH1E110C20-*_03052018224556_2090793,No,No
2311416,Allied Air Enterprises,Armstrong Air,A95 Series,A95UH1E135D20-*,,"Natural Gas,Propane Gas",All,95,Not Applicable,08/15/2015,03/18/2020,United States,ES_1102531_A95UH1E135D20-*_03052018224717_3126197,No,No
2311418,Allied Air Enterprises,Armstrong Air,A962V SERIES,A96DS2V045B12S-*,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,11/15/2014,03/18/2020,"United States, Canada",ES_1102531_A96DS2V045B12S-*_03052018224841_0114638,No,No
2311420,Allied Air Enterprises,Armstrong Air,A962V SERIES,A96DS2V070B16S-*,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,11/15/2014,03/18/2020,"United States, Canada",ES_1102531_A96DS2V070B16S-*_03052018224945_8469963,No,No
2311422,Allied Air Enterprises,Armstrong Air,A962V SERIES,A96DS2V090C20S-*,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,11/15/2014,03/18/2020,"United States, Canada",ES_1102531_A96DS2V090C20S-*_03052018225147_1364560,No,No
2311424,Allied Air Enterprises,Armstrong Air,A962V SERIES,A96DS2V110C20S-*,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,11/15/2014,02/09/2020,"United States, Canada",ES_1102531_A96DS2V110C20S-*_03052018225244_3918962,No,No
2311426,Allied Air Enterprises,Armstrong Air,A962V SERIES,A96US2V045B12S-*,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,11/15/2014,03/18/2020,"United States, Canada",ES_1102531_A96US2V045B12S-*_03052018225333_3388438,No,No
2311428,Allied Air Enterprises,Armstrong Air,A962V SERIES,A96US2V070B12S-*,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,11/15/2014,03/18/2020,"United States, Canada",ES_1102531_A96US2V070B12S-*_03052018225500_9984786,No,No
2311430,Allied Air Enterprises,Armstrong Air,A962V SERIES,A96US2V090C12S-*,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,11/15/2014,03/18/2020,"United States, Canada",ES_1102531_A96US2V090C12S-*_03052018225719_1131596,No,No
2311432,Allied Air Enterprises,Armstrong Air,A96US2V SERIES,A96US2V090C16*-*,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,11/15/2015,03/18/2020,"United States, Canada",ES_1102531_A96US2V090C16*-*_03052018230056_8690172,No,No
2311434,Allied Air Enterprises,Armstrong Air,A962V SERIES,A96US2V090C20S-*,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,11/15/2014,02/09/2020,"United States, Canada",ES_1102531_A96US2V090C20S-*_03052018230304_6272878,No,No
2311436,Allied Air Enterprises,Armstrong Air,A962V SERIES,A96US2V110C16S-*,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,11/15/2014,03/18/2020,"United States, Canada",ES_1102531_A96US2V110C16S-*_03052018230423_8289801,No,No
2311439,Allied Air Enterprises,Armstrong Air,A962V SERIES,A96US2V110C20S-*,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,11/15/2014,02/08/2020,"United States, Canada",ES_1102531_A96US2V110C20S-*_03052018230623_5088875,No,No
2311441,Allied Air Enterprises,Armstrong Air,A962V SERIES,A96US2V135D20S-*,,"Natural Gas,Propane Gas",All,96,Other/Proprietary,11/15/2014,03/18/2020,"United States, Canada",ES_1102531_A96US2V135D20S-*_03052018230721_0740177,No,No
2311472,Allied Air Enterprises,Armstrong Air,A97USMV Series,A97USMV070B12S-*,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,04/27/2012,03/18/2020,"United States, Canada",ES_1102531_A97USMV070B12S-*_03052018234243_1079962,No,No
2311474,Allied Air Enterprises,Armstrong Air,A97USMV Series,A97USMV090C16S-*,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,04/27/2012,02/09/2020,"United States, Canada",ES_1102531_A97USMV090C16S-*_03052018234348_6577585,No,No
2311476,Allied Air Enterprises,Armstrong Air,A97USMV Series,A97USMV090C20S-*,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,04/27/2012,03/18/2020,"United States, Canada",ES_1102531_A97USMV090C20S-*_03052018234513_1123811,No,No
2311478,Allied Air Enterprises,Armstrong Air,A97USMV Series,A97USMV110C20S-*,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,04/27/2012,03/18/2020,"United States, Canada",ES_1102531_A97USMV110C20S-*_03052018234633_1080203,No,No
2311480,Allied Air Enterprises,Armstrong Air,A97USMV Series,A97USMV135D20S-*,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,04/27/2012,03/18/2020,"United States, Canada",ES_1102531_A97USMV135D20S-*_03052018234733_4080762,No,No
2311482,Allied Air Enterprises,Armstrong Air,A97DSMV Series,A97DSMV070B12S-*,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,04/11/2012,03/18/2020,"United States, Canada",ES_1102531_A97DSMV070B12S-*_03052018234834_2828964,No,No
2311484,Allied Air Enterprises,Armstrong Air,A97DSMV Series,A97DSMV090C16S-*,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,04/11/2012,02/09/2020,"United States, Canada",ES_1102531_A97DSMV090C16S-*_03052018234921_4011090,No,No
2311486,Allied Air Enterprises,Armstrong Air,A97DSMV Series,A97DSMV090C20S-*,,"Natural Gas,Propane Gas",All,97,Other/Proprietary,04/11/2012,03/18/2020,"United States, Canada",ES_1102531_A97DSMV090C20S-*_03052018235130_4483734,No,No
2320214,Allied Air Enterprises,Armstrong Air,A97US2V040B12X-*-*,A97US2V040B12X-*-*,,"Natural Gas,Propane Gas",All,97.5,Other/Proprietary,04/10/2017,03/19/2020,"United States, Canada",ES_1102531_A97US2V040B12X-*-*_05212018235838_4529729,No,No
2320216,Allied Air Enterprises,Armstrong Air,A97US2V060B12X-**,A97US2V060B12X-**,,"Natural Gas,Propane Gas",All,97.5,Other/Proprietary,04/10/2017,03/19/2020,"United States, Canada",ES_1102531_A97US2V060B12X-**_05212018235953_8847525,No,No
2320218,Allied Air Enterprises,Armstrong Air,A97US2V080C16X-*-*,A97US2V080C16X-*-*,,"Natural Gas,Propane Gas",All,97.5,Other/Proprietary,04/10/2018,02/09/2020,"United States, Canada",ES_1102531_A97US2V080C16X-*-*_05222018000118_3952636,No,No
2320220,Allied Air Enterprises,Armstrong Air,A97US2V080C20X-*-*,A97US2V080C20X-*-*,,"Natural Gas,Propane Gas",All,97.5,Other/Proprietary,04/10/2018,03/19/2020,"United States, Canada",ES_1102531_A97US2V080C20X-*-*_05222018000212_0241992,No,No
2326928,Allied Air Enterprises,Armstrong Air,96G1UH060BE12X-*,96G1UH060BE12X-*,,Natural Gas,All,95,Other/Proprietary,04/10/2018,03/19/2020,"United States, Canada",ES_1102531_96G1UH060BE12X-*_10052018145354_9619681,No,No
2334012,Allied Air Enterprises,Armstrong Air,96G1UH060BE12X-*,96G1UH060BE12X-*,,Natural Gas,All,95,Other/Proprietary,04/10/2018,07/03/2019,"United States, Canada",ES_1102531_96G1UH060BE12X-*_02272019225724_8733652,No,No
2311470,Allied Air Enterprises,Ducane,95G2 Series,95G2UH090CV20-*,,"Natural Gas,Propane Gas",All,95,Other/Proprietary,09/01/2011,02/09/2020,"United States, Canada",ES_1102531_95G2UH090CV20-*_03052018234025_8711653,No,No
2320223,Allied Air Enterprises,Ducane,96G1UH030E08-*,96G1UH030E08-*,,"Natural Gas,Propane Gas",All,96.1,Not Applicable,04/10/2018,03/19/2020,"United States, Canada",ES_1102531_96G1UH030E08-*_05222018000302_8231240,No,No
2320227,Allied Air Enterprises,Ducane,96G1UH070BE12-*,96G1UH070BE12-*,,"Natural Gas,Propane Gas",All,96.1,Not Applicable,04/10/2018,03/19/2020,"United States, Canada",ES_1102531_96G1UH070BE12-*_05222018000435_2726661,No,No
2320229,Allied Air Enterprises,Ducane,96G1UH090BE16-*,96G1UH090BE16-*,,"Natural Gas,Propane Gas",All,96.3,Not Applicable,04/10/2018,03/19/2020,"United States, Canada",ES_1102531_96G1UH090BE16-*_05222018000525_5558479,No,No
2320231,Allied Air Enterprises,Ducane,96G1UH110BE20-*,96G1UH110BE20-*,,"Natural Gas,Propane Gas",All,96.4,Not Applicable,04/10/2018,02/03/2020,"United States, Canada",ES_1102531_96G1UH110BE20-*_05222018000646_2396504,No,No
2326925,Allied Air Enterprises,Ducane,95G1UH040BE12X-*,95G1UH040BE12X-*,,Natural Gas,All,95,Other/Proprietary,04/10/2018,03/19/2020,"United States, Canada",ES_1102531_95G1UH040BE12X-*_10052018145124_2520450,No,No
2326927,Allied Air Enterprises,Ducane,95G1UH100CE20X-*,95G1UH100CE20X-*,,Natural Gas,All,95,Other/Proprietary,04/10/2018,03/19/2020,"United States, Canada",ES_1102531_95G1UH100CE20X-*_10052018145242_5312293,No,No
2326930,Allied Air Enterprises,Ducane,95G1UH060BE12X-*,95G1UH060BE12X-*,,Natural Gas,All,95,Other/Proprietary,04/10/2018,03/19/2020,"United States, Canada",ES_1102531_95G1UH060BE12X-*_10052018145400_1375759,No,No
2327430,Allied Air Enterprises,Ducane,96G1DF045BE12-*,96G1DF045BE12-*,,"Natural Gas,Propane Gas",All,96.1,Not Applicable,04/10/2018,03/19/2020,"United States, Canada",ES_1102531_96G1DF045BE12-*_10112018222917_8409078,No,No
2334011,Allied Air Enterprises,Ducane,95G1UH040BE12X-*,95G1UH040BE12X-*,,Natural Gas,All,95,Other/Proprietary,04/10/2018,07/30/2019,"United States, Canada",ES_1102531_95G1UH040BE12X-*_02272019225640_8413170,No,No
2334014,Allied Air Enterprises,Ducane,95G1UH060BE12X-*,95G1UH060BE12X-*,,Natural Gas,All,95,Other/Proprietary,04/10/2018,07/03/2019,"United States, Canada",ES_1102531_95G1UH060BE12X-*_02272019225732_1361230,No,No
2334016,Allied Air Enterprises,Ducane,95G1UH100CE20X-*,95G1UH100CE20X-*,,Natural Gas,All,95,Other/Proprietary,04/10/2018,07/30/2019,"United States, Canada",ES_1102531_95G1UH100CE20X-*_02272019225902_7847328,No,No
2337158,Allied Air Enterprises,Ducane,95G1UH-E Series,95G1UH070BE12-**,,"Natural Gas,Propane Gas",All,95,Not Applicable,01/02/2014,03/19/2020,"United States, Canada",ES_1102531_95G1UH070BE12-**_04242019150202_5648724,No,No
2337693,Allied Air Enterprises,Ducane,95G1UH-E Series,95G1UH090CE16-**,,"Natural Gas,Propane Gas",All,95,Not Applicable,01/02/2014,02/08/2020,"United States, Canada",ES_1102531_95G1UH090CE16-**_05032019211610_6584221,No,No
2337695,Allied Air Enterprises,Ducane,95G1UH-E Series,95G1UH110CE20-**,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/01/2015,03/19/2020,"United States, Canada",ES_1102531_95G1UH110CE20-**_05032019211628_4220570,No,No
2337697,Allied Air Enterprises,Ducane,95G1UH-E Series,95G1UH135DE20-**,,"Natural Gas,Propane Gas",All,95,Not Applicable,08/15/2015,02/03/2020,United States,ES_1102531_95G1UH135DE20-**_05032019211711_5851153,No,No
2337730,Allied Air Enterprises,Ducane,95G1UH-E Series,95G1UH045BE12-**,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/01/2015,03/19/2020,"United States, Canada",ES_1102531_95G1UH045BE12-**_05032019213529_2420643,No,No
2342926,Allied Air Enterprises,Ducane,96G1DF070BE16-*,96G1DF070BE16-*,,"Natural Gas,Propane Gas",All,96.1,Not Applicable,04/10/2018,03/19/2020,"United States, Canada",ES_1102531_96G1DF070BE16-*_08022019203924_6421971,No,No
2343543,Allied Air Enterprises,Ducane,ML193E Series,92G1UH090CE16-*,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,03/15/2019,03/23/2020,United States,ES_1102531_92G1UH090CE16-*_08062019204819_6110451,No,No
2343625,Allied Air Enterprises,Ducane,ML193E Series,92G1UH070BE12-*,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,03/15/2019,02/09/2020,United States,ES_1102531_92G1UH070BE12-*_08062019214005_9226085,No,No
2343805,Allied Air Enterprises,Ducane,ML193E Series,92G1UH110CE20-*,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,03/15/2019,03/23/2020,United States,ES_1102531_92G1UH110CE20-*_08062019223755_8708243,No,No
2343948,Allied Air Enterprises,Ducane,ML193E Series,92G1DF070BE12-*,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,03/15/2019,02/08/2020,United States,ES_1102531_92G1DF070BE12-*_08062019231611_5873873,No,No
2343981,Allied Air Enterprises,Ducane,ML193E Series,92G1UH045BE12-*,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,03/15/2019,02/09/2020,United States,ES_1102531_92G1UH045BE12-*_08062019232343_6832529,No,No
2344049,Allied Air Enterprises,Ducane,ML193E Series,92G1UH030BE12-*,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,03/15/2019,03/23/2020,United States,ES_1102531_92G1UH030BE12-*_08062019233551_5453357,No,No
2344055,Allied Air Enterprises,Ducane,ML193E Series,92G1UH090CE12-*,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,03/15/2019,03/23/2020,United States,ES_1102531_92G1UH090CE12-*_08062019233906_5547157,No,No
2344059,Allied Air Enterprises,Ducane,ML193E Series,92G1UH110CE16-*,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,03/15/2019,02/09/2020,United States,ES_1102531_92G1UH110CE16-*_08062019234036_3138694,No,No
2344061,Allied Air Enterprises,Ducane,ML193E Series,92G1DF045BE12-*,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,03/15/2019,03/23/2020,United States,ES_1102531_92G1DF045BE12-*_08062019234045_1624714,No,No
2344063,Allied Air Enterprises,Ducane,ML193E Series,92G1DF090CE16-*,,"Natural Gas,Propane Gas",U.S. South Only,92,Not Applicable,03/15/2019,03/23/2020,United States,ES_1102531_92G1DF090CE16-*_08062019234151_4774294,No,No
2345572,Allied Air Enterprises,Ducane,96G1UH045BE12-*,96G1UH045BE12-*,,"Natural Gas,Propane Gas",All,96.6,Not Applicable,04/10/2018,03/19/2020,"United States, Canada",ES_1102531_96G1UH045BE12-*_08282019163546_3177616,No,No
2345574,Allied Air Enterprises,Ducane,96G1UH110CE20-*,96G1UH110CE20-*,,"Natural Gas,Propane Gas",All,96.4,Not Applicable,04/10/2018,02/03/2020,"United States, Canada",ES_1102531_96G1UH110CE20-*_08282019163750_7502547,No,No
2345576,Allied Air Enterprises,Ducane,96G1DF090CE16-*,96G1DF090CE16-*,,"Natural Gas,Propane Gas",All,96.1,Not Applicable,04/10/2018,02/09/2020,"United States, Canada",ES_1102531_96G1DF090CE16-*_08282019163901_5571927,No,No
2346256,Allied Air Enterprises,Ducane,EL296DFV SERIES,96G2DF110CV20-*,,"Natural Gas,Propane Gas",All,96,Not Applicable,09/07/2019,03/23/2020,"United States, Canada",ES_1102531_96G2DF110CV20-*_09122019152859_9632320,No,No
2337174,Allied Air Enterprises,ROYALTON,95G2 Series,95G2UH090CV12-*,,"Natural Gas,Propane Gas",All,95,Other/Proprietary,09/01/2011,03/19/2020,"United States, Canada",ES_1102531_95G2UH090CV12-*_04242019151743_6078120,No,No
2337175,Allied Air Enterprises,ROYALTON,95G2 Series,95G2UH110CV20-*,,"Natural Gas,Propane Gas",All,95,Other/Proprietary,09/01/2011,03/19/2020,"United States, Canada",ES_1102531_95G2UH110CV20-*_04242019151747_5075555,No,No
2337176,Allied Air Enterprises,ROYALTON,95G2 Series,95G2UH135DV20-*,,"Natural Gas,Propane Gas",All,95,Other/Proprietary,09/01/2011,02/03/2020,"United States, Canada",ES_1102531_95G2UH135DV20-*_04242019151901_0505384,No,No
2337177,Allied Air Enterprises,ROYALTON,95G2 Series,95G2DF090CV20-*,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/01/2011,03/19/2020,"United States, Canada",ES_1102531_95G2DF090CV20-*_04242019151910_0561567,No,No
2337178,Allied Air Enterprises,ROYALTON,95G2 Series,95G2DF110CV20-*,,"Natural Gas,Propane Gas",All,95,Not Applicable,09/01/2011,03/19/2020,"United States, Canada",ES_1102531_95G2DF110CV20-*_04242019152203_9212033,No,No
2337179,Allied Air Enterprises,ROYALTON,95G2 Series,95G2UH070BV12-*,,"Natural Gas,Propane Gas",All,95,Other/Proprietary,09/01/2011,02/09/2020,"United States, Canada",ES_1102531_95G2UH070BV12-*_04242019152209_5810680,No,No
2337694,Allied Air Enterprises,ROYALTON,95G1UH-E Series,95G1UH090CE16-**,,"Natural Gas,Propane Gas",All,95,Not Applicable,01/02/2014,02/08/2020,"United States, Canada",ES_1102531_95G1UH090CE16-**_05032019211615_1404961,No,No
2337696,Allied Air Enterprises,ROYALTON,95G1UH-E Series,95G1UH110CE20-**,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/01/2015,03/19/2020,"United States, Canada",ES_1102531_95G1UH110CE20-**_05032019211630_2203467,No,No
2337698,Allied Air Enterprises,ROYALTON,95G1UH-E Series,95G1UH135DE20-**,,"Natural Gas,Propane Gas",All,95,Not Applicable,08/15/2015,02/03/2020,United States,ES_1102531_95G1UH135DE20-**_05032019211712_5785896,No,No
2337731,Allied Air Enterprises,ROYALTON,95G1UH-E Series,95G1UH045BE12-**,,"Natural Gas,Propane Gas",All,95,Not Applicable,05/01/2015,03/19/2020,"United States, Canada",ES_1102531_95G1UH045BE12-**_05032019213531_5943436,No,No
2350716,Allied Air Enterprises,ROYALTON,EL296DFV SERIES,96G2DF090CV20-*,,"Natural Gas,Propane Gas",All,96,Not Applicable,10/28/2019,03/18/2020,"United States, Canada",ES_1102531_96G2DF090CV20-*_12032019210248_3445905,No,No
