RequestID,IndexNumber,TenantName,TenantFloor,TenantBuildingNumber,TenantStreetName,TenantCity,TenantStateCode,TenantPostcode,TenantBorough,OwnerName,OwnerFloor,OwnerStreetAddress,OwnerCity,OwnerStateCode,OwnerZipCode,FloorSuiteRequested,NoOfBicycleRequested,BBL,BIN,DateofRequest,RequestDateofEntry,ImplementDate,PlanPostDate,PlanSubmitDate,ExceptionRequestDueDate,TenantNotificationExceptionDate,LocationOfEntrances,RouteToElevators,RegularHoursOfOperation,PlandDateReceived,AlternateParkingLocation,AlternateParkingDescription,NoOfBicycleAccomodate,RouteToAlternateParking,ParkingExceptionDateReceived,ParkingExceptionDateofEntry,DOBDeviceNumber,DateOfBuilding,DateOfElevator,MethodOfElevator,SelfServiceOrOperator,IsCarTop,IsCarDoor,ElevatorExceptionDateReceived,ElevatorExceptionHardCopyReceived,ElevatorExceptionDateofEntry,RequestStatus
2058,BIB15000031,Berkshire Group,38th Floor,444,Madison Avenue,New York,NY,10022,Manhattan,CBRE,,444 Madison Avenue,New York,NY,10022,38th Floor,1,1012850015,1035454,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
308,BIB10000231,"UNIFI Communications, Inc.",13th Floor,110,Wall Street,New York City,NY,10005,Manhattan,"Rudin Management Company, Inc.",28,110 Wall Street,New York City,NY,10005,Ground Floor & 13th Floor,3,1000370008,1000872,04/01/2010,04/01/2010,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,,,,,"Pine-Water Garage,LLClocated at 80 Pine St",Interior parking garage witrh secure bicycle area,40,"West on Wall St, one block to Water St, go north on Water St for 50 feet, garage is mid block on Water St, inbetween Pine St and Maiden Lane",,04/08/2010,,,,,,,,,,,Pending
1368,BIB12000306,"Emerging Managers Group, LP",15th floor,75,Rockefeller Plaza,New York,NY,10019,Manhattan,Time Warner,26,75 Rockefeller Plaza,New York,NY,10019,15th floor,1,1012670022,1034512,09/05/2012,09/05/2012,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,,,,,,,,,,,,,,,,,,,,,Pending
940,BIB11000213,Screen Actors Guild,12th,360,Madison Avenue,New York,NY,10017,Manhattan,Madison 45 LLC,22,1212 AVENUE OF THE AMERICAS,NEW YORK,NY,10036,12,6,1012817501,1086068,08/03/2011,08/03/2011,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,45TH STREET/ SERVICE ENTRANCE TO BUILDING,SERVICE ENTRANCE / CORRIDOR LEADING TO FREIGHT ELEVATOR,FREIGHT ELEVATOR NORMAL HOURS OF OPERATIONS ARE MONDAY-FRIDAY 8AM-5PM,08/29/2011,,,,,,,,,,,,,,,,,Pending
2386,BIB16000138,"Friedman Sanchez, LLP",2600,16,Court Street,Brooklyn,NY,11241,Brooklyn,SL Green Realty Corp,,16 Court Street,Brooklyn,NY,11241,26th,10,3002500044,3002108,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
254,BIB10000177,Royal Norwegian Consulate General,38th floor,825,Third Avenue,New York,NY,10022,Manhattan,CB Richard Elllis AAF 825 Third Avenue,Lobby,825 Third Avenue,New York,NY,10022,38 and 39 floor,12,1013240001,1081185,03/10/2010,03/10/2010,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,,,,,,,,,,,,,,,,,,,,,Pending
2329,BIB16000081,Openlink Financial,20,1325,6th avenue,new york,NY,10019,Manhattan,"Paramount Group, INC",7,1325 Avenue of the Americas,New York,NY,10019,20th floor,60,1010060013,1076175,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
2719,BIB18000097,Bryna Zucker,30,777,3rd Avenue,New York City,NY,10017,Manhattan,"The William Kaufman Org., The Travelers Companies",,777 Third Avenue,New York City,NY,10017,30th floor,1,1013220001,1038000,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
654,BIB10000577,Robert A Schulman MD,920,156,Fifth Avenue,New York,NY,10010,Manhattan,HRC Corporation,,156 Fifth Avenue,New York,NY,10010,920,1,1008220031,1015499,08/27/2010,08/27/2010,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,,,,,,,,,,,,,,,,,,,,,Pending
1701,BIB13000256,Boundless / OpenGeo,21st Floor,222,Broadway,New York,NY,10038,Manhattan,Beacon Capital Partners LLC   222 Broadway LLC,,222 Broadway,New York,NY,10038,"21st Floor, suites 2106, 2108, 2209, 2110, 2112",3,1000890012,1001245,,09/05/2013,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
2040,BIB15000016,Matthew Schwartz Design Studio,430,611,Broadway,New York,NY,10012,Manhattan,M.D. Carlisle Realty Corp.,822,611 Broadway,New York,NY,10012,430,1,1005230048,1008240,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
2441,BIB16000193,marcus & millichap,2A,16,Court Street,Brooklyn,NY,11241,Brooklyn,Marcus & Millichap,2A,16 court street,Brooklyn,NY,11241,2A,2,3002500044,3002108,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
2096,BIB15000069,DH Capital,2005,810,Seventh Avenue,New York,NY,10019,Manhattan,SL Green,17th,810 Seventh Avenue,New York,NY,10019,2005,5,1010240038,1024828,,,,,,,,The loading dock/parking garage entrance is located on 52nd street between 7th Avenue and Broadway,The freight elevator is located at the botttom of the parking garage ramp on 52nd street between 7th Avenue and Broadway,8am-5pm,,,,,,,,,,,,,,,,,,Hold
2746,BIB18000124,ABM CORP,702,165,BROADWAY,NEW YORK,NY,10006,Manhattan,BROOKFIELD PROPERTIES,BASEMENT,165 BROADWAY,NEW ORK,NY,10006,7th suite 701,4,1000627501,1001068,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
2762,BIB18000140,Alex Camacho,2450,420,Lexington Ave,New York,NY,10170,Manhattan,S.L Green,,420 Lexington Ave,New York,NY,10170,2450,1,1012800060,1035385,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
2151,BIB15000124,Xpressmyself.com,1303,300,Cadman Plaza West,Brooklyn,NY,11201,Brooklyn,Forest City Pierrepont Associates,1st Floor,300 Cadman Plaza West,Brooklyn,NY,11201,1303,2,3002390001,3001937,,,,,,,,"Cadman Plaza West Loading Dock entrance 117 feetwest of lobby entrance. Freight elevator SC-1 is in rearof loading dock, door and call button on right.","Cadman Plaza West loading dock entrance 45 feet toramp, additional 15 feet to top of loading dock, SC-1door is on right.","Monday to Friday 8:00 AM to 12:00PM, 1:00 PM to 5:00PM. Excluding Union holidays.",,,,,,,,,,,,,,,,,,Hold
1051,BIB11000324,Richard Christiansen,9th,611,Broadway,New York,NY,10012,Manhattan,Alma Rosa Perez-Rodriguez,,"611 Broadway, Suite 822",New York,NY,10012,"9th floor, penthouse suite",5,1005230048,1008240,12/07/2011,12/07/2011,01/07/2012,01/12/2012,01/17/2012 12:00:00 AM,12/23/2011,01/07/2012,,,,,,,,,,,,,,,,,,,,,Pending
73,BIB09000073,louis glick & company,48th floor,1271,Avenue of the americas,new york,NY,10020,Manhattan,rockefeller management group,concouse,1271 Avenue of americas,New york,NY,10036,48th floor,1,1010030029,1022709,12/23/2009,12/23/2009,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,,,,,North East Plaza Arcade overhang entrance,Bike racks on building property covered by an overhang and monitored by security personnal with a camera.,20,100 feet west of corner of Avenue of the Americas and 51st Street,,12/31/2009,,,,,,,,,,,Pending
1249,BIB12000187,Tiger Management,48,101,Park Avenue,New York,NY,10178,Manhattan,Kalikow,,101 Park Avenue,New York,NY,10178,20,3,1012950001,1036144,06/11/2012,06/11/2012,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,,,,,,,,,,,,,,,,,,,,,Pending
2309,BIB16000061,"Corporate Suites 641, LLC",14th Fl,641,Lexington Avenue,New York,NY,10022,Manhattan,First Lexington Corp,,641 Lexington Avenue,New York,NY,10022,14,1,1013090023,1036482,,,,,,,,Freight entrance of 641 Lexington Avenue on 54th street.,Through the freight entrance following the corridor to the freight elevator,8am to 6pm Monday thru Friday,,,,,,,,,,,,,,,,,,Hold
155,BIB10000078,NYCHA,10th Floor,250,Broadway,New York,NY,10007,Manhattan,Hutchinson Metro Center,1st Floor,1200 Waters Place,Bronx,NY,10461,2nd Floor,6,1001240024,1001408,02/04/2010,02/04/2010,03/05/2010,03/10/2010,03/15/2010 12:00:00 AM,02/18/2010,03/05/2010,,,,,Level 1 of Tower 1 Parking Garage,Bike Rack,10,"Enter through level 1 of the Tower 1 parking garage, Bike rack is located right outside of garage elevator vestibule",19990101000000.000000000,02/08/2011,,,,,,,,,,,Pending
29,BIB09000029,GreenOrder,15,205,Lexington Avenue,New York,NY,10016,Manhattan,"205-215 Lexington Avenue Associates, LLC",15th Floor,40 East 52nd Street,New York,NY,10022,15th Floor,6,1008880024,1018475,12/14/2009,12/14/2009,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,,,,,,,,,,,1P26833,05/12/1964,05/12/1964,Center Parting,Self Service,Yes,Yes,01/11/2010,No,12/08/2010,Pending
2054,BIB15000027,Leading Edge Administrators,13,1430,Broadway,new york,NY,10018,Manhattan,Realties1430,7th,575 Madison Ave.,New York,NY,10022,13,2,1008150046,1015281,,,,,,,,via 40th Street loading dock only.,freight elevator corridor from 40th Street loading dock to freight elevator,"7:30 am to 5:30 p, Monday -Friday (excluding all legal and union holidays)",,,,,,,,,,,,,,,,,,Hold
1584,BIB13000139,"DDJ&P, LLC",1101,1040,Avenue of the Americas,NY,NY,10018,Manhattan,"Rosenthal Associates, The Gladstone Realty Co.",,462 Seventh Avenue,New York,NY,10018,1101,4,1008410001,1016034,,05/20/2013,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
833,BIB11000106,Tiffany and Company,13th,200,Fifth Avenue,New York,NY,10010,Manhattan,"L&L Holding Company,LLC",,200 Fifth Avenue,New York,NY,10010,"cellar,10,11,12,13,14",46,1008250031,1015583,05/12/2011,05/12/2011,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,"Cyclists will enter and exit through the freight elevator located at the 24th Street loading dock and elevator #SC-5 only.  This entrance is on a first come,first served basis and cyclists are required to queue up with others making deliveries.",Cyclists will take their bikes to freight entrance located at the westerly portion of the 24th Street aka 4 West 24th Street.  Cyclists will be required to present identification to the guard on duty for access to freight area. Cyclists will enter SC-5 to access the0 basement level to store their bicycles.  Cyclists must exit using this elevator only prior to the posted closing time for this freight elevator.,"Bike plan freights elevator:  8:00 am to 5:45 pm, Monday to Friday, excluding holidays.",11/15/2011,,,,,,,,,,,,,,,,,Pending
2320,BIB16000072,Jackeline Pou,Suite 4E,30,Rockefeller Center,New York City,NY,10112,Manhattan,Michael DiNapoli,,"1 Rockefeller Plaza, Suite 1505",New York,NY,10220,30 Rockefeller Center,1,1012657501,1076262,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
1152,BIB12000090,Integrative Nutrition Inc,12,3,East 28th Street,New York,NY,10016,Manhattan,Winter Organization,,730 Fifth Avenue,New York,NY,10019,"5,8,11,12",20,1008580006,1016898,04/13/2012,04/13/2012,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,Enter and exit through the Freight Entrance a 5 East 28th Street only.  Bicycles are strictly forbidden in the building's main lobby and passenger elevators.,The Freight Elevator is located directly behind the Freight Entrance doors at 5 East 28th Street.,Monday through Friday 9am to Noon; 1 pm to 5 pm.,05/15/2012,,,,,,,,,,,,,,,,,Pending
2688,BIB18000066,Godiva Chocolatier,6th fl,350,west 35th st,new york,NY,10001,Manhattan,Brooklfield Property Partners,basement,333 west 34th st,New York,NY,10001,6th fl,1,1007580016,1013558,,,,,,,,350 35th StreetLoading dock,Walk the bicycle into the loading dock on 35th street up the ramp straight through the double doors into the fright lobby and up to your space.,8-6PM Monday - Friday,,,,,,,,,,,,,,,,,,Hold
2440,BIB16000192,"Perlman and Perlman, LLP",4000,41,Madison Avenue,New York,NY,10010,Manhattan,"Rudin Management Company, Inc.",40,41 Madison Avenue,New York,NY,10010,"40th Floor, Suite 4000",3,1008550037,1016749,09/20/2016,10/18/2016,11/02/2016,11/07/2016,11/12/2016 12:00:00 AM,10/18/2016,11/02/2016,Freight entrance on 26th street side of 41 Madison Ave,Freight entrance through freight hallway to freight elevator,"8am to 6pm, Monday thru friday",10/18/2016,,,,,,,,,,,,,,,,,Pending
782,BIB11000055,Kelso & Company,24,320,Park Avenue,New York,NY,10022,Manhattan,Mutual of America,,320 Park Avenue,New York,NY,10022,"23,, 24, 30",10,1012860035,1035464,04/06/2011,04/06/2011,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,Enter through 50th Street loading dock into freight elevator.,From 50th Street loading area into freight elevator to tenant floor.,Monday through Friday 6:00AM through 6:00PM,01/05/2012,,,,,,,,,,,,,,,,,Pending
640,BIB10000563,Simon & Partners LLP,31,551,5th Avenue,New York,NY,10176,Manhattan,Jeffrey Management,2nd floor,551 Fifth Avenue,New York,NY,10176,31,1,1012810001,1035389,08/10/2010,08/10/2010,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,45th street freight entrance. Bike owners are to proceed through the basement to enter interior freight elevator,proceed through basement to utilize interor freight elevators,7am-5pm,08/10/2010,,,,,,,,,,,,,,,,,Pending
1633,BIB13000188,F. Schumacher,15th,79,Madison Avenue,Manhattan,NY,10016,Manhattan,79 Madison LLC,,380 Madison Avenue,New York,NY,10017,15,4,1008580022,1016900,,06/20/2013,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
1161,BIB12000099,First Republic Bank,2 & 3,1230,Ave of the Americas,New York,NY,10020,Manhattan,"Tishman Speyer Properties, L.P.",suite 820,10 Rockefeller Plaza,New York,NY,10020,"2,3",2,1012640005,1077287,04/18/2012,04/18/2012,05/23/2012,05/28/2012,06/02/2012 12:00:00 AM,05/08/2012,05/23/2012,Door to the west of the loading dock entrance on 48th Street.  A security guard will be stationed at the door to provide access.,"Bicycles shall be brought from the entrance to a guard stationed outside the freight area. A valid Building identification card must be presented to access the freight elevator, located on the left side of the freight area. Upon exiting the freight elevator bikes will head left up a ramp, then right to the premises","Mon to Fri 8am to 5pm, excluding building holidays",04/30/2012,,,,,,,,,,,,,,,,,Pending
1054,BIB11000327,Eladian Partners LLC,15th Floor,101,Park Avenue,New York,NY,10178,Manhattan,"HJ Kalikow & Co., LLC",,101 Park Avenue,New York,NY,10178,15th Floor,10,1012950001,1036144,12/13/2011,12/13/2011,05/15/1999,05/20/1999,05/25/1999 12:00:00 AM,04/30/1999,05/15/1999,,,,,,,,,,,,,,,,,,,,,Pending
382,BIB10000305,"Concordia Advisors, LLC",3202,1350,Avenue of the Americas,New York,NY,10019,Manhattan,SL Green Realty Corp,1200,1350 Avenue of the Americas,New York,NY,10019,"32nd floor, 27th floor (closet space)",1,1012700071,1034815,04/23/2010,04/23/2010,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,54th Street and 6th Avenue,Enter from the sidewalk on 54th Street between 5th and 6th Avenue through the loading dock to the first service elevator.  That will bring you down to the cellar and to the second freight elevator.,8:00 a.m. - 5:00 p.m.,04/26/2010,,,,,,,,,,,,,,,,,Pending
2640,BIB18000018,Adyen,Floor 7,18,East 16th St,New York,NY,10003,Manhattan,Winter,30th Floor,"9 West 57th Street, 30th Floor",New York,NY,10003,7,4,1008430037,1016076,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
2736,BIB18000114,Lacoste USA,15,551,Madison Avenue,New York,NY,10022,Manhattan,Lexin NY 551 LLC,,551 Madison Avenue,New York,NY,10022,"13,15,16,17",1,1012910021,1035770,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
321,BIB10000244,Sanders Morris Harris/Concept Capital,6,527,Madison Avenue,New York,NY,10022,Manhattan,Mitsui Fudosan America,1,527 Madison Avenue,New York,NY,10022,7the floor,1,1012890052,1035734,04/08/2010,04/08/2010,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,Bicycles are granted access via the garage entrance of the building.  The garage entrance is located to the left of the main lobby doors.,Tenants with bicycles need to take the auto lift down one level to C! and cross over (about 15 feet) to the building freight elevator.  They then take the freight elevator to their floor.,8am to 6pm Monday - Friday,05/03/2010,,,,,,,,,,,,,,,,,Pending
1250,BIB12000188,Tiger Management,33,101,Park Avenue,New York,NY,10178,Manhattan,"101 Park Avenue Associates, LLC",25,101 Park Avenue,New York,NY,10178,"48,47,33,21,20",3,1012950001,1036144,06/11/2012,06/11/2012,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,,,,,Storage for all permitted bicycles will be provided in afully locked and secured room directly off the loadingdock platform of 101 Park Avenue.,"On the loading dock, the employee must show his orher ID to security guard in the security officeadjacent to the ramp. After doing so, the securityguard will escort the emplyee and bicycle to thelocked bicycle room for storage.",Fifteen,Acess to the loading dock is via 41st Street betweenPark and Lexington Avenues on the south side of 41stStreet.,,06/12/2012,,,,,,,,,,,Pending
2749,BIB18000127,Hudson Bay Capital Management,30,777,3rd Avenue,New York City,NY,10017,Manhattan,"The William Kaufman Org., The Travelers Companies",,777 Third Avenue,New York City,NY,10017,30,1,1013220001,1038000,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
2377,BIB16000129,"Navillus Tile, Inc. dba Navillus Contracting",17,633,Third Avenue,New York,NY,10017,Manhattan,633 Third Avenue Condominium,Sub baseme,633 Third Avenue,New York,NY,10017,17,10,1013147502,1037174,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hold
439,BIB10000362,American Council of Learned Societies,8th Floor,633,Third Avenue,New York,NY,10017,Manhattan,633 Third Avenue Condominium,Sub baseme,633 Third Avenue,New York,NY,10017,8th,3,1013147502,1037174,05/12/2010,05/12/2010,06/19/2011,06/24/2011,06/29/2011 12:00:00 AM,06/04/2011,06/19/2011,Cyclists will enter and exit through the loading dock located on east 40th street.,Cyclists will enter the freight elevator at the loading dock and take elevator to the sub-basement level and be directed to the bike storage area.,Monday through Friday 7:00 a.m. to 6:00 p.m. Excluding Hoildays,05/23/2011,,,,,,,,,,,,,,,,,Pending
610,BIB10000533,Harvest Management,920,527,Madison Avenue,Manhattan,NY,10022,Manhattan,MFA 527 Madison LLC c/o Cassidy Turley,Lobby,527 Madison Avenue,New York,NY,10022,920,1,1012890052,1035734,07/21/2010,07/21/2010,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,Bicycles are to enter the property via the Garage enterance.  They will take the auto lift elevator down to C1 and cross over to the building freight elevator which will then take the rider to the tenant floor.,On the ground level it is the garage eterance.  On C1 level it is the light grey floor.,8am to 6pm Monday through Friday,08/02/2010,,,,,,,,,,,,,,,,,Pending
601,BIB10000524,Tiffany & Company,14,600,Madison Ave.,New York,NY,10022,Manhattan,Lawrence Ruben Company,11,600 Madison Ave.,New York,NY,10022,Basement level or individual offices.,15,1012930059,1036076,07/19/2010,07/19/2010,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,Cyclists will enter and exit the building through the loading dock located on 58th Street.  Cyclists are prohibited from entering the building through the main lobby.,Cyclists will enter the loading dock located on 58th Street and proceed to the freight elevator where they are required to show their building photo identification card to the security guard. The security guard will instruct the cyclist to take the freight elevator to their respective floor.,"8am - 12 noon, 2pm - 3:30pm, 4pm - 5pm",07/29/2010,,,,,,,,,,,,,,,,,Pending
1056,BIB11000329,KMGI/CentriHealth,12th Floor,600,Fifth Avenue,New York,NY,10020,Manhattan,Tishman Speyer,Suite 820,"10 Rockefeller Plaza, Property Management Office",New York,NY,10020,12th floor 600 Fifth Ave20th Floor 630 Fifth Ave,1,1012640030,1034506,12/15/2011,12/15/2011,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,,,,,,,,,,,,,,,,,,,,,Pending
83,BIB10000006,The Alex Hillman Family Foundation,2604,630,Fifth Avenue,New York,NY,10111,Manhattan,Tishman Speyer,12,45 Rockefeller Center,New York,NY,10111,2604,1,1012660001,1083860,01/05/2010,01/05/2010,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,South Flat doors located at the 45 Rockefeller Plaza entrance.,North (51st Street side) lobby corridor.,Mon to Fri 8am to 5pm excluding building holidays.,06/16/2010,,,,,,,,,,,,,,,,,Pending
1337,BIB12000275,TVE Spain,504,444,Madison Avenue,New York City,NY,10022,Manhattan,CBRE,23rd Floor,444 Madison Avenue,New York City,NY,10022,504,4,1012850015,1035454,08/10/2012,08/10/2012,01/31/1999,02/05/1999,02/10/1999 12:00:00 AM,01/16/1999,01/31/1999,,,,,,,,,,,,,,,,,,,,,Pending
