the_geom,GRIDS_INDE,TILE_NAME,DELIVERY_A,SHAPE_AREA,SHAPE_LEN
"MULTIPOLYGON (((-97.5336571672433 30.302852141595523, -97.53405582546152 30.28910849102368, -97.54989266645092 30.289453431253083, -97.54949626174255 30.30319713122398, -97.5336571672433 30.302852141595523)))",811,175085,2,24999998.425,19999.99937
"MULTIPOLYGON (((-97.51781818524657 30.302505195066182, -97.51821909692632 30.288761594173728, -97.53405582546152 30.28910849102368, -97.5336571672433 30.302852141595523, -97.51781818524657 30.302505195066182)))",812,180085,2,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.50197931847183 30.302156291702723, -97.50238248356419 30.288412740770017, -97.51821909692632 30.288761594173728, -97.51781818524657 30.302505195066182, -97.50197931847183 30.302156291702723)))",813,185085,2,24999998.425,19999.99937
"MULTIPOLYGON (((-97.48614056548156 30.301805431480684, -97.48654598393767 30.288061930788093, -97.50238248356419 30.288412740770017, -97.50197931847183 30.302156291702723, -97.48614056548156 30.301805431480684)))",814,190085,2,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.47030192899514 30.301452614467618, -97.47070960076556 30.287709164295467, -97.48654598393767 30.288061930788093, -97.48614056548156 30.301805431480684, -97.47030192899514 30.301452614467618)))",815,195085,0,24999998.425,19999.99937
"MULTIPOLYGON (((-97.45446340757508 30.301097840638803, -97.45487333261036 30.28735444126744, -97.47070960076556 30.287709164295467, -97.47030192899514 30.301452614467618, -97.45446340757508 30.301097840638803)))",816,200085,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.4386250039406 30.30074111006247, -97.43903718219079 30.286997761772266, -97.45487333261036 30.28735444126744, -97.45446340757508 30.301097840638803, -97.4386250039406 30.30074111006247)))",817,205085,0,24999998.425,19999.99937
"MULTIPOLYGON (((-97.4227867166542 30.300382422713685, -97.42320114806931 30.286639125784973, -97.43903718219079 30.286997761772266, -97.4386250039406 30.30074111006247, -97.4227867166542 30.300382422713685)))",818,210085,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-98.08840822980771 30.300017080044523, -98.08872789723557 30.286271877643653, -98.10456605224334 30.28654828491504, -98.1042486392081 30.30029352690692, -98.08840822980771 30.300017080044523)))",819,000080,0,24999998.425,19999.99937
"MULTIPOLYGON (((-98.07256791041993 30.299738675898418, -98.0728898322017 30.285993513368986, -98.08872789723557 30.286271877643653, -98.08840822980771 30.300017080044523, -98.07256791041993 30.299738675898418)))",820,005080,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-98.0567276837652 30.299458314522255, -98.05705185986156 30.285713192144627, -98.0728898322017 30.285993513368986, -98.07256791041993 30.299738675898418, -98.0567276837652 30.299458314522255)))",821,010080,0,24999998.425,19999.99937
"MULTIPOLYGON (((-98.04088754840623 30.299175995896352, -98.0412139787779 30.28543091395094, -98.05705185986156 30.285713192144627, -98.0567276837652 30.299458314522255, -98.04088754840623 30.299175995896352)))",822,015080,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-98.0250475070634 30.298891720075048, -98.02537619167053 30.285146678842274, -98.0412139787779 30.28543091395094, -98.04088754840623 30.299175995896352, -98.0250475070634 30.298891720075048)))",823,020080,0,24999998.425,19999.99937
"MULTIPOLYGON (((-98.00920755829942 30.29860548703843, -98.00953849710218 30.284860486798678, -98.02537619167053 30.285146678842274, -98.0250475070634 30.298891720075048, -98.00920755829942 30.29860548703843)))",824,025080,8,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.99336770483455 30.29831729684158, -97.99370089779258 30.284572337875257, -98.00953849710218 30.284860486798678, -98.00920755829942 30.29860548703843, -97.99336770483455 30.29831729684158)))",825,030080,8,24999998.425,19999.99937
"MULTIPOLYGON (((-97.97752794523153 30.298027149464332, -97.97786339230441 30.28428223205184, -97.99370089779258 30.284572337875257, -97.99336770483455 30.29831729684158, -97.97752794523153 30.298027149464332)))",826,035080,8,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.96168828221056 30.297735044962504, -97.96202598335738 30.28399016938423, -97.97786339230441 30.28428223205184, -97.97752794523153 30.298027149464332, -97.96168828221056 30.297735044962504)))",827,040080,8,24999998.425,19999.99937
"MULTIPOLYGON (((-97.94584871433429 30.297440983315642, -97.94618866951411 30.283696149851966, -97.96202598335738 30.28399016938423, -97.96168828221056 30.297735044962504, -97.94584871433429 30.297440983315642)))",828,045080,8,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.9300092443229 30.29714496458034, -97.93035145349424 30.283400173511666, -97.94618866951411 30.283696149851966, -97.94584871433429 30.297440983315642, -97.9300092443229 30.29714496458034)))",829,050080,8,24999998.425,19999.99937
"MULTIPOLYGON (((-97.91416987073903 30.296846988735844, -97.91451433386041 30.283102240342608, -97.93035145349424 30.283400173511666, -97.9300092443229 30.29714496458034, -97.91416987073903 30.296846988735844)))",830,055080,8,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.89833059630273 30.296547055839515, -97.89867731333213 30.282802350402097, -97.91451433386041 30.283102240342608, -97.91416987073903 30.296846988735844, -97.89833059630273 30.296547055839515)))",831,060080,8,24999998.425,19999.99937
"MULTIPOLYGON (((-97.88249141957667 30.29624516587039, -97.88284039047205 30.282500503669137, -97.89867731333213 30.282802350402097, -97.89833059630273 30.296547055839515, -97.88249141957667 30.29624516587039)))",832,065080,8,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.86665234328082 30.29594131888646, -97.8670035679996 30.282196700201837, -97.88284039047205 30.282500503669137, -97.88249141957667 30.29624516587039, -97.86665234328082 30.29594131888646)))",833,070080,8,24999998.425,19999.99937
"MULTIPOLYGON (((-97.85081336597779 30.295635514866525, -97.85116684447745 30.281890939978894, -97.8670035679996 30.282196700201837, -97.86665234328082 30.29594131888646, -97.85081336597779 30.295635514866525)))",834,075080,8,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.83497449038752 30.29532775386941, -97.83533022262489 30.281583223059165, -97.85116684447745 30.281890939978894, -97.85081336597779 30.295635514866525, -97.83497449038752 30.29532775386941)))",835,080080,8,24999998.425,19999.99937
"MULTIPOLYGON (((-97.81913571507258 30.295018035873568, -97.81949370100455 30.281273549421105, -97.83533022262489 30.281583223059165, -97.83497449038752 30.29532775386941, -97.81913571507258 30.295018035873568)))",836,085080,8,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.80329704275283 30.29470636093856, -97.80365728233573 30.28096191912429, -97.81949370100455 30.281273549421105, -97.81913571507258 30.295018035873568, -97.80329704275283 30.29470636093856)))",837,090080,5,24999998.425,19999.99937
"MULTIPOLYGON (((-97.78745847303007 30.29439272906328, -97.7878209662201 30.28064833216755, -97.80365728233573 30.28096191912429, -97.80329704275283 30.29470636093856, -97.78745847303007 30.29439272906328)))",838,095080,5,24999998.425,19999.99937
"MULTIPOLYGON (((-97.77162000550634 30.29407714024611, -97.77198475225956 30.280332788549337, -97.7878209662201 30.28064833216755, -97.78745847303007 30.29439272906328, -97.77162000550634 30.29407714024611)))",839,100080,5,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.75578164290114 30.29375959454775, -97.75614864317306 30.28001528833034, -97.77198475225956 30.280332788549337, -97.77162000550634 30.29407714024611, -97.75578164290114 30.29375959454775)))",840,105080,5,24999998.425,19999.99937
"MULTIPOLYGON (((-97.73994338377722 30.29344009194598, -97.74031263752337 30.27969583148835, -97.75614864317306 30.28001528833034, -97.75578164290114 30.29375959454775, -97.73994338377722 30.29344009194598)))",841,110080,5,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.72410523085405 30.293118632502328, -97.72447673802937 30.279374418084817, -97.74031263752337 30.27969583148835, -97.73994338377722 30.29344009194598, -97.72410523085405 30.293118632502328)))",842,115080,5,24999998.425,19999.99937
"MULTIPOLYGON (((-97.70826718269429 30.292795216194225, -97.70864094325377 30.279051048097237, -97.72447673802937 30.279374418084817, -97.72410523085405 30.293118632502328, -97.70826718269429 30.292795216194225)))",843,120080,5,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.69242924201737 30.29246984308393, -97.6928052559154 30.278725721587854, -97.70864094325377 30.279051048097237, -97.70826718269429 30.292795216194225, -97.69242924201737 30.29246984308393)))",844,125080,5,24999998.425,19999.99937
"MULTIPOLYGON (((-97.67659140738591 30.292142513148686, -97.67696967457695 30.27839843853391, -97.6928052559154 30.278725721587854, -97.69242924201737 30.29246984308393, -97.67659140738591 30.292142513148686)))",845,130080,2,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.66075368151927 30.29181322645144, -97.66113420195717 30.278069198998345, -97.67696967457695 30.27839843853391, -97.67659140738591 30.292142513148686, -97.66075368151927 30.29181322645144)))",846,135080,2,24999998.425,19999.99937
"MULTIPOLYGON (((-97.64491606298004 30.2914819829691, -97.6452988366187 30.277738002958127, -97.66113420195717 30.278069198998345, -97.66075368151927 30.29181322645144, -97.64491606298004 30.2914819829691)))",847,140080,2,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.6290785544875 30.291148782765504, -97.62946358128022 30.277404850476987, -97.6452988366187 30.277738002958127, -97.64491606298004 30.2914819829691, -97.6290785544875 30.291148782765504)))",848,145080,2,24999998.425,19999.99937
"MULTIPOLYGON (((-97.61324115460425 30.290813625817265, -97.61362843450435 30.277069741531616, -97.62946358128022 30.277404850476987, -97.6290785544875 30.291148782765504, -97.61324115460425 30.290813625817265)))",849,150080,2,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.59740386604943 30.290476512188864, -97.5977933990097 30.276732676186487, -97.61362843450435 30.277069741531616, -97.61324115460425 30.290813625817265, -97.59740386604943 30.290476512188864)))",850,155080,2,24999998.425,19999.99937
"MULTIPOLYGON (((-97.58156668738565 30.29013744185673, -97.58195847335887 30.27639365441795, -97.5977933990097 30.276732676186487, -97.59740386604943 30.290476512188864, -97.58156668738565 30.29013744185673)))",851,160080,2,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.56572962133194 30.289796414886084, -97.56612366027035 30.27605267629134, -97.58195847335887 30.27639365441795, -97.58156668738565 30.29013744185673, -97.56572962133194 30.289796414886084)))",852,165080,2,24999998.425,19999.99937
"MULTIPOLYGON (((-97.54989266645092 30.289453431253083, -97.55028895830674 30.275709741782716, -97.56612366027035 30.27605267629134, -97.56572962133194 30.289796414886084, -97.54989266645092 30.289453431253083)))",853,170080,2,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.53405582546152 30.28910849102368, -97.53445437018645 30.275364850958116, -97.55028895830674 30.275709741782716, -97.54989266645092 30.289453431253083, -97.53405582546152 30.28910849102368)))",854,175080,2,24999998.425,19999.99937
"MULTIPOLYGON (((-97.51821909692632 30.288761594173728, -97.51861989447205 30.27501800379334, -97.53445437018645 30.275364850958116, -97.53405582546152 30.28910849102368, -97.51821909692632 30.288761594173728)))",855,180080,2,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.50238248356419 30.288412740770017, -97.50278553388188 30.274669200355174, -97.51861989447205 30.27501800379334, -97.51821909692632 30.288761594173728, -97.50238248356419 30.288412740770017)))",856,185080,2,24999998.425,19999.99937
"MULTIPOLYGON (((-97.48654598393767 30.288061930788093, -97.48695128697844 30.274318440619197, -97.50278553388188 30.274669200355174, -97.50238248356419 30.288412740770017, -97.48654598393767 30.288061930788093)))",857,190080,2,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.47070960076556 30.287709164295467, -97.47111715648 30.273965724652886, -97.48695128697844 30.274318440619197, -97.48654598393767 30.288061930788093, -97.47070960076556 30.287709164295467)))",858,195080,0,24999998.425,19999.99937
"MULTIPOLYGON (((-97.45487333261036 30.28735444126744, -97.45528314094908 30.27361105243156, -97.47111715648 30.273965724652886, -97.47070960076556 30.287709164295467, -97.45487333261036 30.28735444126744)))",859,200080,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.43903718219079 30.286997761772266, -97.43944924310384 30.273254424023474, -97.45528314094908 30.27361105243156, -97.45487333261036 30.28735444126744, -97.43903718219079 30.286997761772266)))",860,205080,0,24999998.425,19999.99937
"MULTIPOLYGON (((-98.0728898322017 30.285993513368986, -98.0732116623501 30.272248361056572, -98.08904747367126 30.272526685455166, -98.08872789723557 30.286271877643653, -98.0728898322017 30.285993513368986)))",861,005075,0,25000001.7058,20000.0006823
"MULTIPOLYGON (((-98.05705185986156 30.285713192144627, -98.05737594368341 30.271968079988703, -98.0732116623501 30.272248361056572, -98.0728898322017 30.285993513368986, -98.05705185986156 30.285713192144627)))",862,010075,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-98.0412139787779 30.28543091395094, -98.04154031623396 30.27168584223193, -98.05737594368341 30.271968079988703, -98.05705185986156 30.285713192144627, -98.0412139787779 30.28543091395094)))",863,015075,0,25000001.7058,20000.0006823
"MULTIPOLYGON (((-98.02537619167053 30.285146678842274, -98.02570478272096 30.271401647840595, -98.04154031623396 30.27168584223193, -98.0412139787779 30.28543091395094, -98.02537619167053 30.285146678842274)))",864,020075,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-98.00953849710218 30.284860486798678, -98.00986934170717 30.27111549679481, -98.02570478272096 30.271401647840595, -98.02537619167053 30.285146678842274, -98.00953849710218 30.284860486798678)))",865,025075,0,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.99370089779258 30.284572337875257, -97.99403399591176 30.270827389149602, -98.00986934170717 30.27111549679481, -98.00953849710218 30.284860486798678, -97.99370089779258 30.284572337875257)))",866,030075,8,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.97786339230441 30.28428223205184, -97.97819874389745 30.270537324884828, -97.99403399591176 30.270827389149602, -97.99370089779258 30.284572337875257, -97.97786339230441 30.28428223205184)))",867,035075,8,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.96202598335738 30.28399016938423, -97.96236358838333 30.270245304056292, -97.97819874389745 30.270537324884828, -97.97786339230441 30.28428223205184, -97.96202598335738 30.28399016938423)))",868,040075,8,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.94618866951411 30.283696149851966, -97.94652852793207 30.26995132664357, -97.96236358838333 30.270245304056292, -97.96202598335738 30.28399016938423, -97.94618866951411 30.283696149851966)))",869,045075,8,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.93035145349424 30.283400173511666, -97.93069356526276 30.269655392703196, -97.94652852793207 30.26995132664357, -97.94618866951411 30.283696149851966, -97.93035145349424 30.283400173511666)))",870,050075,8,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.91451433386041 30.283102240342608, -97.91485869893803 30.269357502214508, -97.93069356526276 30.269655392703196, -97.93035145349424 30.283400173511666, -97.91451433386041 30.283102240342608)))",871,055075,8,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.89867731333213 30.282802350402097, -97.89902393167687 30.269057655234782, -97.91485869893803 30.269357502214508, -97.91451433386041 30.283102240342608, -97.89867731333213 30.282802350402097)))",872,060075,8,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.88284039047205 30.282500503669137, -97.8831892620419 30.26875585174305, -97.89902393167687 30.269057655234782, -97.89867731333213 30.282802350402097, -97.88284039047205 30.282500503669137)))",873,065075,8,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.8670035679996 30.282196700201837, -97.867354692752 30.268452091797407, -97.8831892620419 30.26875585174305, -97.88284039047205 30.282500503669137, -97.8670035679996 30.282196700201837)))",874,070075,8,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.85116684447745 30.281890939978894, -97.85152022236983 30.26814637537654, -97.867354692752 30.268452091797407, -97.8670035679996 30.282196700201837, -97.85116684447745 30.281890939978894)))",875,075075,8,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.83533022262489 30.281583223059165, -97.83568585361418 30.267838702539326, -97.85152022236983 30.26814637537654, -97.85116684447745 30.281890939978894, -97.83533022262489 30.281583223059165)))",876,080075,8,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.81949370100455 30.281273549421105, -97.81985158504767 30.26752907326419, -97.83568585361418 30.267838702539326, -97.83533022262489 30.281583223059165, -97.81949370100455 30.281273549421105)))",877,085075,8,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.80365728233573 30.28096191912429, -97.80401741938901 30.26721748761076, -97.81985158504767 30.26752907326419, -97.81949370100455 30.281273549421105, -97.80365728233573 30.28096191912429)))",878,090075,5,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.7878209662201 30.28064833216755, -97.78818335623977 30.266903945577816, -97.80401741938901 30.26721748761076, -97.80365728233573 30.28096191912429, -97.7878209662201 30.28064833216755)))",879,095075,5,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.77198475225956 30.280332788549337, -97.7723493952017 30.266588447163805, -97.78818335623977 30.266903945577816, -97.7878209662201 30.28064833216755, -97.77198475225956 30.280332788549337)))",880,100075,5,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.75614864317306 30.28001528833034, -97.75651553899321 30.266270992429437, -97.7723493952017 30.266588447163805, -97.77198475225956 30.280332788549337, -97.75614864317306 30.28001528833034)))",881,105075,5,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.74031263752337 30.27969583148835, -97.74068178617708 30.2659515813525, -97.75651553899321 30.266270992429437, -97.75614864317306 30.28001528833034, -97.74031263752337 30.27969583148835)))",882,110075,5,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.72447673802937 30.279374418084817, -97.72484813947162 30.265630213994456, -97.74068178617708 30.2659515813525, -97.74031263752337 30.27969583148835, -97.72447673802937 30.279374418084817)))",883,115075,5,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.70864094325377 30.279051048097237, -97.70901459743958 30.2653068903328, -97.72484813947162 30.265630213994456, -97.72447673802937 30.279374418084817, -97.70864094325377 30.279051048097237)))",884,120075,5,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.6928052559154 30.278725721587854, -97.69318116279918 30.26498161042975, -97.70901459743958 30.2653068903328, -97.70864094325377 30.279051048097237, -97.6928052559154 30.278725721587854)))",885,125075,5,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.67696967457695 30.27839843853391, -97.67734783411316 30.264654374262552, -97.69318116279918 30.26498161042975, -97.6928052559154 30.278725721587854, -97.67696967457695 30.27839843853391)))",886,130075,2,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.66113420195717 30.278069198998345, -97.66151461409969 30.264325181894154, -97.67734783411316 30.264654374262552, -97.67696967457695 30.27839843853391, -97.66113420195717 30.278069198998345)))",887,135075,2,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.6452988366187 30.277738002958127, -97.64568150132146 30.26399403330153, -97.66151461409969 30.264325181894154, -97.66113420195717 30.278069198998345, -97.6452988366187 30.277738002958127)))",888,140075,2,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.62946358128022 30.277404850476987, -97.62984849849656 30.263660928548415, -97.64568150132146 30.26399403330153, -97.6452988366187 30.277738002958127, -97.62946358128022 30.277404850476987)))",889,145075,2,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.80797217082132 30.11602971143323, -97.80833108064309 30.102285475892185, -97.82413826007259 30.102596525422804, -97.82378159559127 30.116340805669005, -97.80797217082132 30.11602971143323)))",1241,090015,6,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.79216284808084 30.115716663904735, -97.79252400319962 30.101972473349722, -97.80833108064309 30.102285475892185, -97.80797217082132 30.11602971143323, -97.79216284808084 30.115716663904735)))",1242,095015,6,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.77635362697023 30.115401663082043, -97.7767170273424 30.101657517793814, -97.79252400319962 30.101972473349722, -97.79216284808084 30.115716663904735, -97.77635362697023 30.115401663082043)))",1243,100015,6,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.76054451020168 30.115084709025744, -97.76091015578307 30.10134060928516, -97.7767170273424 30.101657517793814, -97.77635362697023 30.115401663082043, -97.76054451020168 30.115084709025744)))",1244,105015,6,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.74473549633818 30.114765801713723, -97.74510338708464 30.101021747801582, -97.76091015578307 30.10134060928516, -97.76054451020168 30.115084709025744, -97.74473549633818 30.114765801713723)))",1245,110015,6,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.72892658809184 30.114444941207346, -97.72929672395865 30.10070093340442, -97.74510338708464 30.101021747801582, -97.74473549633818 30.114765801713723, -97.72892658809184 30.114444941207346)))",1246,115015,6,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.71311778402563 30.11412212748416, -97.71349016496812 30.100378166071316, -97.72929672395865 30.10070093340442, -97.72892658809184 30.114444941207346, -97.71311778402563 30.11412212748416)))",1247,120015,6,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.69730908685156 30.113797360606338, -97.69768371282446 30.100053445864354, -97.71349016496812 30.100378166071316, -97.71311778402563 30.11412212748416, -97.69730908685156 30.113797360606338)))",1248,125015,6,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.68150049513262 30.11347064055118, -97.68187736609069 30.099726772760853, -97.69768371282446 30.100053445864354, -97.69730908685156 30.113797360606338, -97.68150049513262 30.11347064055118)))",1249,130015,1,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.6656920115807 30.113141967381555, -97.66607112747816 30.09939814682371, -97.68187736609069 30.099726772760853, -97.68150049513262 30.11347064055118, -97.6656920115807 30.113141967381555)))",1250,135015,1,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.6498836347588 30.11281134107452, -97.65026499554983 30.099067568029962, -97.66607112747816 30.09939814682371, -97.6656920115807 30.113141967381555, -97.6498836347588 30.11281134107452)))",1251,140015,1,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.63407536737871 30.11247876169366, -97.63445897301703 30.09873503644321, -97.65026499554983 30.099067568029962, -97.6498836347588 30.11281134107452, -97.63407536737871 30.11247876169366)))",1252,145015,1,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.61826720800339 30.112144229215794, -97.61865305844263 30.098400552040243, -97.63445897301703 30.09873503644321, -97.63407536737871 30.11247876169366, -97.61826720800339 30.112144229215794)))",1253,150015,1,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.60245915934458 30.111807743705285, -97.6028472545379 30.09806411488544, -97.61865305844263 30.098400552040243, -97.61826720800339 30.112144229215794, -97.60245915934458 30.111807743705285)))",1254,155015,1,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.5866512199652 30.111469305138602, -97.58704155986572 30.097725724955286, -97.6028472545379 30.09806411488544, -97.60245915934458 30.111807743705285, -97.5866512199652 30.111469305138602)))",1255,160015,1,25000001.7058,20000.0006823
"MULTIPOLYGON (((-97.57084339257692 30.111128913580924, -97.57123597713722 30.097385382314897, -97.58704155986572 30.097725724955286, -97.5866512199652 30.111469305138602, -97.57084339257692 30.111128913580924)))",1256,165015,1,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.8873679869779 30.10382119308663, -97.88771557084588 30.09007675916058, -97.90352100676557 30.09037800006159, -97.90317566781391 30.104122477293725, -97.8873679869779 30.10382119308663)))",1257,065010,7,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.87156040597814 30.103517955793254, -97.87191023472016 30.089773565454102, -97.88771557084588 30.09007675916058, -97.8873679869779 30.10382119308663, -97.87156040597814 30.103517955793254)))",1258,070010,7,24999998.425,19999.99937
"MULTIPOLYGON (((-97.85575292337752 30.103212765392353, -97.85610499695139 30.089468418920976, -97.87191023472016 30.089773565454102, -97.87156040597814 30.103517955793254, -97.85575292337752 30.103212765392353)))",1259,075010,0,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.83994554188803 30.102905621942703, -97.84029986025097 30.08916131961993, -97.85610499695139 30.089468418920976, -97.85575292337752 30.103212765392353, -97.83994554188803 30.102905621942703)))",1260,080010,0,24999998.425,19999.99937
"MULTIPOLYGON (((-97.82413826007259 30.102596525422804, -97.8244948231818 30.088852267529504, -97.84029986025097 30.08916131961993, -97.83994554188803 30.102905621942703, -97.82413826007259 30.102596525422804)))",1261,085010,7,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.80833108064309 30.102285475892185, -97.80868988845525 30.0885412627092, -97.8244948231818 30.088852267529504, -97.82413826007259 30.102596525422804, -97.80833108064309 30.102285475892185)))",1262,090010,6,24999998.425,19999.99937
"MULTIPOLYGON (((-97.79252400319962 30.101972473349722, -97.79288505567128 30.088228305157873, -97.80868988845525 30.0885412627092, -97.80833108064309 30.102285475892185, -97.79252400319962 30.101972473349722)))",1263,095010,6,24999998.425,19999.99937
"MULTIPOLYGON (((-97.7767170273424 30.101657517793814, -97.77708032442999 30.08791339487398, -97.79288505567128 30.088228305157873, -97.79252400319962 30.101972473349722, -97.7767170273424 30.101657517793814)))",1264,100010,6,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.76091015578307 30.10134060928516, -97.76127569744243 30.087596531918148, -97.77708032442999 30.08791339487398, -97.7767170273424 30.101657517793814, -97.76091015578307 30.10134060928516)))",1265,105010,6,24999998.425,19999.99937
"MULTIPOLYGON (((-97.74510338708464 30.101021747801582, -97.74547117327165 30.087277716268233, -97.76127569744243 30.087596531918148, -97.76091015578307 30.10134060928516, -97.74510338708464 30.101021747801582)))",1266,110010,6,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.72929672395865 30.10070093340442, -97.72966675462862 30.086956947985616, -97.74547117327165 30.087277716268233, -97.74510338708464 30.101021747801582, -97.72929672395865 30.10070093340442)))",1267,115010,6,24999998.425,19999.99937
"MULTIPOLYGON (((-97.71349016496812 30.100378166071316, -97.71386244007637 30.08663422704787, -97.72966675462862 30.086956947985616, -97.72929672395865 30.10070093340442, -97.71349016496812 30.100378166071316)))",1268,120010,6,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.69768371282446 30.100053445864354, -97.69805823232579 30.086309553517115, -97.71386244007637 30.08663422704787, -97.71349016496812 30.100378166071316, -97.69768371282446 30.100053445864354)))",1269,125010,6,24999998.425,19999.99937
"MULTIPOLYGON (((-97.68187736609069 30.099726772760853, -97.68225412993986 30.08598292737066, -97.69805823232579 30.086309553517115, -97.69768371282446 30.100053445864354, -97.68187736609069 30.099726772760853)))",1270,130010,1,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.66607112747816 30.09939814682371, -97.66645013562943 30.085654348671422, -97.68225412993986 30.08598292737066, -97.68187736609069 30.099726772760853, -97.66607112747816 30.09939814682371)))",1271,135010,1,24999998.425,19999.99937
"MULTIPOLYGON (((-97.65026499554983 30.099067568029962, -97.65064624795745 30.085323817396382, -97.66645013562943 30.085654348671422, -97.66607112747816 30.09939814682371, -97.65026499554983 30.099067568029962)))",1272,140010,1,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.63445897301703 30.09873503644321, -97.63484246963465 30.084991333609217, -97.65064624795745 30.085323817396382, -97.65026499554983 30.099067568029962, -97.63445897301703 30.09873503644321)))",1273,145010,1,24999998.425,19999.99937
"MULTIPOLYGON (((-97.61865305844263 30.098400552040243, -97.61903879922401 30.084656897286646, -97.63484246963465 30.084991333609217, -97.63445897301703 30.09873503644321, -97.61865305844263 30.098400552040243)))",1274,150010,1,25000000.0654,20000.0000262
"MULTIPOLYGON (((-97.6028472545379 30.09806411488544, -97.60323523943613 30.084320508493093, -97.61903879922401 30.084656897286646, -97.61865305844263 30.098400552040243, -97.6028472545379 30.09806411488544)))",1275,155010,1,24999998.425,19999.99937
"MULTIPOLYGON (((-97.88771557084588 30.09007675916058, -97.88806305597979 30.076332346551492, -97.90386624762024 30.076633544141462, -97.90352100676557 30.09037800006159, -97.88771557084588 30.09007675916058)))",1276,065005,7,25000001.7058,20000.0006823
