ENUMBER,CEQR_NUM,the_geom,ULURP_NUM,BOROCODE,TAXBLOCK,TAXLOT,BBL
E-232,09DCP056K,POINT (-73.94909671624019 40.72558295482521),090334ZMK,3,2649,15,3026490015
E-232,09DCP056K,POINT (-73.94906074751724 40.72552012570009),090334ZMK,3,2649,16,3026490016
E-232,09DCP056K,POINT (-73.94898782204739 40.725392744302624),090334ZMK,3,2649,18,3026490018
E-232,09DCP056K,POINT (-73.9489519315469 40.725330052053884),090334ZMK,3,2649,19,3026490019
E-232,09DCP056K,POINT (-73.94891559665216 40.725266581556255),090334ZMK,3,2649,20,3026490020
E-232,09DCP056K,POINT (-73.9488800006241 40.725204405406366),090334ZMK,3,2649,21,3026490021
E-232,09DCP056K,POINT (-73.94884444248986 40.725142294098475),090334ZMK,3,2649,22,3026490022
E-232,09DCP056K,POINT (-73.94880719405434 40.72507722835712),090334ZMK,3,2649,23,3026490023
E-232,09DCP056K,POINT (-73.9487717838148 40.72501537553756),090334ZMK,3,2649,24,3026490024
E-232,09DCP056K,POINT (-73.94848166926396 40.72476936383683),090334ZMK,3,2649,29,3026490029
E-232,09DCP056K,POINT (-73.94857105883547 40.724740465031715),090334ZMK,3,2649,30,3026490030
E-232,09DCP056K,POINT (-73.9486560916002 40.72471270335868),090334ZMK,3,2649,31,3026490031
E-232,09DCP056K,POINT (-73.94873790039146 40.72468599378337),090334ZMK,3,2649,32,3026490032
E-138,04DCP003K,POINT (-73.95072903298644 40.722429258889754),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2679,46,3026790046
E-232,09DCP056K,POINT (-73.94850642096637 40.724289553823795),090334ZMK,3,2682,5,3026820005
E-232,09DCP056K,POINT (-73.94828878502453 40.724171736298345),090334ZMK,3,2682,10,3026820010
E-232,09DCP056K,POINT (-73.94821654568577 40.724047121060735),090334ZMK,3,2682,13,3026820013
E-232,09DCP056K,POINT (-73.94818064066342 40.723985180478266),090334ZMK,3,2682,14,3026820014
E-232,09DCP056K,POINT (-73.94777956405935 40.72319869963937),090334ZMK,3,2682,29,3026820029
E-232,09DCP056K,POINT (-73.94772108032565 40.723054651913294),090334ZMK,3,2682,31,3026820031
E-232,09DCP056K,POINT (-73.94825182073689 40.724107973533),090334ZMK,3,2682,112,3026820112
E-232,09DCP056K,POINT (-73.94671915191826 40.723141216960336),090334ZMK,3,2683,28,3026830028
E-138,04DCP003K,POINT (-73.94953325909461 40.7221299428777),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2697,7501,3026977501
E-138,04DCP003K,POINT (-73.94865447162407 40.721679465202534),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2698,5,3026980005
E-138,04DCP003K,POINT (-73.94868832373699 40.72188557543726),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2698,7,3026980007
E-138,04DCP003K,POINT (-73.94873867234118 40.72219898692159),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2698,11,3026980011
E-138,04DCP003K,POINT (-73.94888342528904 40.72225033530009),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2698,15,3026980015
E-138,04DCP003K,POINT (-73.94831047215007 40.72223315532482),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2698,25,3026980025
E-138,04DCP003K,POINT (-73.94836713442199 40.72208137734065),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2698,26,3026980026
E-138,04DCP003K,POINT (-73.94849054551909 40.72151509939299),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2698,7501,3026987501
E-138,04DCP003K,POINT (-73.9479234686566 40.722360819075824),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2699,9,3026990009
E-138,04DCP003K,POINT (-73.94672046224579 40.72161028100912),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2701,1,3027010001
E-138,04DCP003K,POINT (-73.94675630046977 40.721674013150896),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2701,2,3027010002
E-138,04DCP003K,POINT (-73.9462181859405 40.72169531134095),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2701,50,3027010050
E-138,04DCP003K,POINT (-73.94808761269871 40.72083919392658),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2713,1,3027130001
E-138,04DCP003K,POINT (-73.94841740174056 40.721130910101934),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2713,7501,3027137501
E-138,04DCP003K,POINT (-73.94815147906692 40.72112671855063),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2713,7502,3027137502
E-138,04DCP003K,POINT (-73.94719022175052 40.720657006197804),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2714,30,3027140030
E-138,04DCP003K,POINT (-73.9472620034314 40.72054970013208),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2714,32,3027140032
E-138,04DCP003K,POINT (-73.94749374363423 40.72044653018063),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2714,33,3027140033
E-138,04DCP003K,POINT (-73.946641278261 40.72007122718925),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2719,31,3027190031
E-138,04DCP003K,POINT (-73.94676013818342 40.71999916668129),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2719,32,3027190032
E-138,04DCP003K,POINT (-73.94716227201422 40.720017290092215),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2719,7501,3027197501
E-138,04DCP003K,POINT (-73.94703783208486 40.72018598576424),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2719,7502,3027197502
E-138,04DCP003K,POINT (-73.94619626170496 40.72074280132557),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2720,9,3027200009
E-138,04DCP003K,POINT (-73.94623498883841 40.72081148148781),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2720,10,3027200010
E-138,04DCP003K,POINT (-73.9460321799919 40.72080285517179),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2720,12,3027200012
E-138,04DCP003K,POINT (-73.94542005815434 40.72094807369121),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2720,19,3027200019
E-138,04DCP003K,POINT (-73.94542420041499 40.72080679467397),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2720,41,3027200041
E-138,04DCP003K,POINT (-73.94559855979058 40.72070175077723),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2720,44,3027200044
E-138,04DCP003K,POINT (-73.94566081969813 40.7206642415267),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2720,45,3027200045
E-138,04DCP003K,POINT (-73.94572691149044 40.720624424241095),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2720,46,3027200046
E-138,04DCP003K,POINT (-73.95207550569442 40.71868254394537),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2721,7501,3027217501
E-138,04DCP003K,POINT (-73.9508100988459 40.71865585493333),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2721,7502,3027217502
E-138,04DCP003K,POINT (-73.95132771910637 40.718490273919585),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2721,7503,3027217503
E-138,04DCP003K,POINT (-73.95068914332397 40.71881163104607),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2721,7504,3027217504
E-138,04DCP003K,POINT (-73.94967881354201 40.71883644238268),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2722,8,3027220008
E-138,04DCP003K,POINT (-73.94949058695346 40.718743387702425),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2722,10,3027220010
E-138,04DCP003K,POINT (-73.94920383713749 40.71874102557706),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2722,13,3027220013
E-138,04DCP003K,POINT (-73.94915528643254 40.71902534738471),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2722,15,3027220015
E-138,04DCP003K,POINT (-73.94909412936195 40.71889264642074),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2722,16,3027220016
E-138,04DCP003K,POINT (-73.94872653564666 40.71857892120489),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2722,25,3027220025
E-138,04DCP003K,POINT (-73.94967921346674 40.718555997620435),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2722,36,3027220036
E-138,04DCP003K,POINT (-73.94877372324818 40.71885509351658),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2722,7501,3027227501
E-138,04DCP003K,POINT (-73.94815841557113 40.71870044636366),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2723,1,3027230001
E-138,04DCP003K,POINT (-73.948332532792 40.71885540605553),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2723,5,3027230005
E-138,04DCP003K,POINT (-73.94811651530499 40.718989656898444),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2723,7,3027230007
E-138,04DCP003K,POINT (-73.94712014773947 40.71904437061796),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2723,29,3027230029
E-138,04DCP003K,POINT (-73.94710882849262 40.71897691181608),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2723,30,3027230030
E-138,04DCP003K,POINT (-73.94713023330617 40.718745346490245),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2723,33,3027230033
E-138,04DCP003K,POINT (-73.94731513395564 40.71878054393872),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2723,36,3027230036
E-138,04DCP003K,POINT (-73.94740448569027 40.71877205786298),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2723,37,3027230037
E-138,04DCP003K,POINT (-73.9477071479678 40.718743310071865),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2723,38,3027230038
E-138,04DCP003K,POINT (-73.94664048006052 40.719131608637596),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2724,1,3027240001
E-138,04DCP003K,POINT (-73.94674760542442 40.71939913761565),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2724,7,3027240007
E-138,04DCP003K,POINT (-73.94663985996905 40.719501067779774),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2724,10,3027240010
E-138,04DCP003K,POINT (-73.94653754276656 40.719575500590096),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2724,12,3027240012
E-138,04DCP003K,POINT (-73.94610840534732 40.71984262138997),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2724,18,3027240018
E-138,04DCP003K,POINT (-73.94619621075769 40.71941897163206),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2724,30,3027240030
E-138,04DCP003K,POINT (-73.94630918626648 40.71935016327662),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2724,31,3027240031
E-138,04DCP003K,POINT (-73.94634851054826 40.719248115106616),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2724,33,3027240033
E-138,04DCP003K,POINT (-73.94647154337994 40.71924722143618),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2724,34,3027240034
E-138,04DCP003K,POINT (-73.94433648757335 40.72069823437133),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2727,1,3027270001
E-138,04DCP003K,POINT (-73.94411317125878 40.72068830342693),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2727,47,3027270047
E-138,04DCP003K,POINT (-73.95178724764813 40.717779456030435),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2731,1,3027310001
E-138,04DCP003K,POINT (-73.95080591848912 40.717729125616025),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2731,35,3027310035
E-138,04DCP003K,POINT (-73.9510533545556 40.71765845638527),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2731,38,3027310038
E-138,04DCP003K,POINT (-73.95115150345487 40.71772802916074),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2731,41,3027310041
E-138,04DCP003K,POINT (-73.95139284659957 40.71767322630531),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2731,44,3027310044
E-138,04DCP003K,POINT (-73.94952735303707 40.718131916973675),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2732,5,3027320005
E-138,04DCP003K,POINT (-73.9480900734494 40.718231471351984),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2733,6,3027330006
E-138,04DCP003K,POINT (-73.94810719938886 40.71833166172007),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2733,7,3027330007
E-138,04DCP003K,POINT (-73.94784159265338 40.71833882772246),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2733,10,3027330010
E-138,04DCP003K,POINT (-73.94641053959586 40.71818398155979),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2734,3,3027340003
E-138,04DCP003K,POINT (-73.94618863351315 40.71849408937278),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2734,11,3027340011
E-138,04DCP003K,POINT (-73.94605294679812 40.71850182338977),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2734,13,3027340013
E-138,04DCP003K,POINT (-73.94609452843345 40.71817826167477),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2734,35,3027340035
E-138,04DCP003K,POINT (-73.94612760861372 40.718319990433535),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2734,38,3027340038
E-138,04DCP003K,POINT (-73.95164402165435 40.71709541346478),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2736,1,3027360001
E-138,04DCP003K,POINT (-73.95060254999866 40.717310561559096),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2736,20,3027360020
E-138,04DCP003K,POINT (-73.95042051511341 40.717327230097865),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2736,23,3027360023
E-138,04DCP003K,POINT (-73.94940312066501 40.71743014892274),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2737,10,3027370010
E-138,04DCP003K,POINT (-73.94927692128653 40.71747363485901),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2737,11,3027370011
E-138,04DCP003K,POINT (-73.94793854905703 40.717318352279875),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2738,3,3027380003
E-138,04DCP003K,POINT (-73.94792721888432 40.71744748932284),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2738,5,3027380005
E-138,04DCP003K,POINT (-73.94766547442396 40.71755353178251),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2738,10,3027380010
E-138,04DCP003K,POINT (-73.94743520654505 40.7176082508376),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2738,13,3027380013
E-138,04DCP003K,POINT (-73.94730815061578 40.7176208287154),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2738,15,3027380015
E-138,04DCP003K,POINT (-73.94688021812625 40.717558531981354),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2738,24,3027380024
E-138,04DCP003K,POINT (-73.951675427154 40.71634508728948),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2741,3,3027410003
E-138,04DCP003K,POINT (-73.95115260307838 40.71637298597906),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2741,13,3027410013
E-138,04DCP003K,POINT (-73.9509760736594 40.7165529094419),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2741,15,3027410015
E-138,04DCP003K,POINT (-73.95066214113238 40.71660135966304),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2741,19,3027410019
E-138,04DCP003K,POINT (-73.9513439297665 40.7162761792948),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2741,47,3027410047
E-138,04DCP003K,POINT (-73.94946336153474 40.716421077113566),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2742,2,3027420002
E-138,04DCP003K,POINT (-73.94942121732063 40.71652487933835),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2742,4,3027420004
E-138,04DCP003K,POINT (-73.94936885112243 40.71659266114264),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2742,5,3027420005
E-138,04DCP003K,POINT (-73.94906210734642 40.716701150784374),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2742,9,3027420009
E-138,04DCP003K,POINT (-73.94879423641643 40.71676021708958),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2742,15,3027420015
E-138,04DCP003K,POINT (-73.94919686187349 40.716442266794395),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2742,35,3027420035
E-138,04DCP003K,POINT (-73.95033608733132 40.71581180060319),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2746,39,3027460039
E-138,04DCP003K,POINT (-73.95041542368753 40.7156073784214),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2746,40,3027460040
E-138,04DCP003K,POINT (-73.95050568549702 40.715599047918566),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2746,41,3027460041
E-138,04DCP003K,POINT (-73.95059462996562 40.71559083834851),"050110 ZRK, 050111 ZMK, 050415 MMK, 040416 MMK, 040417 MMK, 040418 MMK, 050110 (A)ZRK, 050111 (A)ZMK",3,2746,42,3027460042
E-368,14BSA140K,POINT (-73.94667981505637 40.71631101921467),59-14-BZ,3,2748,21,3027480021
E-232,09DCP056K,POINT (-73.95144320413519 40.71489272747358),090334ZMK,3,2751,4,3027510004
E-232,09DCP056K,POINT (-73.95143400000713 40.71503917360794),090334ZMK,3,2751,5,3027510005
E-232,09DCP056K,POINT (-73.94971128128084 40.71440915363043),090334ZMK,3,2756,25,3027560025
E-232,09DCP056K,POINT (-73.95010387208518 40.71428301884659),090334ZMK,3,2756,33,3027560033
E-232,09DCP056K,POINT (-73.9479052622053 40.714418936045426),090334ZMK,3,2757,24,3027570024
E-232,09DCP056K,POINT (-73.9479971118383 40.714412489393716),090334ZMK,3,2757,25,3027570025
E-232,09DCP056K,POINT (-73.94756162557081 40.71455115057903),090334ZMK,3,2758,4,3027580004
E-232,09DCP056K,POINT (-73.94724851088618 40.71448716853605),090334ZMK,3,2758,39,3027580039
E-232,09DCP056K,POINT (-73.94740374915813 40.71447268281176),090334ZMK,3,2758,41,3027580041
E-232,09DCP056K,POINT (-73.94411893992998 40.714858501528944),090334ZMK,3,2760,4,3027600004
E-232,09DCP056K,POINT (-73.9440832151356 40.71493496904335),090334ZMK,3,2760,6,3027600006
E-232,09DCP056K,POINT (-73.94343158715945 40.71484750469019),090334ZMK,3,2760,36,3027600036
