InspectionID,CSNumber,MW,OvCond,isClosed,isOfficially,HandDryersAm,ChangingTablesAm,MirrorsAm,UrinalsAm,UrinalsComm,ToiletsAm,ToiletsComm,SinksAm,SinksComm,ToiletPaperDispAm,ToiletPaperDispComm,SoapDispAm,SoapDispComm,PaperTowelDispAm,PaperTowelDispComm,Comm
85240,1,W1,A,0,0,1,1,1,,,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Soap Globe,0,,
107129,1,M1,A,0,0,1,0,0,1,Porcelain,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
57232,1,W1,A,0,0,1,0,0,,,1,Porcelain,1,Porcelain,1,Standard,1,Soap Globe,0,,
111154,1,W1,A,0,0,1,0,0,,,4,Porcelain,1,Porcelain,4,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
111211,1,W1,N,0,0,1,1,5,,,10,Stainless Steel,5,Stainless Steel,10,2-ply or more,2,Stainless Steel,0,,Undergoing repairs by M&O staff member.
106496,1,W1,N,1,1,1,,1,,,2,Stainless Steel,2,Stainless Steel,2,Tamper Proof Stainless Steel,1,Stainless Steel,,,
95395,1,W1,A,0,0,1,0,0,,,4,Porcelain,2,Porcelain,4,Tamper Proof Stainless Steel,1,Stainless Steel,,,
106415,1,W1,A,0,0,1,0,2,,,2,Porcelain,2,Stainless Steel,2,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
95550,1,W1,N,1,1,1,0,1,,,2,Stainless Steel,1,Stainless Steel,2,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
67499,1,M1,A,0,0,0,1,0,1,Stainless Steel,1,Stainless Steel,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,
41398,1,M1,A,0,0,0,0,1,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Soap Globe,1,Stainless Steel,
110366,1,W1,N,0,0,1,1,1,,,2,Porcelain,1,Porcelain,2,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,High usage at time of inspection.
56919,1,W1,A,0,0,0,0,0,,,2,,1,,4,Tamper Proof Stainless Steel ; other,1,Stainless Steel,1,Stainless Steel,
86243,1,M1,A,0,0,1,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Standard,1,Soap Globe,0,,
35249,1,M1,U,0,0,0,0,0,,,,,,,,,,,,,
96101,1,W1,A,0,0,1,0,0,,,2,Stainless Steel,1,Stainless Steel,2,Tamper Proof Stainless Steel,1,Stainless Steel,1,Metal-Painted White,
85155,1,W1,U,0,0,1,0,0,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
103609,1,M1,A,0,0,1,0,1,3,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,CS on parking lot that is Parks' HQ.
61434,1,M1,A,0,0,1,0,1,3,Porcelain,3,Porcelain,2,Porcelain,3,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
37126,1,M1,U,0,0,0,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Soap Globe,1,Metal-Painted White,
62100,1,W1,A,0,0,1,0,2,,,2,Porcelain,1,Porcelain,2,2-ply or more,1,Stainless Steel,0,,
105953,1,W1,A,0,0,1,1,1,,,1,Stainless Steel,1,Stainless Steel,1,2-ply or more,1,Stainless Steel,0,,
79558,1,M1,N,1,1,,,,2,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Standard,1,Stainless Steel,1,Stainless Steel,
116958,1,W1,A,0,0,,,,,,,,,,,,,,,,
94347,1,W1,A,0,0,1,0,1,,,1,Porcelain,1,Porcelain,1,2-ply or more,1,Stainless Steel,0,,
82225,1,M1,A,0,0,4,2,8,11,Porcelain,12,Porcelain,8,Stainless Steel,12,Tamper Proof Stainless Steel,8,Stainless Steel,0,,Multiple staff working on leak and cleaning restrooms at time of inspection.
110258,1,M1,N,1,0,1,0,2,2,Stainless Steel,3,Stainless Steel,3,Stainless Steel,3,2-ply or more,2,Stainless Steel,0,,Comfort stations temporarily closed for repairs.
117161,1,M1,A,0,0,1,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,2-ply or more,1,Stainless Steel,0,,
56747,1,M1,U,0,0,0,1,2,1,Stainless Steel,1,Stainless Steel,2,Stainless Steel,0,,2,Stainless Steel,2,Stainless Steel,
69941,1,M1,N,1,1,,,,,,,,,,,,,,,,
112693,1,M1,A,0,0,1,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
100021,1,M1,A,0,0,1,0,1,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
38268,1,W1,U,0,0,0,0,1,,,3,Stainless Steel,1,Stainless Steel,3,Fully Enclosed (Big Giant Roll),1,Stainless Steel,1,Stainless Steel,
77044,1,M1,A,0,0,1,0,2,3,Porcelain,3,Porcelain,3,Porcelain,3,Tamper Proof Stainless Steel,2,Stainless Steel,0,,
45095,1,W1,A,0,0,,,,,,1,Porcelain,1,Porcelain,1,Standard,1,Stainless Steel,1,Metal-Painted White,
70353,1,M1,A,0,0,1,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Standard,1,Stainless Steel,,,
59317,1,M1,A,0,0,0,0,0,2,Porcelain,3,Porcelain,1,Stainless Steel,2,Tamper Proof Stainless Steel,1,Soap Globe,1,Metal-Painted White,
58004,1,M1,A,0,0,1,1,3,3,Stainless Steel,3,Stainless Steel,3,Stainless Steel,3,Tamper Proof Stainless Steel,3,Stainless Steel,0,,
60197,1,M1,A,0,0,1,,,2,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
117504,1,W1,A,0,0,1,0,1,,,2,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,
105719,1,M1,A,0,0,0,0,0,2,Porcelain,3,Porcelain,1,Stainless Steel,3,Fully Enclosed (Big Giant Roll),1,Stainless Steel,1,Stainless Steel,
40875,1,W1,U,0,0,1,1,2,,,6,Porcelain,2,Porcelain,6,Standard,1,Stainless Steel,0,,
90808,1,M1,N,1,1,,,,,,,,,,,,,,,,
78650,1,M1,A,0,0,1,0,1,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Other,1,Stainless Steel,,,
71833,1,W1,U,1,0,0,0,0,,,,,,,,,,,,,
85381,1,M1,A,0,0,1,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Standard,1,Stainless Steel,0,,
70645,1,W1,A,0,0,1,0,1,,,3,Porcelain,1,Porcelain,3,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
93852,1,M1,A,0,0,1,0,1,1,Porcelain,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
96517,1,M1,A,0,0,1,1,3,2,Other,2,Porcelain,2,Other,2,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
60821,1,M1,U,1,0,0,0,0,,,,,,,,,,,,,
51805,1,W1,A,0,0,0,0,0,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,0,,1,Metal-Painted White,
112647,1,M1,N,1,1,2,0,0,3,Stainless Steel,2,Stainless Steel,4,Porcelain,2,Tamper Proof Stainless Steel,2,Stainless Steel,0,,Closed for season
102787,1,M1,A,0,0,0,0,0,1,Stainless Steel,1,Porcelain,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Metal-Painted White,
39612,1,W1,U,0,0,0,0,0,,,,,,,,,,,,,
86276,1,M1,A,0,0,1,1,2,1,Stainless Steel,1,Stainless Steel,2,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
98700,1,M1,A,0,0,1,0,0,1,Stainless Steel,1,Stainless Steel,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
111171,1,W1,U,1,0,,,,,,,,,,,,,,,,
36312,1,M1,U,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Fully Enclosed (Big Giant Roll),1,Soap Globe,0,,
73050,1,M1,A,0,0,1,1,0,1,Stainless Steel,1,Porcelain,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
39365,1,W1,U,0,0,1,0,1,,,4,Porcelain,2,Porcelain,4,Standard,1,Stainless Steel,0,,
84093,1,M1,A,0,0,1,0,1,0,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
39840,1,W1,A,0,0,0,0,0,,,,,,,,,,,,,
47372,1,M1,A,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,
52788,1,M1,A,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,2-ply or more,0,,1,Stainless Steel,
47299,1,W1,A,0,0,0,0,0,,,1,Stainless Steel,1,Stainless Steel,1,Standard,1,Other,,,
45888,1,W1,A,0,0,1,,2,,,2,Stainless Steel,2,Porcelain,,Tamper Proof Stainless Steel,1,Stainless Steel,,,
117425,1,W1,A,0,0,1,0,1,,,4,Porcelain,1,Porcelain,4,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
39435,1,M1,U,1,1,0,0,0,,,,,,,,,,,,,
34119,1,M1,U,1,1,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,
81778,1,M1,A,0,0,1,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
112119,1,W1,A,0,0,1,1,1,,,1,Porcelain,1,Stainless Steel,1,Fully Enclosed (Big Giant Roll),1,Stainless Steel,0,,
68716,1,M1,A,0,0,0,0,0,2,Porcelain,2,Porcelain,1,Porcelain,2,Fully Enclosed (Big Giant Roll),1,Stainless Steel,1,Metal-Painted White,
115433,1,M1,A,0,0,1,1,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,,,
70153,1,M1,A,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Fully Enclosed (Big Giant Roll),1,Stainless Steel,1,Metal-Painted White,
90833,1,M1,A,0,0,1,0,1,2,Stainless Steel,1,Stainless Steel,2,Stainless Steel,1,2-ply or more,1,Stainless Steel,0,,
45906,1,W1,A,0,0,0,0,0,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,
94328,1,M1,A,0,0,1,0,1,2,Porcelain,1,Porcelain,1,Porcelain,1,2-ply or more,1,Soap Globe,1,Metal-Painted White,
106941,1,M1,A,0,0,1,0,0,1,Stainless Steel,1,Stainless Steel,1,,1,Standard,1,Stainless Steel,0,,
89630,1,M1,A,0,0,1,1,1,1,Stainless Steel,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
106411,1,M1,U,1,0,0,0,0,,,,,,,,,,,,,
105108,1,M1,A,0,0,1,0,0,2,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Soap Globe,0,,
93414,1,M1,N,1,1,0,0,0,,,,,,,,,,,,,
62953,1,W1,A,0,0,0,0,1,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Metal-Painted White,
96817,1,W1,A,0,0,1,0,0,,,4,Stainless Steel,1,Stainless Steel,4,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
104792,1,M1,A,0,0,1,0,0,0,Porcelain,1,Stainless Steel,1,Stainless Steel,1,2-ply or more,1,Soap Globe,1,Metal-Painted White,
77885,1,W1,A,0,0,1,1,1,,,1,Porcelain,1,Porcelain,1,Standard,1,Stainless Steel,1,Stainless Steel,
104858,1,W1,N,0,0,1,0,1,,,3,Stainless Steel,1,Stainless Steel,3,Fully Enclosed (Big Giant Roll),1,Stainless Steel,1,Metal-Painted White,In use at time of inspection.
93563,1,W1,U,1,0,1,0,0,,,1,Porcelain,1,Porcelain,1,2-ply or more,1,Soap Globe,0,,
111875,1,M1,A,0,0,1,1,2,2,Porcelain,3,Porcelain,2,Porcelain,3,Tamper Proof Stainless Steel,2,Stainless Steel,0,,
99826,1,M1,A,0,0,1,0,1,1,Porcelain,1,Porcelain,1,Porcelain,1,2-ply or more,1,Soap Globe,0,,
53755,1,M1,A,0,0,0,0,2,2,Stainless Steel,2,Stainless Steel,2,Stainless Steel,2,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,
91214,1,W1,N,0,0,2,0,4,,,9,Porcelain,4,Porcelain,9,Tamper Proof Stainless Steel,3,Stainless Steel,,,Not rated due to heavy patron use.
67053,1,W1,A,0,0,0,0,0,,,1,Porcelain,1,Porcelain,1,Standard,1,Stainless Steel,1,Stainless Steel,
64853,1,M1,A,0,0,1,0,0,5,Porcelain,3,Porcelain,1,Porcelain,3,Standard,1,Stainless Steel,0,,
117485,1,W1,N,0,0,1,1,1,,,4,Porcelain,1,Porcelain,4,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
97036,1,W1,A,0,0,0,0,2,,,2,Porcelain,2,Porcelain,2,Standard,1,Stainless Steel,1,Stainless Steel,
97991,1,W1,N,1,1,1,0,0,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
76597,1,W1,N,1,1,0,0,0,,,,,,,,,,,,,
88298,1,M1,U,1,0,1,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Soap Globe,0,,
50023,1,M1,N,1,0,0,0,0,,,,,,,,,,,,,
79840,1,W1,A,0,0,1,0,0,,,1,Stainless Steel,1,Stainless Steel,1,2-ply or more,1,Stainless Steel,0,,
80030,1,M1,N,0,0,0,0,0,0,,0,,0,,0,,0,,0,,"Unable to rate occupied comfort station, unable to locate staff to clear bathroom at time of inspection."
82685,1,M1,A,0,0,1,1,0,0,,1,Porcelain,1,Stainless Steel,1,2-ply or more,1,Stainless Steel,0,,
113518,1,W1,A,0,0,,,,,,,,,,,,,,,,
113259,1,W1,A,0,0,1,1,2,,,4,Porcelain,2,Porcelain,4,Tamper Proof Stainless Steel,4,Stainless Steel,0,,
63911,1,M1,U,0,0,0,0,1,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Metal-Painted White,
73308,1,M1,A,0,0,1,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,,,
49301,1,M1,U,1,0,0,0,0,,,,,,,,,,,,,
64297,1,W1,N,1,0,0,0,0,,,,,,,,,,,,,
94607,1,M1,U,0,0,1,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Fully Enclosed (Big Giant Roll),1,Stainless Steel,1,Metal-Painted White,
103596,1,M1,U,1,0,1,1,0,0,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
36140,1,W1,U,0,0,0,0,0,,,,,,,,,,,,,
53280,1,W1,U,0,0,0,0,0,,,3,Porcelain,2,Porcelain,3,2-ply or more,1,Soap Globe,1,Metal-Painted White,
53347,1,M1,N,1,1,0,0,0,,,,,,,,,,,,,
115899,1,M1,A,0,0,1,0,0,6,Porcelain,3,Porcelain,1,Porcelain,3,2-ply or more,1,Stainless Steel,0,,
103893,1,W1,A,0,0,1,1,2,,,2,Stainless Steel,2,Stainless Steel,2,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
63097,1,W1,A,0,0,1,1,0,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Soap Globe,1,Stainless Steel,
89591,1,M1,A,0,0,1,1,1,1,Stainless Steel,1,Porcelain,1,Stainless Steel,1,Standard,1,Stainless Steel,0,,
110825,1,W1,N,0,0,1,1,5,,,15,,5,Porcelain,15,Tamper Proof Stainless Steel,,,0,,Not rated due to patron use.
43300,1,W1,A,0,0,1,0,0,,,,Porcelain,1,Porcelain,1,2-ply or more,0,,0,Metal-Painted White,
115638,1,M1,U,0,0,1,0,1,2,Stainless Steel,1,Stainless Steel,2,Stainless Steel,1,Standard,1,Stainless Steel,0,,
40542,1,W1,A,0,0,0,0,0,,,,,,,,,,,,,
115293,1,M1,A,0,0,1,0,1,2,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
95194,1,M1,A,0,0,1,1,0,0,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
50843,1,M1,A,0,0,1,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Standard,1,Stainless Steel,,,
59237,1,M1,A,0,0,1,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,,,
91698,1,M1,N,1,1,0,0,0,,,,,,,,,,,,,
112046,1,W1,A,0,0,2,1,3,,,4,Stainless Steel,3,Stainless Steel,4,Tamper Proof Stainless Steel,2,Stainless Steel,0,,
69363,1,W1,U,0,0,1,1,1,,,4,Stainless Steel,3,Stainless Steel,4,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,
60057,1,M1,A,0,0,1,0,2,2,Stainless Steel,1,Stainless Steel,2,Stainless Steel,1,Standard,1,Stainless Steel,,,
62141,1,M1,U,0,0,1,0,0,2,Porcelain,1,Porcelain,2,Porcelain,1,2-ply or more,1,Soap Globe,0,,
102667,1,W1,A,0,0,0,0,0,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,
68856,1,W1,U,0,0,0,0,0,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Other,1,Stainless Steel,
54102,1,W1,A,0,0,0,0,0,,,4,Stainless Steel,1,Stainless Steel,4,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,
104663,1,W1,A,0,0,1,1,0,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
114659,1,M1,A,0,0,1,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Fully Enclosed (Big Giant Roll),1,Stainless Steel,0,,
102386,1,M1,A,0,0,1,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Standard,1,Stainless Steel,0,,
113678,1,W1,N,1,1,0,1,1,,,4,Porcelain,2,Porcelain,4,Fully Enclosed (Big Giant Roll),1,Stainless Steel,1,Metal-Painted White,Trailer Opened Seasonally.
94042,1,W1,U,1,0,2,1,2,,,4,Porcelain,3,Porcelain,4,Standard,2,Stainless Steel,1,Other,Locked for unknown reason
48547,1,W1,A,0,0,1,0,1,,,2,Porcelain,1,Porcelain,1,Standard,1,Soap Globe,,,
41954,1,M1,U,0,0,0,0,0,,,,,,,,,,,,,
75707,1,W1,A,0,0,1,0,0,,,1,Stainless Steel,1,Stainless Steel,1,Standard,1,Stainless Steel,,,
86421,1,W1,A,0,0,1,0,1,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
110755,1,W1,A,0,0,1,0,1,,,3,Stainless Steel,2,Stainless Steel,3,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,
85988,1,M1,A,0,0,0,0,1,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,1,Stainless Steel,
110431,1,W1,A,0,0,1,1,2,,,4,Porcelain,2,Porcelain,4,Tamper Proof Stainless Steel,2,Stainless Steel,0,,
86653,1,W1,A,0,0,1,0,0,,,4,Porcelain,2,Porcelain,4,2-ply or more,1,Stainless Steel,0,,
95466,1,W1,A,0,0,2,1,3,,,4,Stainless Steel,3,Stainless Steel,4,Tamper Proof Stainless Steel,3,Stainless Steel,0,,
88080,1,W1,A,0,0,1,0,1,,,5,Porcelain,5,Porcelain,5,Tamper Proof Stainless Steel,2,Soap Globe,0,,
57684,1,W1,N,0,0,0,0,0,,,,,,,,,,,,,
57998,1,W1,A,0,0,0,0,0,,,1,Porcelain,1,Porcelain,1,2-ply or more,1,Soap Globe,1,Metal-Painted White,
116019,1,M1,A,0,0,1,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
80168,1,M1,A,0,0,0,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,2-ply or more,1,Stainless Steel,1,Stainless Steel,
75047,1,M1,A,0,0,1,0,0,1,Porcelain,1,Porcelain,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
87502,1,M1,U,0,0,1,1,1,1,Stainless Steel,2,Stainless Steel & Porcelain,1,Stainless Steel,3,Fully Enclosed (Big Giant Roll) & Tamper Proof Stainless Steel,1,Stainless Steel,0,,
68417,1,W1,N,1,1,0,0,0,,,,,,,,,,,,,
98326,1,M1,A,0,0,1,1,4,10,Porcelain,,,4,Stainless Steel,10,Tamper Proof Stainless Steel,3,Stainless Steel,0,,
79040,1,M1,A,0,0,1,0,1,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
50855,1,W1,A,0,0,0,0,0,,,1,Porcelain,1,Porcelain,1,Standard,1,Stainless Steel,1,Stainless Steel,
101149,1,W1,N,0,0,1,0,0,,,1,Porcelain,1,Porcelain,2,Tamper Proof Stainless Steel; Fully Enclosed (Big Giant Roll),1,Soap Globe,0,,in use at time of inspection.
67036,1,W1,A,0,0,0,0,1,,,1,Stainless Steel,1,Stainless Steel,1,Fully Enclosed (Big Giant Roll),1,Soap Globe,1,Stainless Steel,
62792,1,W1,A,0,0,0,0,0,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Soap Globe,1,Stainless Steel,
47388,1,M1,U,0,0,0,0,0,2,Porcelain,2,Porcelain,1,Porcelain,1,2-ply or more,1,Other,1,Stainless Steel,
62875,1,M1,U,1,0,0,0,0,,,,,,,,,,,,,
65514,1,W1,N,0,0,1,0,4,,,4,Porcelain,4,Porcelain,4,Fully Enclosed (Big Giant Roll),2,Other,0,,Not rated due to patron use.
93170,1,M1,A,0,0,1,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Fully Enclosed (Big Giant Roll),1,Stainless Steel,0,,
45325,1,W1,A,0,0,1,0,1,,,1,Porcelain,1,Porcelain,1,Other,1,Other,1,Metal-Painted White,"women's room was dirty (infested w/flies), site was ""not rated"" for  litter; DPR worker on site cleaning."
67550,1,M1,A,0,0,0,1,1,1,Stainless Steel,1,Stainless Steel,2,Stainless Steel,1,2-ply or more,1,Stainless Steel,1,Stainless Steel,
64695,1,W1,A,0,0,1,1,0,,,1,Porcelain,1,Porcelain,1,Fully Enclosed (Big Giant Roll),1,Stainless Steel,1,Stainless Steel,
70014,1,M1,A,0,0,1,0,2,2,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Soap Globe,,,
70472,1,W1,U,1,0,1,1,0,,,1,Stainless Steel,1,Stainless Steel,1,Fully Enclosed (Big Giant Roll),1,Stainless Steel,1,Stainless Steel,
51111,1,M1,A,0,0,0,0,0,2,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Standard,1,Soap Globe,1,Stainless Steel,
72351,1,W1,A,0,0,1,0,0,,,2,Stainless Steel,1,Stainless Steel,2,Tamper Proof Stainless Steel,1,Stainless Steel,,,
48479,1,M1,U,1,0,0,0,0,,,,,,,,,,,,,
54062,1,M1,A,0,0,1,0,0,2,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,,,Bulletin board outdated.
113174,1,M1,A,0,0,1,1,1,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
101309,1,M1,A,0,0,2,0,1,3,Porcelain,2,Porcelain,2,Porcelain,2,Tamper Proof Stainless Steel,2,Other,0,,
73458,1,W1,A,0,0,1,0,1,,,2,Stainless Steel,2,Stainless Steel,2,Tamper Proof Stainless Steel,1,Soap Globe,1,Stainless Steel,
109446,1,W1,A,0,0,0,1,2,,,3,Stainless Steel,2,Stainless Steel,3,2-ply or more,1,Stainless Steel,3,Stainless Steel,
63184,1,M1,U,0,0,1,0,2,3,Porcelain,2,Porcelain,3,Porcelain,3,Fully Enclosed (Big Giant Roll); Standard,2,Soap Globe,1,Metal-Painted White,
37522,1,M1,N,1,1,2,1,4,3,Porcelain,5,Porcelain,3,Porcelain,5,Tamper Proof Stainless Steel,3,Stainless Steel,0,,
97524,1,W1,N,1,1,,,,,,,,,,1,,1,,1,,
103497,1,W1,N,0,0,1,0,1,,,4,Stainless Steel,1,Stainless Steel,4,Tamper Proof Stainless Steel,1,Stainless Steel,0,,In use at time of inspection.
70876,1,M1,A,0,0,1,1,2,1,Stainless Steel,3,Stainless Steel,2,Stainless Steel,3,2-ply or more,2,Stainless Steel,0,,
91708,1,M1,A,0,0,1,1,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
38609,1,W1,U,0,0,0,0,0,,,1,Porcelain,1,Porcelain,1,Standard,1,Soap Globe,1,Stainless Steel,
78848,1,M1,A,0,0,1,0,0,1,Stainless Steel,1,Stainless Steel,1,Stainless Steel,1,Standard,1,Stainless Steel,0,,
101851,1,W1,A,0,0,1,0,0,,,1,Stainless Steel,1,Stainless Steel,1,Standard,1,Stainless Steel,0,,
43557,1,W1,A,0,0,0,0,0,,,1,Porcelain,1,Porcelain,1,Fully Enclosed (Big Giant Roll),1,Stainless Steel,1,Metal-Painted White,
88128,1,W1,A,0,0,2,0,2,,,4,Stainless Steel,2,Stainless Steel,4,Standard,1,Stainless Steel,0,,
96203,1,M1,N,0,0,0,0,0,,,,,,,,,,,,,Unable to rate CS due to high usage
110695,1,W1,N,0,0,1,1,2,,,3,Porcelain,2,Porcelain,3,Tamper Proof Stainless Steel,1,Stainless Steel,0,,In use.
35802,1,W1,A,0,0,1,0,1,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
116729,1,M1,N,0,0,1,0,1,2,Porcelain,1,Porcelain,1,Stainless Steel,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
111165,1,M1,A,0,0,1,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Fully Enclosed (Big Giant Roll),1,Stainless Steel,0,,
90469,1,W1,A,0,0,1,1,1,,,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
46530,1,W1,A,0,0,0,0,1,,,2,Porcelain,1,Stainless Steel,2,Fully Enclosed (Big Giant Roll),1,Stainless Steel,1,Stainless Steel,
71284,1,W1,A,0,0,1,0,0,,,4,Stainless Steel,1,Stainless Steel,4,Tamper Proof Stainless Steel,1,Soap Globe,,,
79205,1,M1,A,0,0,1,0,0,3,Porcelain,2,Porcelain,2,Porcelain,2,Tamper Proof Stainless Steel,1,Soap Globe,0,,
105684,1,M1,A,0,0,1,0,0,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,
109218,1,M1,A,0,0,1,0,1,1,Porcelain,1,Porcelain,1,Porcelain,1,Tamper Proof Stainless Steel,1,Stainless Steel,0,,graffiti on mens bath room door.
