PRE DIR,PRE TYPE,STREET NAME,STREET TYPE,STATUS
,,NELSON,RD,ACTIVE
,,NEARABOUT,RD,ACTIVE
,,NEARABOUT,RD,ACTIVE
,,NAVARRO CREEK,RD,ACTIVE
,,NAMELESS,RD,ACTIVE
,,MY,RD,ACTIVE
,,MURFIN,RD,ACTIVE
,,WETHERSFIELD,RD,ACTIVE
,,WESTVIEW,RD,ACTIVE
,,WESTOVER,RD,ACTIVE
,,WESTLAND RIDGE,RD,ACTIVE
,,WESTINGHOUSE,RD,ACTIVE
,,WERKENTHIN,RD,ACTIVE
,,WENDE,RD,ACTIVE
,,WELLS SCHOOL,RD,ACTIVE
,,WELLS,RD,ACTIVE
,,WEBBERVILLE,RD,ACTIVE
,,WATUMBA,RD,ACTIVE
,,WATERS PARK,RD,ACTIVE
,,WATERLINE,RD,ACTIVE
,,WATERFOWL,RD,ACTIVE
,,WATCHHILL,RD,ACTIVE
,,WASSON,RD,ACTIVE
,,WARE,RD,ACTIVE
,,WANDERING OAK,RD,ACTIVE
,,WALNUT CREEK PARK,RD,ACTIVE
,,WAGON TRAIN,RD,ACTIVE
,,VORWERK,RD,ACTIVE
,,VILLAGE GLEN,RD,ACTIVE
,,VFW,RD,ACTIVE
,,VERMONT,RD,ACTIVE
,,VAUGHT RANCH,RD,ACTIVE
,,VASSAR,RD,ACTIVE
,,VARGAS,RD,ACTIVE
,,VANCE CIRCLE,RD,ACTIVE
,,ARIOCK,CV,ACTIVE
,,ARLA,CV,ACTIVE
,,ARLINGTON,CV,ACTIVE
,,ARMADILLO,CV,ACTIVE
,,ARMAGA,CV,ACTIVE
,,ASHERTON,CV,ACTIVE
,,ASHLEAF,CV,ACTIVE
,,ASHMERE,CV,ACTIVE
,,ASHPRINGTON,CV,ACTIVE
,,ASHTON,CV,ACTIVE
,,BIRDIE,CV,ACTIVE
,,BISCAYNE,CV,ACTIVE
,,BISMARK,CV,ACTIVE
,,BITTERNUT,CV,ACTIVE
,,BLACK ANGUS,CV,ACTIVE
,,BLACK MESA,CV,ACTIVE
,,BLACKJACK,CV,ACTIVE
,,BLISSFIELD,CV,ACTIVE
,,HACKNEY,CV,ACTIVE
,,GYRFALCON,CV,ACTIVE
,,GYPSY,CV,ACTIVE
,,GUSTINE,CV,ACTIVE
,,GUITERREZ,CV,ACTIVE
,,GUILDFORD,CV,ACTIVE
,,GUAVA,CV,ACTIVE
,,GROVETON,CV,ACTIVE
,,GRISTMILL,CV,ACTIVE
,,GRENER,CV,ACTIVE
,,GREGORY,CV,ACTIVE
,,GREENMOUNTAIN,CV,ACTIVE
,,GREENLEDGE,CV,ACTIVE
,,GREENBRIAR,CV,ACTIVE
,,GREEN VALLEY,CV,ACTIVE
,,GREEN VALLEY,CV,ACTIVE
,,GREEN TERRACE,CV,ACTIVE
,,GREEN SHORE,CV,ACTIVE
,,GREEN PASTURES,CV,ACTIVE
,,GREEN FIELD,CV,ACTIVE
,,GREEN,CV,ACTIVE
,,GREELEY,CV,ACTIVE
,,GREAT PANDA,CV,ACTIVE
,,GREAT OAKS,CV,ACTIVE
,,GRAYWOOD,CV,ACTIVE
,,GRAYSON,CV,ACTIVE
,,GRASS,CV,ACTIVE
,,GRAPE,CV,ACTIVE
,,GRANTON,CV,ACTIVE
,,GRAND OAK,CV,ACTIVE
,,GRAFTON GLEN,CV,ACTIVE
,,GRACIOSA,CV,ACTIVE
,,GOVERNMENT,CV,ACTIVE
,,GOLDENROD,CV,ACTIVE
,,GOLDEN RAIN,CV,ACTIVE
,,GOLDEN BEAR,CV,ACTIVE
,,GODDARD BLUFF,CV,ACTIVE
,,GNARLED OAK,CV,ACTIVE
,,GLENWOOD,CV,ACTIVE
,,GLENWILLOW,CV,ACTIVE
,,GLENN,CV,ACTIVE
,,GLENHILL,CV,ACTIVE
,,GLEN,CV,ACTIVE
,,FRAZELL,CV,ACTIVE
,,FRANKLIN,CV,ACTIVE
,,FOXWOOD,CV,ACTIVE
,,BARNEY,DR,ACTIVE
,,BARNETT,DR,ACTIVE
,,BARLOW,DR,ACTIVE
,,BARKWOOD,DR,ACTIVE
,,BARKSDALE,DR,ACTIVE
,,BARKLEY,DR,ACTIVE
,,BARKER RIDGE,DR,ACTIVE
,,BARKER HILLS,DR,ACTIVE
,,BARHILL,DR,ACTIVE
,,BARGAMIN,DR,ACTIVE
,,BARCLAY,DR,ACTIVE
,,BARCHETTA,DR,ACTIVE
,,BARCELONA,DR,ACTIVE
,,BARBUDA,DR,ACTIVE
,,BARBROOK,DR,ACTIVE
,,BARBERRY,DR,ACTIVE
,,BANNOCKBURN,DR,ACTIVE
,,BERN,DR,ACTIVE
,,BERMUDA,DR,ACTIVE
,,BERKSHIRE,DR,ACTIVE
,,BERKMAN,DR,ACTIVE
,,BERKETT,DR,ACTIVE
,,BERGSTROM,DR,ACTIVE
,,BERGFIELD,DR,ACTIVE
,,BERGAMONT,DR,ACTIVE
,,BENTLEY,DR,ACTIVE
,,CANDLE RIDGE,DR,ACTIVE
,,CAMAS,DR,ACTIVE
,,CALYPSO,DR,ACTIVE
,,CALLINGWOOD,DR,ACTIVE
,,CALLE VERDE,DR,ACTIVE
,,CALLANISH PARK,DR,ACTIVE
,,BYRDS NEST,DR,ACTIVE
,,CALADENDRA,DR,ACTIVE
,,CAJUILES,DR,ACTIVE
,,CACTUS FLOWER,DR,ACTIVE
,,CACTUS BLOSSOM,DR,ACTIVE
,,CACTUS BEND,DR,ACTIVE
,,CACTUS,DR,ACTIVE
,,CACHE,DR,ACTIVE
,,CABRIOLE,DR,ACTIVE
,,BYRON,DR,ACTIVE
,,BYFIELD,DR,ACTIVE
,,BYERLY TURK,DR,ACTIVE
,,BUTTONWOOD,DR,ACTIVE
,,BUTTONBUSH,DR,ACTIVE
,,BUTTON QUAIL,DR,ACTIVE
,,BUTLER NATIONAL,DR,ACTIVE
,,BUTE,DR,ACTIVE
,,BUSINESS PARK,DR,ACTIVE
,,BUSINESS CENTER,DR,ACTIVE
,,BUSINESS,DR,ACTIVE
,,BUSHNELL,DR,ACTIVE
,,BUSBY,DR,ACTIVE
,,BURTON,DR,ACTIVE
,,BURSON,DR,ACTIVE
,,BURROUGH,DR,ACTIVE
,,BURRELL,DR,ACTIVE
,,BURNWOOD,DR,ACTIVE
,,BURNT OAK,DR,ACTIVE
,,BURNSALL GATES,DR,ACTIVE
,,BURNING OAK,DR,ACTIVE
,,BURNHILL,DR,ACTIVE
,,BURNEY,DR,ACTIVE
,,BURNELL,DR,ACTIVE
,,BURLY OAK,DR,ACTIVE
,,BURGUNDY,DR,ACTIVE
,,BURDOCK,DR,ACTIVE
,,BURCH,DR,ACTIVE
,,BUNTING,DR,ACTIVE
,,BUNDYHILL,DR,ACTIVE
,,BUNDORAN,DR,ACTIVE
,,BUMPSTEAD,DR,ACTIVE
,,COLLINFIELD,DR,ACTIVE
,,CARRERA,DR,ACTIVE
,,BROKEN BOW,DR,ACTIVE
,,BRODICK,DR,ACTIVE
,,BROCKTON,DR,ACTIVE
,,BROADWINGED HAWK,DR,ACTIVE
,,BROADMOOR,DR,ACTIVE
,,BROADHILL,DR,ACTIVE
,,BROADBAY,DR,ACTIVE
,,BROAD OAKS,DR,ACTIVE
,,BROAD BROOK,DR,ACTIVE
,,BRIARWICK,DR,ACTIVE
,,BRIARTON,DR,ACTIVE
,,BRIARTON,DR,ACTIVE
,,BRIARSTONE,DR,ACTIVE
,,BRIARPATCH,DR,ACTIVE
,,BRIARGROVE,DR,ACTIVE
,,BRIARGATE,DR,ACTIVE
,,BRIARDEN,DR,ACTIVE
,,BRIARDALE,DR,ACTIVE
,,BRIARCREST,DR,ACTIVE
,,BRIARCLIFF,DR,ACTIVE
,,BRIARVIEW,DR,ACTIVE
,,BRIAR RIDGE,DR,ACTIVE
,,BRIAR HOLLOW,DR,ACTIVE
,,BRIAR HILL,DR,ACTIVE
,,BRIANA SHAY,DR,ACTIVE
,,BRIAN WOOD,DR,ACTIVE
,,BREWER BLACKBIRD,DR,ACTIVE
,,BRENTS ELM,DR,ACTIVE
,,BRENDA,DR,ACTIVE
,,BREMNER,DR,ACTIVE
,,BREEZY HILL,DR,ACTIVE
,,BREEZEWOOD,DR,ACTIVE
,,BREEDS HILL,DR,ACTIVE
,,CRAIGWOOD,DR,ACTIVE
,,CRAIGMONT,DR,ACTIVE
,,CRAIG,DR,ACTIVE
,,FOXTREE,CV,ACTIVE
,,FOXTON,CV,ACTIVE
,,FOXTAIL,CV,ACTIVE
,,FOXHOUND,CV,ACTIVE
,,FOXFIRE,CV,ACTIVE
,,GEORGIA LANDING,CV,ACTIVE
,,GATHRIGHT,CV,ACTIVE
,,GARVEY,CV,ACTIVE
,,GARDNER,CV,ACTIVE
,,GARDEN VIEW,CV,ACTIVE
,,GARDEN VALLEY,CV,ACTIVE
,,GARDEN PATH,CV,ACTIVE
,,GANNET,CV,ACTIVE
,,GAMEZ,CV,ACTIVE
,,GALWAY BAY,CV,ACTIVE
,,GENESSEE,CV,ACTIVE
,,GALLOP,CV,ACTIVE
,,GALLERIA,CV,ACTIVE
,,HORSESHOE BEND,CV,ACTIVE
,,HORSEMAN,CV,ACTIVE
,,HORSE MOUNTAIN,CV,ACTIVE
,,HOPKINS,CV,ACTIVE
,,HOOVER,CV,ACTIVE
,,HORIZON,CV,ACTIVE
,,HONEY,CV,ACTIVE
,,HOMESTEAD,CV,ACTIVE
,,HOMES,CV,ACTIVE
,,HOLLY FERN,CV,ACTIVE
,,HIDDEN CANYON,CV,ACTIVE
,,HEMINGWAY,CV,ACTIVE
,,HEDGEBROOK,CV,ACTIVE
,,HEATON PARK,CV,ACTIVE
,,HAYWORTH,CV,ACTIVE
,,HAYSTACK,CV,ACTIVE
,,HAYNIE,CV,ACTIVE
,,HAYES,CV,ACTIVE
,,HAYDENS,CV,ACTIVE
,,HOLIDAY HILLS,CV,ACTIVE
,,HOFFMAN,CV,ACTIVE
,,HOBBS,CV,ACTIVE
,,HILLERY,CV,ACTIVE
,,HILL,CV,ACTIVE
,,HILCROFT,CV,ACTIVE
,,HIGHPOINT,CV,ACTIVE
,,HIGHMEADOWS,CV,ACTIVE
,,HIGHLANDER,CV,ACTIVE
,,HIDEAWAY,CV,ACTIVE
,,HERON,CV,ACTIVE
,,HERBS CAVE,CV,ACTIVE
N,,TUMBLEWEED,TRL,ACTIVE
N,,UTE,TRL,ACTIVE
N,,SUMMERCREST,LOOP,ACTIVE
N,,RIDGELINE,,ACTIVE
N,,GREEN TRAILS,,ACTIVE
N,,KENT,,ACTIVE
N,,WEBBERWOOD,WAY,ACTIVE
N,,LYNNWOOD,TRL,ACTIVE
N,,WEBBERWOOD,WAY,ACTIVE
N,,WOODSTONE,,ACTIVE
N,,WOODWAY,,ACTIVE
N,US,183,HWY,ACTIVE
N,US,183,HWY,ACTIVE
N,US,183 HWY,SVRD,ACTIVE
N,SH,45,,ACTIVE
N,SH,45,,ACTIVE
N,SH,45,,ACTIVE
N,SH,45,,ACTIVE
N,SH,45,,ACTIVE
N,IH,35,,ACTIVE
N,IH,35 UPPER DECK,,ACTIVE
N,IH,35,,ACTIVE
N,IH,35 UPPER DECK,,ACTIVE
N,IH,35,,ACTIVE
N,IH,35,,ACTIVE
N,IH,35,,ACTIVE
N,IH,35,SVRD,ACTIVE
N,IH,35,SVRD,ACTIVE
N,IH,35,SVRD,ACTIVE
N,US,183 HWY,SVRD,ACTIVE
N,US,183 HWY LEANDER,,ACTIVE
N,US,183 HWY LEANDER,,ACTIVE
N,FM,620,RD,ACTIVE
N,FM,1626,RD,ACTIVE
N,FM,620,RD,ACTIVE
N,FM,973,RD,ACTIVE
N,,STUART,CT,ACTIVE
N,,TURNERSVILLE,RD,ACTIVE
N,,DUNLAP,RD,ACTIVE
N,,COMMONS FORD,RD,ACTIVE
N,,BAGDAD,RD,ACTIVE
N,,COMMONS FORD,RD,ACTIVE
N,,LUND,RD,ACTIVE
N,,PLEASANT VALLEY,RD,ACTIVE
N,,PEAK,RD,ACTIVE
N,,PALEFACE RANCH,RD,ACTIVE
N,,QUINLAN PARK,RD,ACTIVE
N,,RAINBOW,BRG,ACTIVE
N,,SCOUT ISLAND,CIR,ACTIVE
N,,RIVIERA,CIR,ACTIVE
N,,CAPITAL OF TEXAS,HWY,ACTIVE
N,,CAPITAL OF TEXAS,HWY,ACTIVE
N,,MOPAC,EXPY,ACTIVE
N,,MOPAC,EXPY,ACTIVE
N,,MOPAC,EXPY,ACTIVE
N,,MOPAC,EXPY,ACTIVE
N,,PHOENIX,CV,ACTIVE
,,DERRICK,CV,ACTIVE
N,,LAKELINE,BLVD,ACTIVE
N,,INDUSTRIAL,BLVD,ACTIVE
N,,LAMAR,BLVD,ACTIVE
N,,CHESAPEAKE BAY,LN,ACTIVE
N,,KETTLEMAN,LN,ACTIVE
N,,LOWELL,LN,ACTIVE
N,,ROSENBOROUGH,LN,ACTIVE
N,,RAILROAD,AVE,ACTIVE
N,,COUGAR,AVE,ACTIVE
N,,MUSTANG,AVE,ACTIVE
N,,BUFFALO,AVE,ACTIVE
N,,VENTURE,BLVD,ACTIVE
N,,BELL,BLVD,ACTIVE
N,,BELL,BLVD,ACTIVE
N,,OAK,BLVD,ACTIVE
N,,HEATHERWILDE,BLVD,ACTIVE
N,,HEATHERWILDE,BLVD,ACTIVE
N,,WESTON,LN,ACTIVE
N,,BRIARTON,LN,ACTIVE
N,,SUMMIT RIDGE,DR,ACTIVE
N,,RONAY,DR,ACTIVE
N,,REDONDO,DR,ACTIVE
N,,BLOCK HOUSE,DR,ACTIVE
N,,PENINSULAR,DR,ACTIVE
N,,RIMROCK,DR,ACTIVE
N,,ROUND MOUNTAIN,DR,ACTIVE
N,,FLAMINGO,DR,ACTIVE
N,,WESTON,LN,ACTIVE
N,,DARLEEN,DR,ACTIVE
N,,COWAL,DR,ACTIVE
N,,CUERNAVACA,DR,ACTIVE
N,,LAMAR BLVD,SVRD,ACTIVE
N,,MOPAC EXPY,SVRD,ACTIVE
N,,FRESCO,DR,ACTIVE
N,,IMPERIAL,DR,ACTIVE
N,,KINGS CANYON,DR,ACTIVE
N,,LAKELAND,DR,ACTIVE
N,,LAKEVIEW,DR,ACTIVE
N,,LAURELWOOD,DR,ACTIVE
N,,MEADOWS,DR,ACTIVE
N,,WINECUP,TRL,ACTIVE
N,,LAMAR BLVD,SVRD,ACTIVE
N,,MOPAC EXPY,SVRD,ACTIVE
N,,MOUNT RUSHMORE,DR,ACTIVE
N,,WEST,DR,ACTIVE
N,,WALKER,DR,ACTIVE
N,,ANGEL LIGHT,DR,ACTIVE
N,,AUGUSTA,DR,ACTIVE
N,,STONE,ST,ACTIVE
N,,LEXINGTON,ST,ACTIVE
N,,WHIPPOORWILL,ST,ACTIVE
N,,CALDWELL,ST,ACTIVE
N,,CEDAR,ST,ACTIVE
N,,COMMERCE,ST,ACTIVE
N,,GABRIEL,ST,ACTIVE
N,,HARRIS,ST,ACTIVE
N,,LAMPASAS,ST,ACTIVE
N,,LAMPASAS,ST,ACTIVE
N,,LEE,ST,ACTIVE
N,,LEWIS,ST,ACTIVE
N,,1ST,ST,ACTIVE
N,,2ND,ST,ACTIVE
N,,3RD,ST,ACTIVE
N,,4TH,ST,ACTIVE
N,,5TH,ST,ACTIVE
N,,AUSTIN,ST,ACTIVE
N,,BASTROP,ST,ACTIVE
N,,BLACK,ST,ACTIVE
N,,BLAIR,ST,ACTIVE
N,,BROAD,ST,ACTIVE
N,,BROWN,ST,ACTIVE
N,,BRUSHY,ST,ACTIVE
N,,BURNET,ST,ACTIVE
N,,BURNET,ST,ACTIVE
N,,LOCKHART,ST,ACTIVE
N,,SHEPPARD,ST,ACTIVE
N,,MEADOWLARK,ST,ACTIVE
N,,MAYS,ST,ACTIVE
N,,MAIN,ST,ACTIVE
N,,RAILROAD,ST,ACTIVE
N,,CYPRESS,PT,ACTIVE
S,,RAILROAD,ST,ACTIVE
S,,AUSTIN,ST,ACTIVE
S,,6TH,ST,ACTIVE
S,,5TH,ST,ACTIVE
S,,7TH,ST,ACTIVE
S,,8TH,ST,ACTIVE
S,,5TH,ST,ACTIVE
S,,4TH,ST,ACTIVE
S,,PAWNEE,PASS,ACTIVE
S,,1ST,ST,ACTIVE
S,,2ND,ST,ACTIVE
S,,3RD,ST,ACTIVE
S,,3RD,ST,ACTIVE
S,,SHEPPARD,ST,ACTIVE
S,,STONE,ST,ACTIVE
S,,WHIPPOORWILL,ST,ACTIVE
S,,4TH,ST,ACTIVE
S,,BURNET,ST,ACTIVE
S,,BURNET,ST,ACTIVE
S,,CALDWELL,ST,ACTIVE
S,,CEDAR,ST,ACTIVE
S,,COMMERCE,ST,ACTIVE
S,,GABRIEL,ST,ACTIVE
S,,GEORGETOWN,ST,ACTIVE
S,,HARRIS,ST,ACTIVE
S,,LAMPASAS,ST,ACTIVE
S,,LAMPASAS,ST,ACTIVE
S,,LEWIS,ST,ACTIVE
S,,LEXINGTON,ST,ACTIVE
S,,LOCKHART,ST,ACTIVE
S,,MAIN,ST,ACTIVE
S,,MANDELL,ST,ACTIVE
S,,MAYS,ST,ACTIVE
S,,MEADOWLARK,ST,ACTIVE
S,,BRUSHY,ST,ACTIVE
S,,BROWN,ST,ACTIVE
S,,BLACK,ST,ACTIVE
S,,BASTROP,ST,ACTIVE
S,,BLAIR,ST,ACTIVE
S,,BLUFF,ST,ACTIVE
S,,BROAD,ST,ACTIVE
S,,SUMMIT RIDGE,DR,ACTIVE
S,,RIMROCK,DR,ACTIVE
S,,AUGUSTA,DR,ACTIVE
S,,LAMAR BLVD,SVRD,ACTIVE
S,,MOPAC EXPY,SVRD,ACTIVE
S,,BLOCK HOUSE,DR,ACTIVE
S,,COWAL,DR,ACTIVE
S,,CUERNAVACA,DR,ACTIVE
S,,FLAMINGO,DR,ACTIVE
S,,FLAMINGO,DR,ACTIVE
S,,KINGS CANYON,DR,ACTIVE
S,,LAURELWOOD,DR,ACTIVE
S,,CAPITAL OF TEXAS HWY,SVRD,ACTIVE
S,,LAMAR BLVD,SVRD,ACTIVE
S,,LAMAR BLVD,SVRD,ACTIVE
S,,MOPAC EXPY,SVRD,ACTIVE
S,,CAPITAL OF TEXAS HWY,SVRD,ACTIVE
S,,LAMAR BLVD,SVRD,ACTIVE
S,,ANGEL LIGHT,DR,ACTIVE
S,,REDONDO,DR,ACTIVE
S,,RONAY,DR,ACTIVE
S,,ROUND MOUNTAIN,DR,ACTIVE
S,,LAKELINE,BLVD,ACTIVE
S,,LAKELINE,BLVD,ACTIVE
S,,LAMAR,BLVD,ACTIVE
S,,BRIARTON,LN,ACTIVE
S,,CHESAPEAKE BAY,LN,ACTIVE
S,,KETTLEMAN,LN,ACTIVE
S,,LOWELL,LN,ACTIVE
S,,WESTON,LN,ACTIVE
S,,BUFFALO,AVE,ACTIVE
S,,CONGRESS,AVE,ACTIVE
S,,COUGAR,AVE,ACTIVE
S,,MUSTANG,AVE,ACTIVE
S,,RAILROAD,AVE,ACTIVE
,,HARBOR VILLAGE,TRL,ACTIVE
,,HAPPY,TRL,ACTIVE
,,GROVEDALE,TRL,ACTIVE
,,GRISHAM,TRL,ACTIVE
,,MANLOVE,ST,ACTIVE
,,MANHASSET,ST,ACTIVE
,,MANGRUM,ST,ACTIVE
,,MICHAEL,ST,ACTIVE
,,MEREDITH,ST,ACTIVE
,,MENIFEE,ST,ACTIVE
,,MEDICAL ARTS,ST,ACTIVE
,,MEADOWLARK,ST,ACTIVE
,,MAYO,ST,ACTIVE
,,MAYAPPLE,ST,ACTIVE
,,MAYAPPLE,ST,ACTIVE
,,MAUFRAIS,ST,ACTIVE
,,MAUDE,ST,ACTIVE
,,MATAMOROS,ST,ACTIVE
,,MATAGORDA,ST,ACTIVE
,,MASSENGALE,ST,ACTIVE
,,MASON,ST,ACTIVE
,,MANDAN,ST,ACTIVE
,,MANANA,ST,ACTIVE
,,MAIRO,ST,ACTIVE
,,MAIN,ST,ACTIVE
,,MAIN,ST,ACTIVE
,,MAGAZINE,ST,ACTIVE
,,MACKEN,ST,ACTIVE
,,LYNNWOOD,ST,ACTIVE
,,MARGARET,ST,ACTIVE
,,MARCY,ST,ACTIVE
,,MARCELL,ST,ACTIVE
,,MAP,ST,ACTIVE
,,MANZANITA,ST,ACTIVE
,,LUNA,ST,ACTIVE
,,LYNDA SUE,ST,ACTIVE
,,LYNDHURST,ST,ACTIVE
,,LYNNHAVEN,ST,ACTIVE
,,LYNN,ST,ACTIVE
,,LYDIA,ST,ACTIVE
,,SAFFRON,ST,ACTIVE
,,SABINE,ST,ACTIVE
,,RUMFELDT,ST,ACTIVE
,,RUIDOSA,ST,ACTIVE
,,RUE,ST,ACTIVE
,,RUBIO,ST,ACTIVE
,,ROXBOROUGH,ST,ACTIVE
,,ROWENA,ST,ACTIVE
,,ROSSEAU,ST,ACTIVE
,,ROSEMONT,ST,ACTIVE
,,ROSEBERRY,ST,ACTIVE
,,ROSE,ST,ACTIVE
,,ROSE,ST,ACTIVE
,,RONSON,ST,ACTIVE
,,ROMA,ST,ACTIVE
,,ROCKRIDGE,ST,ACTIVE
,,ROCKHURST,ST,ACTIVE
,,TOUCHSTONE,ST,ACTIVE
,,TORTOISE,ST,ACTIVE
,,TORRINGTON,ST,ACTIVE
,,TORRES,ST,ACTIVE
,,REYNA,ST,ACTIVE
,,REYNALDO,ST,ACTIVE
,,PURYEAR,ST,ACTIVE
,,PRUETT,ST,ACTIVE
,,PRIMROSE,ST,ACTIVE
,,PRESSLER,ST,ACTIVE
,,PRAIRIE,ST,ACTIVE
,,PRADO,ST,ACTIVE
,,POWELL,ST,ACTIVE
,,POWELL,ST,ACTIVE
,,POWDERHORN,ST,ACTIVE
,,PORTER,ST,ACTIVE
,,POQUITO,ST,ACTIVE
,,POPLAR,ST,ACTIVE
,,PONCA,ST,ACTIVE
,,POLZIN,ST,ACTIVE
,,PIZER,ST,ACTIVE
,,PIGEON VIEW,ST,ACTIVE
,,PHILOMENA,ST,ACTIVE
,,PEVETOE,ST,ACTIVE
,,PETUNIA,ST,ACTIVE
,,PETERSON,ST,ACTIVE
,,PERTHSHIRE,ST,ACTIVE
,,PEREZ,ST,ACTIVE
,,PEQUENO,ST,ACTIVE
,,PEOPLES,ST,ACTIVE
,,PENNY,ST,ACTIVE
,,PEGGY,ST,ACTIVE
,,PEGASUS,ST,ACTIVE
,,PEDERNALES,ST,ACTIVE
,,PECOS,ST,ACTIVE
,,PECAN,ST,ACTIVE
,,PECAN,ST,ACTIVE
,,PEARL,ST,ACTIVE
,,PEACH TREE,ST,ACTIVE
,,PEACH,ST,ACTIVE
,,PEACEMAKER,ST,ACTIVE
,,PAXTON,ST,ACTIVE
,,PAULA,ST,ACTIVE
,,PAUL,ST,ACTIVE
,,PAUL,ST,ACTIVE
,,PAUL,ST,ACTIVE
,,PATRICA,ST,ACTIVE
,,YELLOWSTONE,DR,ACTIVE
,,YAUPON CREEK,DR,ACTIVE
,,YAUPON,DR,ACTIVE
,,YAUPON,DR,ACTIVE
,,YAUPON,DR,ACTIVE
,,WOOLDRIDGE,DR,ACTIVE
,,WOODVALE,DR,ACTIVE
,,AGARITA,DR,ACTIVE
,,ESCABOSA,DR,ACTIVE
,,ESCALA,DR,ACTIVE
,,ESCONDIDO,DR,ACTIVE
,,ESCUELITA,DR,ACTIVE
,,ESKEW,DR,ACTIVE
,,ESPERANZA,DR,ACTIVE
,,ESPINA,DR,ACTIVE
,,ESPINOSA,DR,ACTIVE
,,ESPRESSO,DR,ACTIVE
,,ESTENCIA REY,DR,ACTIVE
,,ESTHER,DR,ACTIVE
,,ESTRELLAS,DR,ACTIVE
,,ETHAN,DR,ACTIVE
,,ETHEREDGE,DR,ACTIVE
,,ETNA,DR,ACTIVE
,,EUBANK,DR,ACTIVE
,,EUREKA,DR,ACTIVE
,,EVA,DR,ACTIVE
,,EVANS,DR,ACTIVE
,,EVENING GROSBEAK,DR,ACTIVE
,,EVENING SHADOWS,DR,ACTIVE
,,EVENINGSTAR,DR,ACTIVE
,,EVERGLADE,DR,ACTIVE
,,EVERGREEN,DR,ACTIVE
,,EVERGREEN,DR,ACTIVE
,,EWING,DR,ACTIVE
,,EWING,DR,ACTIVE
,,EXCHANGE,DR,ACTIVE
,,EXECUTIVE CENTER,DR,ACTIVE
,,EXETER,DR,ACTIVE
,,EXMOOR,DR,ACTIVE
,,FABER,DR,ACTIVE
,,FABER,DR,ACTIVE
,,FABION,DR,ACTIVE
,,FAIRBANKS,DR,ACTIVE
,,FAIRCHILD,DR,ACTIVE
,,FAIRCREST,DR,ACTIVE
,,FAIRCREST,DR,ACTIVE
,,FAIRFIELD,DR,ACTIVE
,,FAIRHILL,DR,ACTIVE
,,FAIRLANE,DR,ACTIVE
,,FAIRLANE,DR,ACTIVE
,,FAIRVIEW,DR,ACTIVE
,,FAIRVIEW,DR,ACTIVE
,,FAIRWAY HILL,DR,ACTIVE
,,FIRESIDE,DR,ACTIVE
,,FIRESTONE,DR,ACTIVE
,,FIRSTVIEW,DR,ACTIVE
,,FIRWOOD,DR,ACTIVE
,,FISET,DR,ACTIVE
,,FISHER ISLAND,DR,ACTIVE
,,FITTONIA,DR,ACTIVE
,,FITZGIBBON,DR,ACTIVE
,,FLAGSHIP PARK,DR,ACTIVE
,,FLAGSTAFF,DR,ACTIVE
,,FLAGSTONE,DR,ACTIVE
,,FLAMINGO,DR,ACTIVE
,,FLANDERS,DR,ACTIVE
,,FLAXEN,DR,ACTIVE
,,FLAXEN,DR,ACTIVE
,,FLEENOR,DR,ACTIVE
,,FLEET,DR,ACTIVE
,,FLEETRIDGE,DR,ACTIVE
,,FLEETWOOD,DR,ACTIVE
,,FLEISCHER,DR,ACTIVE
,,EAGLE NEST,DR,ACTIVE
,,EAGLE WING,DR,ACTIVE
,,EAGLECREEK,DR,ACTIVE
,,EAGLES GLEN,DR,ACTIVE
,,EAGLES LANDING,DR,ACTIVE
,,EANESWOOD,DR,ACTIVE
,,EARLYWAY,DR,ACTIVE
,,EASLEY,DR,ACTIVE
,,EAST,DR,ACTIVE
,,EASTCREST,DR,ACTIVE
,,EASTDALE,DR,ACTIVE
,,EASTLEDGE,DR,ACTIVE
,,EASTON,DR,ACTIVE
,,EASTWEND,DR,ACTIVE
,,EASYBEND,DR,ACTIVE
,,EBBSFLEET,DR,ACTIVE
,,ECHORIDGE,DR,ACTIVE
,,ECORIO,DR,ACTIVE
,,EDELWEISS,DR,ACTIVE
,,EDENDERRY,DR,ACTIVE
,,EDENWOOD,DR,ACTIVE
,,EDGEBROOK,DR,ACTIVE
,,EDGEDALE,DR,ACTIVE
,,EDGEFIELD,DR,ACTIVE
,,EDGEGROVE,DR,ACTIVE
,,EDGEMERE,DR,ACTIVE
,,EDGEMONT,DR,ACTIVE
,,EDGEROCK,DR,ACTIVE
,,EDGEWARE,DR,ACTIVE
,,ARNIE,LN,ACTIVE
,,ARNHAMN,LN,ACTIVE
,,ARIZONA OAK,LN,ACTIVE
,,ARIOCK,LN,ACTIVE
,,ARIES,LN,ACTIVE
,,ARGOS,LN,ACTIVE
,,ARDASH,LN,ACTIVE
,,ARBOR VIEW,LN,ACTIVE
,,ARBOR,LN,ACTIVE
,,APPLETREE,LN,ACTIVE
,,APPLEGREEN,LN,ACTIVE
,,APPLE ORCHARD,LN,ACTIVE
,,APACHE PLUM,LN,ACTIVE
,,ANTLER,LN,ACTIVE
,,ANJOU,LN,ACTIVE
,,ANITA MARIE,LN,ACTIVE
,,ANGLIN,LN,ACTIVE
,,ANGELFIRE,LN,ACTIVE
,,ANDREWS,LN,ACTIVE
,,ANCHOR,LN,ACTIVE
,,ANACONDA,LN,ACTIVE
,,AMORY,LN,ACTIVE
