CALENDAR YEAR,MONTH,VENDOR NAME,CATEGORY,ITEM ,ITEM DESCRIPTION,QUANTITY,TRANSACTION SOURCE TYPE
2020,April,BACCHUS IMPORTERS LTD,WINE,396567,MATCHBOOK CAB - 750ML,1,Purchase order
2020,April,MHW LTD,LIQUOR,42048,BOLS CREME DE BANANA LIQ - 1L,2,Purchase order
2020,April,SOUTHERN GLAZERS WINE AND SPIRITS,LIQUOR,61263,PATRON XO CAFE - 750ML,18,Purchase order
2020,April,JIM BEAM BRANDS CO,LIQUOR,42069,LEROUX TRIPLE SEC - 1L,2,Purchase order
2020,April,MILLER BREWING COMPANY,BEER,95656,MOLSON ICE 12/24OZ CAN - 24OZ,196,Purchase order
2020,April,PRESTIGE BEVERAGE GROUP OF MD LLC,WINE,103845,BOUCHARD A&F BEAUJ VIL - 750ML,1,Purchase order
2020,April,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,337215,FINCA FLICHMAN MALB - 750ML,7,Purchase order
2020,April,LEGENDS LTD,BEER,10940,FOUNDERS PORTER 4/6 NR,36,Purchase order
2020,April,MONSIEUR TOUTON SELECTION,WINE,232492,LE PETIT CABOCHE ROSE - 750ML,1,Purchase order
2020,April,REMY COINTREAU USA,LIQUOR,47031,COINTREAU - 375ML,1,Purchase order
2020,April,DELMAR BREWING COMPANY LLC,BEER,23690,EVOLUTION LUCKY 7 PORTER 4/6 NR - 12OZ,48,Purchase order
2020,April,CABERNET CORPORATION,WINE,60945,BERTON VINEYARDS SAUVIGNON BLANC 750ML,1,Purchase order
2020,April,JOS VICTORI WINES,WINE,391930,SWEET BITCH P/GRIG - 750ML,1,Purchase order
2020,April,MONSIEUR TOUTON SELECTION,WINE,354433,MARGAUX PRIVATE RESERVE - 750ML,1,Purchase order
2020,April,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,308866,CARLOS SERRES O/V TEMP - 750ML,3,Purchase order
2020,April,BOSTON BEER CORPORATION,BEER,30824,DOGFISH HEAD SUN-DAY-FEELS  4/6 NR,1380,Purchase order
2020,April,PRESTIGE BEVERAGE GROUP OF MD LLC,WINE,16373,GOATS DO ROAM RED - 750ML,7,Purchase order
2020,April,INTERBALT PRODUCTS CORP,WINE,336494,BADEL BOGDANUSA WH - 750ML,1,Purchase order
2020,April,ROYAL WINE CORP,WINE,428469,ZION MUSCAT HAMBURG - 750ML,1,Purchase order
2020,April,PERNOD RICARD USA LLC,LIQUOR,239706,JAMESON BLENDERS DOG WHISKEY - 750ML,2,Purchase order
2020,April,PROXIMO SPIRITS INC,LIQUOR,350776,CUERVO GOLDEN ROSE MARGARITA - 1.75L,4,Purchase order
2020,April,FIFTH GENERATION INC,LIQUOR,62847,TITO'S HANDMADE VODKA - 1L,110,Purchase order
2020,April,SUTTER HOME WINERY INC,WINE,47503,MENAGE A TROIS RED - 750ML,378,Purchase order
2020,April,CONSTELLATION BRANDS,WINE,26034,MONKEY BAY S/BLC - 750ML,160,Purchase order
2020,April,BASQUE BAR LLC,BEER,63182,ANXO CIDRE DISTRICT DRY 12OZ CAN,10,Purchase order
2020,April,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,236950,FERRARI-CARANO A/V P/NOIR - 750ML,1,Purchase order
2020,April,MONSIEUR TOUTON SELECTION,WINE,341585,CH DE PITRAY - 750ML,2,Purchase order
2020,April,LANTERNA DISTRIBUTORS INC,WINE,318560,BRUTOCAO S/BLC - 750ML,1,Purchase order
2020,April,PRESTIGE BEVERAGE GROUP OF MD LLC,WINE,234070,TOHU S/BLC - 750ML,2,Purchase order
2020,April,BANVILLE & JONES WINE MERCHANTS,WINE,237266,QUADRI P/NOIR - 750ML,1,Purchase order
2020,April,MONTEBELLO BRANDS INC,LIQUOR,35157,VLADIMIR VODKA - 1L,42,Purchase order
2020,April,LEGENDS LTD,BEER,25187,SOUTHERN TIER 2X STOUT 4/6 NR - 12OZ,14,Purchase order
2020,April,MONSIEUR TOUTON SELECTION,WINE,235570,DOM SONOMA CAB - 750ML,1,Purchase order
2020,April,E & J GALLO WINERY,WINE,74497,LIVINGSTON CELLARS MER - 1.5L,40,Purchase order
2020,April,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,327976,COTE MAS SUD DE FRANCE AURURE RSE - 1L,1,Purchase order
2020,April,DEUTSCH FAMILY WINE & SPIRITS,LIQUOR,36234,LUKSUSOWA VODKA - 1.75L,352,Purchase order
2020,April,OPICI FAMILY DISTRIBUTING OF MD,WINE,311588,AVIARY CALIFORNIA CHARD - 750ML,1,Purchase order
2020,April,LEGENDS LTD,BEER,63951,TWO PITCHERS TROPIC PLUNDER IPA 4/6 CANS,1,Purchase order
2020,April,JIM BEAM BRANDS CO,LIQUOR,41440,COURVOISIER COGNAC XO - 750ML,2,Purchase order
2020,April,DIONYSOS IMPORTS INC,WINE,405841,CH MILLEGRAND RGE - 750ML,4,Purchase order
2020,April,E & J GALLO WINERY,WINE,85374,DARK HORSE DOUBLE DOWN RED,15,Purchase order
2020,April,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,303284,LITTLE JAMES BASKET PRESS WHITE - 750ML,1,Purchase order
2020,April,BROWN-FORMAN BEVERAGES WORLDWIDE,WINE,87360,KORBEL BRUT CHAMPAGNE - 750ML,144,Purchase order
2020,April,E & J GALLO WINERY,WINE,87408,ANDRE PINK CHAMPAGNE - 750ML,28,Purchase order
2020,April,VIGNOBLES LVDH USA INC,WINE,143294,CH DES LEOTINS BORD - 750ML,2,Purchase order
2020,April,BACARDI USA INC,WINE,78626,MARTINI & ROSSI PROSECCO - 187ML,1,Purchase order
2020,April,BACCHUS IMPORTERS LTD,WINE,401811,ALEXANDER VALLEY CHARD - 750ML,1,Purchase order
2020,April,ROYAL WINE CORP,WINE,338273,WEINSTOCK MER - 750ML,1,Purchase order
2020,April,ELITE WINES IMPORTS,WINE,315301,ESSAY CAB - 750ML,1,Purchase order
2020,April,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,310682,CLOSERIE DES LYS P/NOIR - 750ML,2,Purchase order
2020,April,BACKUP BEVERAGE,BEER,63730,POTTERS STRAWBERRY GINGER 6/4 CANS,1,Purchase order
2020,April,PERNOD RICARD USA LLC,WINE,137448,CAMPO VIEJO GRD RES - 750ML,15,Purchase order
2020,April,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,310589,TOM GORE S/BLC - 750ML,1,Purchase order
2020,April,HUB WINE CORPORATION,WINE,340468,90+ CELLARS LOT 75 RR P/NOIR - 750ML,3,Purchase order
2020,April,ROYAL WINE CORP,WINE,67342,ROYALE FRENCH MERLOT - 750ML,1,Purchase order
2020,April,OPICI FAMILY DISTRIBUTING OF MD,WINE,349966,OBIKWA MOSCATO - 750ML,1,Purchase order
2020,April,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,311737,DR LOOSEN GRAY SLATE RIES - 750ML,1,Purchase order
2020,April,LEGENDS LTD,BEER,24836,MAINE MO NR - 16.9OZ,3,Purchase order
2020,April,DIAGEO NORTH AMERICA INC,LIQUOR,71409,SMIRNOFF VODKA - RUBY RED GRAPEFRUIT - 750ML,42,Purchase order
2020,April,INTERBALT PRODUCTS CORP,BEER,26926,ZAGORKA NR 20/CS - 16.9OZ,3,Purchase order
2020,April,CITIZENS BREWING LLC,BEER,68672,DENIZENS BORN BOHEMIAN 4/6 CANS,28,Purchase order
2020,April,DMV DISTRIBUTING LLC,WINE,341569,SEASIDE CELLARS S/BLC - 750ML,4,Purchase order
2020,April,CONSTANTINE WINES INC,WINE,310252,LOS HAROLDOS MAL - 750ML,14,Purchase order
2020,April,FREE RUN WINE MERCHANTS LLC,WINE,334981,LA GALOPE ROSE 14 - 750ML,19,Purchase order
2020,April,CROWN IMPORTS,BEER,25419,CORONA FAMILIAR NR - 32OZ,400,Purchase order
2020,April,DIAGEO NORTH AMERICA INC,LIQUOR,29696,KETEL ONE VODKA - 50ML,10,Purchase order
2020,April,ELITE WINES IMPORTS,WINE,311077,LAS PERDICES RES MAL - 750ML,1,Purchase order
2020,April,ANHEUSER BUSCH INC,BEER,30872,ELYSIAN SPACE DUST 4/6 NR 12OZ,168,Purchase order
2020,April,KYSELA PERE ET FILS LTD,WINE,348473,POMEROL ROSE SYR BEAUVIGNAC - 750ML,1,Purchase order
2020,April,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,166510,FIT VINE CALIFORNIA CAB - 750ML,1,Purchase order
2020,April,BOSTON BEER CORPORATION,BEER,26095,ANGRY ORCHARD CRISP APPLE 2/12 NR - 12OZ,96,Purchase order
2020,April,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,354562,ATTECA - 750ML,1,Purchase order
2020,April,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,336038,LA VALENTINA MONTEPUL - 750ML,4,Purchase order
2020,April,MONSIEUR TOUTON SELECTION,WINE,336971,MERCEDES EGUREN CAB - 750ML,1,Purchase order
2020,April,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,190136,MARS & VENUS CHARD - 750ML,1,Purchase order
2020,April,PERNOD RICARD USA LLC,LIQUOR,29505,JAMESON IRISH WHISKEY - 750ML,280,Purchase order
2020,April,BANVILLE & JONES WINE MERCHANTS,WINE,237280,QUADRI NERO D'AVOLA - 750ML,7,Purchase order
2020,April,LEGENDS LTD,BEER,99671,SAISON DUPONT NR 12/CS - 375ML,1,Purchase order
2020,April,PRESTIGE BEVERAGE GROUP OF MD LLC,WINE,236862,MONTINORE EST VIVACE SPARK - 750ML,1,Purchase order
2020,April,DIONYSOS IMPORTS INC,WINE,318884,DRAGON ROSE - 750ML,3,Purchase order
2020,April,OSLO ENTERPRISE,WINE,393657,DOM CROIX BELLE SYR - 750ML,1,Purchase order
2020,April,CONSTELLATION BRANDS,WINE,88811,FRANCISCAN OAKVILLE EST CHARD - 750ML,14,Purchase order
2020,April,INTERBALT PRODUCTS CORP,WINE,351934,VILLA CATERINA CHARDONNAY - 750ML,1,Purchase order
2020,April,BUCK DISTRIBUTING COMPANY INC,BEER,63402,BELLS OBERON 4/6 NR,180,Purchase order
2020,April,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,417313,TWO OCEANS CHARD - 1.5L,16,Purchase order
2020,April,BANVILLE & JONES WINE MERCHANTS,WINE,54259,QUADRI P/GRIG - 750ML,28,Purchase order
2020,April,PERNOD RICARD USA LLC,LIQUOR,71604,SEAGRAMS DISTILLERS RES GIN - 750ML,4,Purchase order
2020,April,PIPE CREEK WINES LLC,WINE,13722,MORGAN HIGHLAND CHARD - 750ML,2,Purchase order
2020,April,JACKSON FAMILY ENTERPRISES INC,WINE,18830,K JACKSON GRAND RES CHARD - 750ML,140,Purchase order
2020,April,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,238882,JAM CELLARS SUGAR SWEET WHITE - 750ML,1,Purchase order
2020,April,MONSIEUR TOUTON SELECTION,WINE,234028,BELLINI CIPRIANI - 750ML,1,Purchase order
2020,April,LEGENDS LTD,BEER,24816,MAINE PEEPER NR - 16OZ,8,Purchase order
2020,April,E & J GALLO WINERY,WINE,83914,DARK HORSE ROSE - 750ML,135,Purchase order
2020,April,CROWN IMPORTS,BEER,69060,CORONITA LOOSE NR 24/CS - 7OZ,1512,Purchase order
2020,April,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,349230,AMBLE CHASE ROSE - 8.5OZ CAN,14,Purchase order
2020,April,CONSTELLATION BRANDS,WINE,11215,BLACK BOX SHIRAZ 6/CS - 3L,120,Purchase order
2020,April,MARK ANTHONY BRANDS INC,BEER,30790,MIKES HARD PEACH LEMONADE 11.2OZ 4/6 NR,72,Purchase order
2020,April,HEINEKEN USA,BEER,90230,CERVESAS DE MEXICO 12PK NR - 12OZ,140,Purchase order
2020,April,ANHEUSER BUSCH INC,BEER,97578,BUD 24/12 PREPRINT LSE NR,392,Purchase order
2020,April,DMV DISTRIBUTING LLC,WINE,232078,CINTA MONT-ABRZ - 750ML,5,Purchase order
2020,April,CONSTELLATION BRANDS,WINE,83837,BLACK BOX S/BLC 6/CS - 3L,312,Purchase order
2020,April,TRI-VIN IMPORTS,WINE,348630,LAB PORTUGESE WH - 3L,7,Purchase order
2020,April,CONSTELLATION BRANDS,WINE,311327,BLACK BOX P/GRIG TETRA - 500ML,40,Purchase order
2020,April,LANTERNA DISTRIBUTORS INC,WINE,302203,99 VINES W/ZIN - 750ML,2,Purchase order
2020,April,JACKSON FAMILY ENTERPRISES INC,WINE,80637,MURPHY GOODE CAB - 750ML,56,Purchase order
2020,April,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,419389,CIACCI TOSCANA ROSSO - 750ML,1,Purchase order
2020,April,UNITED STATES DISTILLED PRODUCTS,WINE,348578,YES WAY ROSE - 750ML,33,Purchase order
2020,April,FETZER VINEYARDS,WINE,72745,CYT FRONTERA S/BLC - 1.5L,160,Purchase order
2020,April,PHILLIPS FARMS LLC,WINE,311892,MICHAEL DAVID FREAKSHOW CAB,42,Purchase order
2020,April,LEGENDS LTD,BEER,69583,HI-CURRENT VARIETY SELTZER 2/12 CANS,8,Purchase order
2020,April,QUINTESSENTIAL LLC,WINE,80581,SIMONSIG CHEN/BLC - 750ML,1,Purchase order
2020,April,CONSTELLATION BRANDS,WINE,85936,WOODBRIDGE WH/ZIN - 750ML,56,Purchase order
2020,April,PROXIMO SPIRITS INC,LIQUOR,33693,GRAN CENTENARIO TEQUILA PLATA - 750ML,3,Purchase order
2020,April,MONSIEUR TOUTON SELECTION,WINE,323491,LES DAUPHINS CDR - 750ML,6,Purchase order
2020,April,MOET HENNESSY USA,WINE,55662,MOET & CHANDON IMPERIAL - 1.5L,1,Purchase order
2020,April,LEGENDS LTD,BEER,50871,LAGUNITAS SUMPIN EASY 2/12 CANS,46,Purchase order
2020,April,ST KILLIAN IMPORTING CO INC,BEER,96024,CARLSBERG DANISH PILSNER 4/6 NR,63,Purchase order
2020,April,PUNTO VINO LLC,WINE,337181,LUCA MONTEPUL MAGNUM - 1.5L,1,Purchase order
2020,April,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,304875,BISHOPS PEAK P/NOIR - 750ML,3,Purchase order
2020,April,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,323641,CENTORRI MOSCATO - 750ML,4,Purchase order
2020,April,PRESTIGE BEVERAGE GROUP OF MD LLC,LIQUOR,73430,CAFFO SOLARA TRIPLE GR ORANGE LIQ - 750ML,3,Purchase order
2020,April,JIM BEAM BRANDS CO,LIQUOR,70455,KNOB CREEK SINGLE BARREL -120 - 750ML,1,Purchase order
2020,April,MHW LTD,WINE,414875,FEUDI D'ALBE MONTEPUL D'ABRU - 1.5L,3,Purchase order
2020,April,BACCHUS IMPORTERS LTD,LIQUOR,239526,GLENDALOUGH POT STILL IRISH WHISKEY - 750ML,13,Purchase order
2020,April,ROYAL WINE CORP,WINE,338478,RAMON CARDOVA CRIANZA - 750ML,1,Purchase order
2020,April,ELITE WINES IMPORTS,WINE,366046,LAUVERJAT SANCERRE ROSE - 750ML,3,Purchase order
2020,April,FETZER VINEYARDS,WINE,72753,CYT FRONTERA CAB/MER - 1.5L,265,Purchase order
2020,April,DOPS INC,BEER,27854,STRAFFE HENDRIK TRIPLE 6/4NR - 11.2OZ,1,Purchase order
2020,April,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,354324,STELLA ROSA MOSCATO RSE TIN - 750ML,1,Purchase order
2020,April,RIGHT FORWARD LLC,BEER,63923,RIGHT PROPER HAXAN 6/4 CANS,1,Purchase order
2020,April,PWSWN INC,WINE,336464,RABBIT RIDGEALLURE ROBLES RHONE RED -750ML,2,Purchase order
2020,April,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,308346,BOVE VOUV - 750ML,2,Purchase order
2020,April,CONSTANTINE WINES INC,WINE,350720,LAPIS LUNA CABERNET SAUVIGNON - 750ML,9,Purchase order
2020,April,DOPS INC,WINE,390380,BROWNSTONE CHARD - 750ML,3,Purchase order
2020,April,ANHEUSER BUSCH INC,DLC,477,BUD FILLERS,144,Purchase order
2020,April,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,45845,GRUET BL/NOIR - 750ML,1,Purchase order
2020,April,DOPS INC,BEER,62309,ORIGINAL SIN MCINTOSH CIDER 4/6 CAN,2,Purchase order
2020,April,BROWN-FORMAN BEVERAGES WORLDWIDE,LIQUOR,74013,WOODFORD RESERVE BOURBON 90.4 - 750ML,154,Purchase order
2020,April,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,348282,14 HANDS RUN WILD REND BLEND - 750ML,1,Purchase order
2020,April,LANTERNA DISTRIBUTORS INC,WINE,354766,VINA ALBALI SAUVIGNON RUEDA - 750ML,1,Purchase order
2020,April,DOPS INC,BEER,27546,LUCKY BUDDHA 6/4 NR,1,Purchase order
2020,April,INTERBALT PRODUCTS CORP,WINE,349077,KGM MUKUZANI - 750ML,2,Purchase order
2020,April,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,43799,MANISCHEWITZ ELDERBERRY - 750ML,2,Purchase order
2020,April,REMY COINTREAU USA,LIQUOR,47007,COINTREAU - 750ML,110,Purchase order
2020,April,JOS VICTORI WINES,WINE,341676,SCARLET OF PARIS ROSE - 750ML,56,Purchase order
2020,April,LEGENDS LTD,BEER,29010,FIRESTONE UNION JACK IPA 4/6 12.OZ CAN,22,Purchase order
2020,April,INTERBALT PRODUCTS CORP,BEER,21973,LVIVSUE 1715 NR - 16.9OZ,1,Purchase order
2020,April,ANHEUSER BUSCH INC,BEER,48921,ELYSIAN DAYGLOW IPA 4/6PK 12OZ CAN,28,Purchase order
2020,April,PRESTIGE BEVERAGE GROUP OF MD LLC,WINE,322914,RIO MADRE RIOJA ROSE - 750ML,1,Purchase order
2020,April,ST GEORGE SPIRITS INC,LIQUOR,336724,ST GEORGE GREEEN CHILE VODKA - 750ML,26,Purchase order
2020,April,TREASURY WINE ESTATES AMERICAS COMPANY,WINE,80922,BERINGER CAL MER - 750ML,32,Purchase order
2020,April,E & J GALLO WINERY,WINE,67431,GALLO FAMILY VYDS MOSCATO - 1.5L,20,Purchase order
2020,April,PROXIMO SPIRITS INC,LIQUOR,63782,1800 ULTIMATE MANGO MARGARITA 1.75L,60,Purchase order
2020,April,BROWN-FORMAN BEVERAGES WORLDWIDE,LIQUOR,28380,CANADIAN MIST WHISKEY - 375ML,26,Purchase order
2020,April,MHW LTD,LIQUOR,77390,MASTRI ITALIAN SAMBUCA - 1L,1,Purchase order
2020,April,JIM BEAM BRANDS CO,LIQUOR,70407,HIBIKI JAPANESE HARMONY 750ML,13,Purchase order
2020,April,BOSTON BEER CORPORATION,BEER,31109,DOGFISH HEAD 60 MIN IPA 2/12 CAN,756,Purchase order
2020,April,AREL GROUP WINE & SPIRITS,WINE,21385,CANDONI MER - 750ML,1,Purchase order
2020,April,DOPS INC,BEER,90760,CHIMAY PREMIERE RED CAP NR - 25.4OZ,4,Purchase order
2020,April,ELITE WINES IMPORTS,WINE,235538,LAS CASAS DE VAQUERIA RESA CORRAL A18 CAB - 750ML,5,Purchase order
2020,April,RELIABLE CHURCHILL LLLP,BEER,97306,ORVAL TRAPPISTE NR 12/CS - 11.2OZ,5,Purchase order
2020,April,SAZERAC CO,NON-ALCOHOL,309096,REGAN ORANGE BITTER 12/CS - 5OZ,17,Purchase order
2020,April,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,370657,RIDGE ZIN EAST BENCH - 750ML,4,Purchase order
2020,April,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,239492,RAPAURA SPRINGS S/BLC - 750ML,23,Purchase order
2020,April,FRANCIS COPPOLA WINERY LLC,WINE,83933,COPPOLA DIAMOND CLARET CAB - 750ML,84,Purchase order
2020,April,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,310864,TWO OCEANS P/GRIG - 1.5L            26947 - 1.5L,24,Purchase order
2020,April,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,331103,ROBLAB P/NOIR - 750ML,2,Purchase order
2020,April,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,323722,ZINPHOMANIAC ZIN - 750ML,7,Purchase order
2020,April,ALLAGASH BREWING COMPANY,BEER,30804,ALLAGASH CURIEUX 12/750ML NR,1,Purchase order
2020,April,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,312763,MEILEN RIESLING KABINETT - 750ML,1,Purchase order
2020,April,DC BRAU BREWING LLC,BEER,68889,DC BRAU FULL TRANSPARENCY VARIETY 2/12 CANS,200,Purchase order
2020,April,YUENGLING BREWERY,BEER,2909,YUENGLING LAGER 4/6 NR - 12OZ,1134,Purchase order
2020,April,BROWN-FORMAN BEVERAGES WORLDWIDE,LIQUOR,28533,CANADIAN MIST WHISKEY - 200ML,3,Purchase order
2020,April,HEAVEN HILL DISTILLERIES INC,LIQUOR,38962,ARISTOCRAT RUM - GOLD - 1L,33,Purchase order
2020,April,E & J GALLO WINERY,LIQUOR,71739,NEW AMSTERDAM VODKA - PINEAPPLE - 750ML,32,Purchase order
2020,April,LUXCO SPIRITED BRANDS,LIQUOR,12394,REBEL YELL - 750ML,30,Purchase order
2020,April,OPICI FAMILY DISTRIBUTING OF MD,WINE,329299,CASAS DEL BOSQUE RES CAB - 750ML,2,Purchase order
2020,April,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,10693,TAYLOR LAKE COUNTRY RED - 3L,2,Purchase order
2020,April,DIAGEO NORTH AMERICA INC,BEER,97454,GUINNESS STOUT NR - 22OZ,900,Purchase order
2020,April,ANHEUSER BUSCH INC,BEER,26252,DEVILS BACKBONE EIGHT POINT IPA 4/6NR - 12OZ,77,Purchase order
2020,April,DIAGEO NORTH AMERICA INC,DLC,1236,DLC BEER PALLET,102,Purchase order
2020,April,BUCK DISTRIBUTING COMPANY INC,BEER,69248,BELLS LIGHT HEARTED ALE 4/6 CANS,28,Purchase order
2020,April,"THE COUNTRY VINTNER, LLC DBA WINEBOW",LIQUOR,70374,GREEN HAT NAVY STRENGHT GIN - 750ML,2,Purchase order
2020,April,LCF WINE COMPANY LLC,WINE,318091,LANGE TWINS MOSCATO - 750ML,1,Purchase order
2020,April,LYON DISTILLING COMPANY LLC,LIQUOR,239504,LYON DISTILLING COMPANY ROCK & RUM - 750ML,15,Purchase order
2020,April,REPUBLIC NATIONAL DISTRIBUTING CO,BEER,333878,MCKENZIES ORIGINAL HARD CIDER - 12OZ,1,Purchase order
2020,April,REPUBLIC NATIONAL DISTRIBUTING CO,BEER,23063,FULLERS LONDON PRIDE 4/6 NR - 11.2OZ,6,Purchase order
2020,April,ROYAL WINE CORP,WINE,428930,BARON HERZOG P/GRIG - 750ML,1,Purchase order
2020,April,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,41449,WITHER HILLS S/BLC            310056 - 750ML,14,Purchase order
2020,April,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,418021,VINACEOUS RACONTEUR CAB - 750ML,2,Purchase order
2020,April,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,323405,SEGHESIA ANGELA'S ZIN - 750ML,3,Purchase order
2020,April,BACCHUS IMPORTERS LTD,LIQUOR,321565,CHAIRMANS RES RUM - 750ML,1,Purchase order
2020,April,OPICI FAMILY DISTRIBUTING OF MD,WINE,352856,VIBERTI ROSATO LA GEMELLA - 750ML,4,Purchase order
2020,April,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,43373,ST COSME CDR - 750ML,7,Purchase order
2020,April,"THE COUNTRY VINTNER, LLC DBA WINEBOW",WINE,142450,ARGYLE NV BRUT SPARK - 750ML,3,Purchase order
2020,April,NEXTERRA WINE COMPANY,WINE,64090,COOPER'S HAWK AUSTRALIAN SHRZ 750ML,2,Purchase order
2020,April,PUNTO VINO LLC,WINE,338201,TEGERNSEERHOF BERGSDISTEL SAMRAGD GR-VENT - 750ML,2,Purchase order
2020,April,SUTTER HOME WINERY INC,WINE,83771,SUTTER HOME WH/ZIN - 1.5L,234,Purchase order
2020,April,PUNTO VINO LLC,WINE,233148,ARIZONA STRONGHOLD PROVISIONER RED - 750ML,1,Purchase order
2020,April,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,376108,COLOSI SICILIA BIANCO - 750ML,5,Purchase order
2020,April,CONSTELLATION BRANDS,WINE,83054,RICHARDS WILD IRISH ROSE - 750ML,64,Purchase order
2020,April,REPUBLIC NATIONAL DISTRIBUTING CO,LIQUOR,70473,SEACRETS RUM - SPICED - 750ML,14,Purchase order
2020,April,BACCHUS IMPORTERS LTD,WINE,309162,TINTO NEGRO MAL - 750ML,2,Purchase order
2020,April,SOUTHERN GLAZERS WINE AND SPIRITS,LIQUOR,43912,CYNAR - 1L,1,Purchase order
2020,April,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,310366,SUTTER HOME RIES - 187ML,4,Purchase order
2020,April,PWSWN INC,BEER,355700,ABANDONED HARD CIDER CLASSIC - 12OZ CAN,4,Purchase order
2020,April,"GF WINES, LLC DBA GARY FARRELL WINERY",WINE,40847,GARY FARRELL R/R CHARD - 750ML,-1,Purchase order
2020,April,THREE STARS BREWING COMPANY LLC,BEER,69482,3 STARS / SOLACE FALSHY WAYS 6/4 16OZ CANS,2,Purchase order
2020,April,MONSIEUR TOUTON SELECTION,WINE,391204,TIERRUCA S/BLC - 750ML,1,Purchase order
2020,April,LEGENDS LTD,BEER,68396,CANARCHY COAST TO COAST IPA MIXED PACK 2/12 CANS,10,Purchase order
2020,April,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,309589,BANSHEE P/NOIR - 750ML,1,Purchase order
2020,April,CABERNET CORPORATION,WINE,42799,BERTON VYDS METAL LABEL CAB/SAUV - 750ML,1,Purchase order
2020,April,LEGENDS LTD,KEG,88481,BURLEY OAK LOST IPA 1/2K,1,Purchase order
2020,April,NEXTERRA WINE COMPANY,WINE,64023,COOPER'S HAWK PETITE SIRAH 750ML,14,Purchase order
2020,April,LAPHAM SALES & MARKETING DBA LAPHAM,LIQUOR,45934,CARDENAL BRANDY - MENDOZA - 750ML,2,Purchase order
2020,April,INTERBALT PRODUCTS CORP,BEER,348035,A LE COQ ALEXANDER 500 ML,1,Purchase order
2020,April,BACKUP BEVERAGE,KEG,50800,HOFBRAUHAUS DUNKEL - 1/2KEG,1,Purchase order
2020,April,MILLER BREWING COMPANY,BEER,90921,MILLER LITE 18PK LNNR - 12OZ,2030,Purchase order
2020,April,SOUTHERN GLAZERS WINE AND SPIRITS,WINE,321606,SPASSO P/GRIG                 111795 - 1.5L,3,Purchase order
2020,April,DIONYSOS IMPORTS INC,WINE,427179,VAL DE SALIS VIOG - 750ML,1,Purchase order
2020,April,BACCHUS IMPORTERS LTD,WINE,42385,GRAYSON CELLARS CAB - 750ML,3,Purchase order
2020,April,THE HESS COLLECTION,WINE,48239,AMALAYA RED - 750ML,1,Purchase order
2020,April,CONSTELLATION BRANDS,WINE,19194,RAVENSWOOD VINTNERS MER - 750ML,14,Purchase order
2020,April,LEGENDS LTD,BEER,69526,OTTER CREEK RASPBERRY SOUR 4/6 CANS,5,Purchase order
2020,April,CABERNET CORPORATION,WINE,419338,LA PLAYA S/BLC - 750ML,56,Purchase order
2020,April,REPUBLIC NATIONAL DISTRIBUTING CO,WINE,335385,ROSCATO ROSE - 750ML,20,Purchase order
2020,April,ANHEUSER BUSCH INC,BEER,68942,MICHELOB ULTRA 18PK NR - 12OZ,900,Purchase order
2020,April,DC BRAU BREWING LLC,BEER,68891,DC BRAU FULL TRANSPARENCY BLACK CHERRY 4/6 CANS,4,Purchase order
2020,April,DUGGANS DISTILLERS PROD,WINE,353940,LE JARDIN SAUVIGNON BLANC - 750ML,12,Purchase order
