NCESSCH,School Name,School Year,Number of Applications,lastUpdated,recordId
A9103783,LUTHERAN HIGH SCHOOL OF ST CHARLES COUNTY,2018,59,06/29/2018 02:33:00 AM,A91037832018
291926001043,LOUISIANA HIGH,2018,20,06/29/2018 02:33:00 AM,2919260010432018
291002000319,COMMUNITY HIGH,2018,12,06/29/2018 02:33:00 AM,2910020003192018
292274001254,NORTH CALLAWAY HIGH,2018,49,06/29/2018 02:33:00 AM,2922740012542018
291827000972,LEBANON SR. HIGH,2018,149,06/29/2018 02:33:00 AM,2918270009722018
292766001702,SCHUYLER CO. HIGH,2018,24,06/29/2018 02:33:00 AM,2927660017022018
291484000688,HOUSTON HIGH,2018,45,06/29/2018 02:33:00 AM,2914840006882018
292886001800,HILLCREST HIGH,2018,119,06/29/2018 02:33:00 AM,2928860018002018
292367001410,PATTONSBURG HIGH,2018,*,06/29/2018 02:33:00 AM,2923670014102018
292754001686,SARCOXIE HIGH,2018,25,06/29/2018 02:33:00 AM,2927540016862018
290645000164,CAINSVILLE HIGH,2018,8,06/29/2018 02:33:00 AM,2906450001642018
291548001707,INDEPENDENCE ACADEMY,2018,*,06/29/2018 02:33:00 AM,2915480017072018
290100002281,FREDERICK DOUGLASS HIGH,2018,8,06/29/2018 02:33:00 AM,2901000022812018
290312000019,APPLETON CITY HIGH,2018,15,06/29/2018 02:33:00 AM,2903120000192018
291293000542,GOLDEN CITY HIGH,2018,8,06/29/2018 02:33:00 AM,2912930005422018
292607001526,RAYTOWN SOUTH SR. HIGH,2018,120,06/29/2018 02:33:00 AM,2926070015262018
291122000388,EAST PRAIRIE HIGH,2018,32,06/29/2018 02:33:00 AM,2911220003882018
291908001030,LINN HIGH,2018,28,06/29/2018 02:33:00 AM,2919080010302018
290531000085,BLUE SPRINGS HIGH,2018,307,06/29/2018 02:33:00 AM,2905310000852018
292811001728,SOUTH SHELBY HIGH,2018,24,06/29/2018 02:33:00 AM,2928110017282018
290993000295,BLAIR OAKS HIGH,2018,90,06/29/2018 02:33:00 AM,2909930002952018
292295001313,NORWOOD HIGH,2018,14,06/29/2018 02:33:00 AM,2922950013132018
292928001994,ROOSEVELT HIGH,2018,63,06/29/2018 02:33:00 AM,2929280019942018
292061001104,MCDONALD COUNTY HIGH,2018,96,06/29/2018 02:33:00 AM,2920610011042018
290735000198,CARL JUNCTION HIGH SCHOOL,2018,114,06/29/2018 02:33:00 AM,2907350001982018
291848001001,LEXINGTON HIGH,2018,25,06/29/2018 02:33:00 AM,2918480010012018
292307001321,OAK RIDGE HIGH,2018,13,06/29/2018 02:33:00 AM,2923070013212018
292325001338,OSBORN HIGH,2018,*,06/29/2018 02:33:00 AM,2923250013382018
291666000910,KINGSVILLE HIGH,2018,13,06/29/2018 02:33:00 AM,2916660009102018
00756292,NORTH COUNTY CHRISTIAN SCHOOL,2018,21,06/29/2018 02:33:00 AM,007562922018
290001402743,HOGAN PREPARATORY ACADEMY,2018,38,06/29/2018 02:33:00 AM,2900014027432018
290708000182,CANTON HIGH,2018,20,06/29/2018 02:33:00 AM,2907080001822018
291620000762,JEFFERSON HIGH,2018,*,06/29/2018 02:33:00 AM,2916200007622018
290320000025,ARCHIE HIGH,2018,20,06/29/2018 02:33:00 AM,2903200000252018
292001001067,MAPLEWOOD-RICHMOND HGTS. HIGH,2018,47,06/29/2018 02:33:00 AM,2920010010672018
291038000340,CRYSTAL CITY HIGH,2018,16,06/29/2018 02:33:00 AM,2910380003402018
292133001169,MONTGOMERY CO. HIGH,2018,32,06/29/2018 02:33:00 AM,2921330011692018
00751705,BISHOP DU BOURG HIGH SCHOOL,2018,52,06/29/2018 02:33:00 AM,007517052018
291131000398,EL DORADO SPRINGS HIGH,2018,38,06/29/2018 02:33:00 AM,2911310003982018
293084002131,MORGAN CO. HIGH,2018,47,06/29/2018 02:33:00 AM,2930840021312018
290300000013,SANTA FE HIGH,2018,13,06/29/2018 02:33:00 AM,2903000000132018
291194000445,MID-BUCHANAN SR. HIGH,2018,33,06/29/2018 02:33:00 AM,2911940004452018
291080000366,DIAMOND HIGH,2018,33,06/29/2018 02:33:00 AM,2910800003662018
A0502124,JOHN F KENNEDY CATHOLIC SCHOOL,2018,39,06/29/2018 02:33:00 AM,A05021242018
291125000391,EAST BUCHANAN HIGH,2018,31,06/29/2018 02:33:00 AM,2911250003912018
292055001099,MAYSVILLE JR.-SR. HIGH,2018,19,06/29/2018 02:33:00 AM,2920550010992018
291782000946,LADUE HORTON WATKINS HIGH,2018,123,06/29/2018 02:33:00 AM,2917820009462018
291020000328,COUCH HIGH,2018,*,06/29/2018 02:33:00 AM,2910200003282018
290000100049,BELLE HIGH,2018,17,06/29/2018 02:33:00 AM,2900001000492018
291383000622,HAZELWOOD CENTRAL HIGH,2018,216,06/29/2018 02:33:00 AM,2913830006222018
290100003239,MURIEL W. BATTLE HIGH SCHOOL,2018,162,06/29/2018 02:33:00 AM,2901000032392018
290825000225,CENTER SR. HIGH,2018,93,06/29/2018 02:33:00 AM,2908250002252018
292110001154,MOBERLY SR. HIGH,2018,81,06/29/2018 02:33:00 AM,2921100011542018
291383000625,HAZELWOOD WEST HIGH,2018,283,06/29/2018 02:33:00 AM,2913830006252018
290843000246,CHADWICK HIGH,2018,*,06/29/2018 02:33:00 AM,2908430002462018
292928002873,CARNAHAN SCH. OF THE FUTURE,2018,61,06/29/2018 02:33:00 AM,2929280028732018
290297000010,ALBANY HIGH,2018,14,06/29/2018 02:33:00 AM,2902970000102018
290617000156,BUNKER HIGH,2018,9,06/29/2018 02:33:00 AM,2906170001562018
292181001209,NEOSHO HIGH,2018,141,06/29/2018 02:33:00 AM,2921810012092018
292928001976,METRO HIGH,2018,62,06/29/2018 02:33:00 AM,2929280019762018
291989001058,MALDEN HIGH,2018,26,06/29/2018 02:33:00 AM,2919890010582018
292370001421,PATTONVILLE SR. HIGH,2018,209,06/29/2018 02:33:00 AM,2923700014212018
292082001139,MIAMI HIGH,2018,*,06/29/2018 02:33:00 AM,2920820011392018
290100000299,ROCK BRIDGE SR. HIGH,2018,237,06/29/2018 02:33:00 AM,2901000002992018
292175001200,NEELYVILLE HIGH,2018,21,06/29/2018 02:33:00 AM,2921750012002018
A0105706,PROVIDENCE CLASSICAL CHRISTIAN ACADEMY,2018,6,06/29/2018 02:33:00 AM,A01057062018
291263000528,GALENA HIGH,2018,13,06/29/2018 02:33:00 AM,2912630005282018
292070001127,SCOTLAND CO. HIGH,2018,24,06/29/2018 02:33:00 AM,2920700011272018
291830002795,LEE'S SUMMIT WEST HIGH,2018,276,06/29/2018 02:33:00 AM,2918300027952018
290986000286,CLINTON SR. HIGH,2018,56,06/29/2018 02:33:00 AM,2909860002862018
290057903102,CONFLUENCE PREPARATORY ACADEMY,2018,47,06/29/2018 02:33:00 AM,2900579031022018
290651000168,CALIFORNIA HIGH,2018,40,06/29/2018 02:33:00 AM,2906510001682018
292043001090,MARSHFIELD HIGH,2018,96,06/29/2018 02:33:00 AM,2920430010902018
290558000104,BOONVILLE HIGH,2018,57,06/29/2018 02:33:00 AM,2905580001042018
292289001309,NORTHWEST HIGH,2018,253,06/29/2018 02:33:00 AM,2922890013092018
291645000894,KEARNEY HIGH,2018,175,06/29/2018 02:33:00 AM,2916450008942018
292172001198,NAYLOR HIGH,2018,14,06/29/2018 02:33:00 AM,2921720011982018
290837002490,FT. ZUMWALT SOUTH HIGH,2018,191,06/29/2018 02:33:00 AM,2908370024902018
290000302458,PORTAGEVILLE HIGH,2018,23,06/29/2018 02:33:00 AM,2900003024582018
292643001551,RICHLAND HIGH,2018,27,06/29/2018 02:33:00 AM,2926430015512018
291869001026,LINDBERGH SR. HIGH,2018,311,06/29/2018 02:33:00 AM,2918690010262018
02041737,RIVERVIEW BIBLE BAPTIST CHRISTIAN SCHOOL,2018,*,06/29/2018 02:33:00 AM,020417372018
292706001644,BENTON HIGH,2018,79,06/29/2018 02:33:00 AM,2927060016442018
292661001564,RISCO HIGH,2018,9,06/29/2018 02:33:00 AM,2926610015642018
02041726,EAGLE RIDGE CHRISTIAN SCHOOL,2018,*,06/29/2018 02:33:00 AM,020417262018
292353001365,PARIS HIGH,2018,14,06/29/2018 02:33:00 AM,2923530013652018
292564001503,PUTNAM CO. HIGH,2018,24,06/29/2018 02:33:00 AM,2925640015032018
292283001297,NORTH PLATTE HIGH,2018,27,06/29/2018 02:33:00 AM,2922830012972018
00752152,DUCHESNE HIGH SCHOOL,2018,59,06/29/2018 02:33:00 AM,007521522018
291052000352,LAKELAND HIGH,2018,13,06/29/2018 02:33:00 AM,2910520003522018
290832002276,CREST RIDGE HIGH,2018,21,06/29/2018 02:33:00 AM,2908320022762018
A0304087,APPLEWOOD CHRISTIAN SCHOOL,2018,*,06/29/2018 02:33:00 AM,A03040872018
292364001406,MEADOW HEIGHTS HIGH,2018,19,06/29/2018 02:33:00 AM,2923640014062018
292752001685,SALISBURY HIGH,2018,19,06/29/2018 02:33:00 AM,2927520016852018
292826001744,SIKESTON SR. HIGH,2018,96,06/29/2018 02:33:00 AM,2928260017442018
292067001115,MEHLVILLE HIGH SCHOOL,2018,232,06/29/2018 02:33:00 AM,2920670011152018
291035000338,CROCKER HIGH,2018,17,06/29/2018 02:33:00 AM,2910350003382018
292545001475,POPLAR BLUFF HIGH,2018,150,06/29/2018 02:33:00 AM,2925450014752018
290747000214,CARUTHERSVILLE HIGH,2018,39,06/29/2018 02:33:00 AM,2907470002142018
291359000580,PENNEY HIGH,2018,26,06/29/2018 02:33:00 AM,2913590005802018
00754353,MCAULEY CATHOLIC HIGH SCHOOL,2018,20,06/29/2018 02:33:00 AM,007543532018
290561000107,BOSWORTH HIGH,2018,*,06/29/2018 02:33:00 AM,2905610001072018
A0301951,EL DORADO CHRISTIAN SCHOOL,2018,*,06/29/2018 02:33:00 AM,A03019512018
291371000599,HARRISBURG HIGH,2018,23,06/29/2018 02:33:00 AM,2913710005992018
292310001325,ODESSA HIGH,2018,72,06/29/2018 02:33:00 AM,2923100013252018
291173000431,FAIR PLAY HIGH,2018,21,06/29/2018 02:33:00 AM,2911730004312018
290594000139,BROOKFIELD HIGH,2018,41,06/29/2018 02:33:00 AM,2905940001392018
292319001334,SOUTH HOLT HIGH,2018,10,06/29/2018 02:33:00 AM,2923190013342018
292562001502,PURDY HIGH,2018,26,06/29/2018 02:33:00 AM,2925620015022018
292301001317,OAK GROVE HIGH,2018,94,06/29/2018 02:33:00 AM,2923010013172018
293114001901,KINGSTON HIGH,2018,22,06/29/2018 02:33:00 AM,2931140019012018
292253000424,NIXA HIGH,2018,246,06/29/2018 02:33:00 AM,2922530004242018
A0105671,MARANATHA BAPTIST ACADEMY,2018,*,06/29/2018 02:33:00 AM,A01056712018
292049001095,MARYVILLE HIGH,2018,71,06/29/2018 02:33:00 AM,2920490010952018
292453002387,PERRYVILLE SR. HIGH,2018,80,06/29/2018 02:33:00 AM,2924530023872018
00751738,COR JESU ACADEMY,2018,116,06/29/2018 02:33:00 AM,007517382018
291650000897,KENNETT HIGH,2018,52,06/29/2018 02:33:00 AM,2916500008972018
292373001424,RAYMORE-PECULIAR SR. HIGH,2018,275,06/29/2018 02:33:00 AM,2923730014242018
291867001016,LINCOLN HIGH,2018,25,06/29/2018 02:33:00 AM,2918670010162018
292343001351,OZARK HIGH,2018,216,06/29/2018 02:33:00 AM,2923430013512018
291845000991,LESTERVILLE HIGH,2018,10,06/29/2018 02:33:00 AM,2918450009912018
A0740079,VILLA DUCHESNE & OAK HILL SCHOOL,2019,19,02/15/2019 02:16:00 AM,A07400792019
291092000373,DONIPHAN HIGH,2019,30,02/15/2019 02:16:00 AM,2910920003732019
292353001365,PARIS HIGH,2019,26,02/15/2019 02:16:00 AM,2923530013652019
00753848,BISHOP LEBLOND HIGH SCHOOL,2019,37,02/15/2019 02:16:00 AM,007538482019
293195002237,WHEATON HIGH,2019,12,02/15/2019 02:16:00 AM,2931950022372019
00754138,NOTRE DAME REGIONAL HIGH SCHOOL,2019,90,02/15/2019 02:16:00 AM,007541382019
293069002116,VALLEY PARK SR. HIGH,2019,36,02/15/2019 02:16:00 AM,2930690021162019
291484000688,HOUSTON HIGH,2019,29,02/15/2019 02:16:00 AM,2914840006882019
292367001410,PATTONSBURG HIGH,2019,*,02/15/2019 02:16:00 AM,2923670014102019
00751319,CHRISTIAN BROTHERS COLLEGE HIGH SCHOOL,2019,132,02/15/2019 02:16:00 AM,007513192019
290579000125,ADAIR CO. HIGH,2019,11,02/15/2019 02:16:00 AM,2905790001252019
292280001293,WINNETONKA HIGH,2019,154,02/15/2019 02:16:00 AM,2922800012932019
290453000047,BELL CITY HIGH,2019,*,02/15/2019 02:16:00 AM,2904530000472019
293052002095,TWIN RIVERS HIGH,2019,36,02/15/2019 02:16:00 AM,2930520020952019
292937002033,STE. GENEVIEVE SR. HIGH,2019,53,02/15/2019 02:16:00 AM,2929370020332019
292648001554,RICHMOND HIGH,2019,46,02/15/2019 02:16:00 AM,2926480015542019
02041646,CHRISTIAN ACADEMY OF GREATER ST LOUIS,2019,6,02/15/2019 02:16:00 AM,020416462019
00755867,WHITFIELD SCHOOL,2019,29,02/15/2019 02:16:00 AM,007558672019
292541001465,POLO HIGH,2019,16,02/15/2019 02:16:00 AM,2925410014652019
292313001327,ORAN HIGH SCHOOL,2018,*,06/29/2018 02:33:00 AM,2923130013272018
292817001734,SHELDON HIGH,2018,7,06/29/2018 02:33:00 AM,2928170017342018
291026000331,CRAIG HIGH,2018,*,06/29/2018 02:33:00 AM,2910260003312018
00751716,CHAMINADE COLLEGE PREP SCHOOL,2018,56,06/29/2018 02:33:00 AM,007517162018
292121001167,MONROE CITY R-I HIGH,2018,32,06/29/2018 02:33:00 AM,2921210011672018
292298001315,ADAIR CO. HIGH,2018,13,06/29/2018 02:33:00 AM,2922980013152018
290876000264,CHILLICOTHE HIGH,2018,90,06/29/2018 02:33:00 AM,2908760002642018
291824000966,WEST COUNTY HIGH,2018,38,06/29/2018 02:33:00 AM,2918240009662018
293192002235,WHEATLAND HIGH,2018,11,06/29/2018 02:33:00 AM,2931920022352018
00751352,VALLE CATHOLIC SCHOOLS,2018,19,06/29/2018 02:33:00 AM,007513522018
293027002069,THAYER SR. HIGH,2018,17,06/29/2018 02:33:00 AM,2930270020692018
293195002237,WHEATON HIGH,2018,13,06/29/2018 02:33:00 AM,2931950022372018
292925001872,ST. JAMES HIGH,2018,59,06/29/2018 02:33:00 AM,2929250018722018
A9502624,THOMAS JEFFERSON INDEPENDENT DAY SCHOOL,2018,17,06/29/2018 02:33:00 AM,A95026242018
293087002134,VIENNA HIGH,2018,32,06/29/2018 02:33:00 AM,2930870021342018
A9300523,ST JOSEPH CHRISTIAN SCHOOL,2018,18,06/29/2018 02:33:00 AM,A93005232018
293105002151,WARRENTON HIGH,2018,97,06/29/2018 02:33:00 AM,2931050021512018
293036002080,TRENTON SR. HIGH,2018,50,06/29/2018 02:33:00 AM,2930360020802018
292934002030,STANBERRY HIGH,2018,9,06/29/2018 02:33:00 AM,2929340020302018
293249002270,ZALMA HIGH,2018,12,06/29/2018 02:33:00 AM,2932490022702018
291548003096,VAN HORN HIGH,2018,73,06/29/2018 02:33:00 AM,2915480030962018
292358001404,WEST HIGH,2018,168,06/29/2018 02:33:00 AM,2923580014042018
290489000059,THOMAS W. KELLY HIGH,2018,33,06/29/2018 02:33:00 AM,2904890000592018
293165002844,TIMBERLAND HIGH,2018,221,06/29/2018 02:33:00 AM,2931650028442018
A0502153,WESTWOOD BAPTIST ACADEMY,2018,*,06/29/2018 02:33:00 AM,A05021532018
292622001541,REPUBLIC HIGH,2019,164,02/15/2019 02:16:00 AM,2926220015412019
292037001080,MARQUAND-ZION HIGH,2019,*,02/15/2019 02:16:00 AM,2920370010802019
291026000331,CRAIG HIGH,2019,*,02/15/2019 02:16:00 AM,2910260003312019
291260000526,GAINESVILLE HIGH,2019,20,02/15/2019 02:16:00 AM,2912600005262019
290981000284,CLIMAX SPRINGS HIGH,2019,10,02/15/2019 02:16:00 AM,2909810002842019
291308000546,GRAIN VALLEY HIGH,2019,200,02/15/2019 02:16:00 AM,2913080005462019
290600000143,LINN CO. HIGH,2019,6,02/15/2019 02:16:00 AM,2906000001432019
291548003096,VAN HORN HIGH,2019,98,02/15/2019 02:16:00 AM,2915480030962019
293102002145,WARRENSBURG HIGH,2019,120,02/15/2019 02:16:00 AM,2931020021452019
290817000219,CASSVILLE HIGH,2019,69,02/15/2019 02:16:00 AM,2908170002192019
293075002121,VAN BUREN HIGH,2019,12,02/15/2019 02:16:00 AM,2930750021212019
292685000657,MARQUETTE SR. HIGH,2019,297,02/15/2019 02:16:00 AM,2926850006572019
00751807,INCARNATE WORD ACADEMY,2019,70,02/15/2019 02:16:00 AM,007518072019
291145000409,EMINENCE HIGH,2019,15,02/15/2019 02:16:00 AM,2911450004092019
291314000556,GRANDVIEW SR. HIGH,2019,113,02/15/2019 02:16:00 AM,2913140005562019
292913001867,ST. ELIZABETH HIGH,2019,11,02/15/2019 02:16:00 AM,2929130018672019
292928002875,TRANSPORTATION AND LAW,2019,43,02/15/2019 02:16:00 AM,2929280028752019
291368000597,HARDIN-CENTRAL HIGH,2019,9,02/15/2019 02:16:00 AM,2913680005972019
292253000424,NIXA HIGH,2019,220,02/15/2019 02:16:00 AM,2922530004242019
292151001182,MOUNTAIN GROVE HIGH,2019,35,02/15/2019 02:16:00 AM,2921510011822019
293107002152,WARSAW HIGH,2019,31,02/15/2019 02:16:00 AM,2931070021522019
292081001137,MEXICO HIGH,2019,60,02/15/2019 02:16:00 AM,2920810011372019
291038000340,CRYSTAL CITY HIGH,2019,13,02/15/2019 02:16:00 AM,2910380003402019
290507000066,BILLINGS SR. HIGH,2019,13,02/15/2019 02:16:00 AM,2905070000662019
A0740163,NEW LIFE CHRISTIAN SCHOOL,2019,*,02/15/2019 02:16:00 AM,A07401632019
292917001869,CENTRAL HIGH,2019,66,02/15/2019 02:16:00 AM,2929170018692019
291134000402,ELDON HIGH,2019,56,02/15/2019 02:16:00 AM,2911340004022019
292706001644,BENTON HIGH,2019,76,02/15/2019 02:16:00 AM,2927060016442019
291623003144,JEFFERSON HIGH SCHOOL,2019,43,02/15/2019 02:16:00 AM,2916230031442019
291266000530,GALLATIN HIGH,2019,25,02/15/2019 02:16:00 AM,2912660005302019
292763001697,OSAGE HIGH,2019,61,02/15/2019 02:16:00 AM,2927630016972019
292214001229,NEWBURG HIGH,2019,8,02/15/2019 02:16:00 AM,2922140012292019
291645000894,KEARNEY HIGH,2019,133,02/15/2019 02:16:00 AM,2916450008942019
292949002042,STEWARTSVILLE HIGH,2018,6,06/29/2018 02:33:00 AM,2929490020422018
293081002128,VERONA HIGH,2018,12,06/29/2018 02:33:00 AM,2930810021282018
292988002064,SWEET SPRINGS HIGH,2018,14,06/29/2018 02:33:00 AM,2929880020642018
00752083,URSULINE ACADEMY,2018,61,06/29/2018 02:33:00 AM,007520832018
00752287,ST JOHN VIANNEY HIGH SCHOOL,2018,93,06/29/2018 02:33:00 AM,007522872018
292886002541,STUDY ALTERNATIVE HIGH,2018,6,06/29/2018 02:33:00 AM,2928860025412018
292892001851,ST. CHARLES WEST HIGH,2018,79,06/29/2018 02:33:00 AM,2928920018512018
293162002204,WELLSVILLE HIGH,2018,17,06/29/2018 02:33:00 AM,2931620022042018
00755674,THE BARSTOW SCHOOL,2018,14,06/29/2018 02:33:00 AM,007556742018
293102002145,WARRENSBURG HIGH,2018,92,06/29/2018 02:33:00 AM,2931020021452018
291551000729,VIBURNUM HIGH,2018,9,06/29/2018 02:33:00 AM,2915510007292018
293111002163,WASHINGTON HIGH,2018,183,06/29/2018 02:33:00 AM,2931110021632018
290000901283,WAVERLY REGIONAL YOUTH CTR.,2018,*,06/29/2018 02:33:00 AM,2900009012832018
293030002071,TINA-AVALON HIGH,2018,6,06/29/2018 02:33:00 AM,2930300020712018
291548000724,WILLIAM CHRISMAN HIGH,2018,136,06/29/2018 02:33:00 AM,2915480007242018
292280003083,STALEY HIGH,2018,218,06/29/2018 02:33:00 AM,2922800030832018
00752196,TRINITY CATHOLIC HIGH SCHOOL,2018,38,06/29/2018 02:33:00 AM,007521962018
00751986,ST MARY'S HIGH SCHOOL,2018,54,06/29/2018 02:33:00 AM,007519862018
293072002119,VALLEY HIGH,2018,16,06/29/2018 02:33:00 AM,2930720021192018
02040642,TRAINING CENTER CHRISTIAN SCHOOL,2018,*,06/29/2018 02:33:00 AM,020406422018
292862001770,SOUTHLAND HIGH,2018,*,06/29/2018 02:33:00 AM,2928620017702018
292952002044,STOCKTON HIGH,2018,39,06/29/2018 02:33:00 AM,2929520020442018
293099002141,WALNUT GROVE HIGH,2018,11,06/29/2018 02:33:00 AM,2930990021412018
00751115,ST JOSEPHS ACADEMY,2018,68,06/29/2018 02:33:00 AM,007511152018
00751975,ST LOUIS PRIORY SCHOOL,2018,39,06/29/2018 02:33:00 AM,007519752018
