the_geom,OBJECTID,Zoning Classification,Zoning Description,Last Update Date,Last Editor,SHAPE_Length,SHAPE_Area,Zoning Number,Zoning Year,Rec Number,Ordinance Number,Zoning Number 1,Zoning Number 2,Ordinance Number 2,Zoning Number 3,Zoning Number 4,Zoning Year 4,Rec Number 4,Ordinance Number 4,HYPERLINK,ZONENUM1,ZONEYEAR1,ORDNUM1,ZONENUM2,ZONEYEAR2,ZONENUM3,ZONEYEAR3,ORDNUM3
"MULTIPOLYGON (((-90.102631805302 29.921007017298, -90.10269501885 29.921001982206, -90.102716223582 29.921202846142, -90.102653011831 29.921207882003, -90.10259123918 29.921212304341, -90.102241487311 29.921234036085, -90.102233717782 29.921165824616, -90.102226657024 29.92109824453, -90.102220282578 29.921033172212, -90.102569325677 29.921010808994, -90.102631805302 29.921007017298)))",894,RPC,,12/20/2013 12:00:00 AM +0000,BRN,157.81384473856295,1375.8628031887654,045,2012,526610,24979,,,,,,,,,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.090750568776 29.980121418248, -90.090756450945 29.980122060197, -90.090911930456 29.980139047325, -90.09085812676 29.980526248952, -90.090713772884 29.980412990144, -90.090750568776 29.980121418248)))",678,CU,,12/20/2013 12:00:00 AM +0000,BRN,127.60159833705966,784.5910894403055,96,2000,,20026,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.07169141494 29.955915354634, -90.071758406802 29.955840355951, -90.071827584266 29.955762878293, -90.07190660457 29.955815522417, -90.071974943007 29.955861185854, -90.072210147101 29.955597762715, -90.072269210433 29.955638961859, -90.072308349131 29.955666216763, -90.072324716436 29.955677626026, -90.072465613595 29.955775871406, -90.072438660543 29.955806869166, -90.072408055839 29.955842832533, -90.072370177477 29.955886228742, -90.072328655548 29.955933965563, -90.07228566667 29.955984188278, -90.072239039615 29.956038126611, -90.072172007329 29.956116250828, -90.072059073826 29.956247693672, -90.071866013295 29.956470888409, -90.071537086171 29.956254566897, -90.071537776077 29.956253727883, -90.071722284646 29.956028797808, -90.071772593896 29.955967393153, -90.07169141494 29.955915354634)))",923,CU,,12/20/2013 12:00:00 AM +0000,BRN,338.72857685432518,5086.8901995753786,73,2011,544540,24654,,,,,,,,,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.080499887679 29.955678826181, -90.080240591668 29.955957833186, -90.078675564746 29.955280223486, -90.078934863453 29.95500121925, -90.080499887679 29.955678826181)))",396,CU,,12/20/2013 12:00:00 AM +0000,BRN,481.56858783931852,8758.2828561449915,111,1998,,19028,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.087984141282 29.96531050229, -90.088084526218 29.965378339513, -90.087833305162 29.965661018233, -90.087732921124 29.965593179647, -90.0876581777 29.965541837239, -90.087902977598 29.965255972859, -90.087984141282 29.96531050229)))",512,CU,,12/20/2013 12:00:00 AM +0000,BRN,141.97591838856579,1154.4462823441247,74,2005,,22138,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-89.918287216104 30.040509283701, -89.91933422772 30.040194213662, -89.919842010316 30.041474921038, -89.918797070215 30.041795019087, -89.91840173154 30.040793695689, -89.918287216104 30.040509283701)))",832,CU,,12/20/2013 12:00:00 AM +0000,BRN,595.71487031404831,21511.104680617831,15,1991,,14463,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.075118407799 29.945225405706, -90.075303525426 29.945345324843, -90.075302066562 29.9453471852, -90.075073195591 29.945623178469, -90.074883031228 29.945505085772, -90.075117682859 29.945226024528, -90.075118407799 29.945225405706)))",226,CU,,12/20/2013 12:00:00 AM +0000,BRN,140.19491456467151,1144.9433875403495,1,2003,,21252,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.064362423456 29.950283143353, -90.064881278686 29.950633214143, -90.064560043836 29.951000191748, -90.064256033282 29.950802845386, -90.064362423456 29.950283143353)))",577,CU,,12/20/2013 12:00:00 AM +0000,BRN,242.47810811650044,3445.7306071760568,51,1980,,12167,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.101980691112 29.940629211727, -90.102076259282 29.940620729187, -90.102102861991 29.940907910666, -90.102008721244 29.940917030712, -90.101980691112 29.940629211727)))",913,CU,,12/20/2013 12:00:00 AM +0000,BRN,95.35624539299809,393.42397563915222,57,2013,545989,25486,,,,,,,,,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.105680279541 29.935127063655, -90.105717874036 29.935454979618, -90.105623037094 29.935462846051, -90.10558616754 29.935134311229, -90.105680279541 29.935127063655)))",82,CU,,12/20/2013 12:00:00 AM +0000,BRN,105.85542563666064,447.44378800701929,97,2002,272203,21030,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.098638440826 29.928588621263, -90.098646764615 29.928669965991, -90.098655759446 29.928755067798, -90.098274319505 29.928783367839, -90.098266768267 29.928697654916, -90.09825988807 29.92861569907, -90.098638440826 29.928588621263)))",38,CU,,12/20/2013 12:00:00 AM +0000,BRN,127.96384341890223,914.03448064076804,30,1999,,19284,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.064821082579 29.944470146894, -90.064821090664 29.94446952184, -90.064823235841 29.944470167911, -90.065199047837 29.944551306612, -90.06519904065 29.944551931666, -90.065199729658 29.94461070071, -90.065201734698 29.944678857968, -90.065203755009 29.944745765853, -90.065205044091 29.94481391757, -90.065207049131 29.944882075467, -90.065207041046 29.944882700519, -90.064829144061 29.94479591638, -90.064827793893 29.944732765072, -90.064825813107 29.944662731913, -90.064824518635 29.944595205924, -90.064822592647 29.944520797292, -90.064821082579 29.944470146894)))",838,CU,,12/20/2013 12:00:00 AM +0000,BRN,171.41230263955094,1765.3802586595714,81,1995,,17458,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.09380862804 29.921466154824, -90.09375178714 29.921478121579, -90.093723725567 29.921484108071, -90.093646961831 29.921193326434, -90.093643530267 29.92118079128, -90.09372914151 29.921163469408, -90.093814029609 29.921146765727, -90.093942795919 29.921121724215, -90.094022329161 29.921420658563, -90.093922310737 29.921442220531, -90.093894249164 29.921448207025, -90.093836690511 29.921460167553, -90.09380862804 29.921466154824)))",60,CU,,12/20/2013 12:00:00 AM +0000,BRN,147.76209374162312,1358.3867140203031,88,2004,,21850,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.052772137777 29.943462622854, -90.053190886548 29.943441067992, -90.053198717162 29.943558043014, -90.052781402102 29.943579611084, -90.052772137777 29.943462622854)))",732,CU,,12/20/2013 12:00:00 AM +0000,BRN,123.35223641528306,701.98137766718253,77,1983,,9611,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.01419103424 30.034939796899, -90.014318987574 30.035206129637, -90.014274969226 30.035220691839, -90.014250355388 30.035234823199, -90.014232188758 30.035250269627, -90.013941333133 30.035024187873, -90.01419103424 30.034939796899)))",783,CU,,12/20/2013 12:00:00 AM +0000,BRN,121.81218482395921,779.84341832603104,92,1987,,12505,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.081955094659 29.958020008902, -90.082017916542 29.958048111493, -90.082080732137 29.958076839822, -90.082144271773 29.958104948623, -90.082224936892 29.95814134778, -90.08222421285 29.958141965744, -90.08193002268 29.95847360933, -90.081964897076 29.958497696599, -90.081917556758 29.958551632012, -90.081901538 29.958569608142, -90.081868767459 29.958606803317, -90.081867307696 29.958608664983, -90.081830287225 29.958583933317, -90.08175055815 29.958530039171, -90.081655163356 29.95846599377, -90.081483598611 29.958350589751, -90.081533122733 29.958294175373, -90.081584793828 29.95823840461, -90.081585519667 29.958237787425, -90.081828732241 29.957963795915, -90.081892272776 29.957991905526, -90.081955094659 29.958020008902)))",525,CU,,12/20/2013 12:00:00 AM +0000,BRN,243.29722267268284,3383.8619488946129,103,1984,,10874,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.074222285302 29.952019441393, -90.074306571531 29.952052754327, -90.074408713572 29.952093114333, -90.074408706385 29.952093739339, -90.074380012398 29.952205987454, -90.074379997127 29.952207237466, -90.074092085282 29.952097585891, -90.074123004396 29.951979732828, -90.074222285302 29.952019441393)))",411,CU,,12/20/2013 12:00:00 AM +0000,BRN,100.53190168261742,522.58176475906293,13,2011,,"24,495",,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.074769241631 29.974180130564, -90.074851175172 29.974269852307, -90.074421067203 29.974601056104, -90.074111485299 29.974311394663, -90.074570718445 29.973962734817, -90.074769241631 29.974180130564)))",533,CU,,12/20/2013 12:00:00 AM +0000,BRN,233.08944239782662,3332.7436285959629,113,1992,,15696,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.048263133141 29.962178691031, -90.048632303892 29.962222303944, -90.048719091928 29.962232556738, -90.048880032298 29.962274732182, -90.049394763363 29.962332265772, -90.049871846034 29.962246901621, -90.050111763588 29.962236739106, -90.049761747614 29.963382930071, -90.048599985203 29.963115291613, -90.04846368113 29.963068905398, -90.04839830354 29.963055185571, -90.048160604825 29.963005305747, -90.048020257435 29.962975854288, -90.048057290482 29.962831811832, -90.048135287605 29.962573146751, -90.048236901437 29.962176247294, -90.048263133141 29.962178691031)))",612,CU,,12/20/2013 12:00:00 AM +0000,BRN,670.43232414166869,24586.18380769396,18,1997,,18197,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.09902568568 29.924608958339, -90.099038266586 29.924752230114, -90.099049026606 29.924868604267, -90.098967146965 29.924874086052, -90.098861563478 29.924881223039, -90.098850063246 29.92476671665, -90.098837303575 29.924637821674, -90.098835320993 29.924624049832, -90.098836037849 29.924624056839, -90.09902568568 29.924608958339)))",68,CU,,12/20/2013 12:00:00 AM +0000,BRN,108.82461576742554,701.32106059511614,118,1996,,17997,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-89.978381089623 30.015789692828, -89.977471970301 30.015998814126, -89.977425009073 30.015543239348, -89.977398662384 30.015286943195, -89.978314519071 30.015080847771, -89.978381089623 30.015789692828)))",1005,CU,,,BRN,393.36453039172682,9484.5386991584855,44,2014,567647,26018,,,,,,,,,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,,,,,,,,
"MULTIPOLYGON (((-90.060538676178 30.01183580172, -90.060918217978 30.011813215453, -90.060929221442 30.011952108932, -90.060934921253 30.012024043225, -90.060883666976 30.012044176044, -90.060565337277 30.012166747964, -90.06055731083 30.01206415095, -90.060550009323 30.01197467572, -90.060538676178 30.01183580172)))",649,CU,,12/20/2013 12:00:00 AM +0000,BRN,157.21257419843738,1478.0177105004263,18,2004,,21541,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.095620137404 29.952957636764, -90.09585327717 29.953248706182, -90.095420532646 29.953833502001, -90.095356281544 29.954109675638, -90.095167205939 29.954365964735, -90.09474171082 29.954124610106, -90.09378896302 29.953584172114, -90.092784320444 29.953028819904, -90.092270028655 29.952742931991, -90.092014166004 29.952599166582, -90.092160341664 29.952398378475, -90.092467403794 29.952336636115, -90.092704781812 29.952010569098, -90.092792049548 29.951903018048, -90.093064269622 29.951529109512, -90.092846515302 29.951172928745, -90.093010240449 29.95094804166, -90.092189046431 29.950494599928, -90.092000917651 29.950386675965, -90.091195030924 29.949930272363, -90.09094662968 29.949793726821, -90.090539170037 29.94957345462, -90.090231993821 29.949414903572, -90.090761840836 29.948682360494, -90.091227963163 29.948071037869, -90.091496213581 29.948210794995, -90.092138656333 29.948554280312, -90.0926925773 29.948880979019, -90.093005772229 29.949063506055, -90.09317369161 29.949171238421, -90.093456024019 29.949321849021, -90.094007837539 29.949615522573, -90.094595830706 29.949945832478, -90.094942561541 29.950149296072, -90.095243302227 29.950318225287, -90.095870646096 29.950659075615, -90.096572463894 29.951055347785, -90.096877936905 29.951225143318, -90.096421425654 29.951852525522, -90.095901420581 29.952557408113, -90.095620137404 29.952957636764)))",377,RPC,,12/20/2013 12:00:00 AM +0000,BRN,2486.0399885962402,244387.67415439224,066,2014,577668,26169,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,28,2008,23189,0,0,0,0,0
"MULTIPOLYGON (((-90.017303794615 30.007965688596, -90.0180137251 30.007780245285, -90.018231991459 30.010074125161, -90.017511256039 30.010151940843, -90.017303794615 30.007965688596)))",819,CU,,12/20/2013 12:00:00 AM +0000,BRN,741.27740968987405,23331.815736967947,32,1985,,10715,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.052864975068 29.992280770409, -90.054470551942 29.992181951152, -90.054537137766 29.993037766555, -90.053402305949 29.993106127121, -90.053401599873 29.993105181829, -90.053400894695 29.993104237316, -90.053369916293 29.993055801799, -90.0533389325 29.993007991786, -90.053307946911 29.992960181749, -90.053276970305 29.992911745384, -90.053245985614 29.992863935301, -90.053215000924 29.992816124418, -90.053184023419 29.99276768876, -90.053153038729 29.99271987783, -90.053122054936 29.992672066877, -90.053091070245 29.992624256679, -90.053060093639 29.992575821706, -90.05302910805 29.992528010683, -90.052996686953 29.992480186411, -90.052965711246 29.992431749812, -90.05293399353 29.992385182002, -90.052903016025 29.992336746912, -90.052864975068 29.992280770409)))",919,CU,,12/20/2013 12:00:00 AM +0000,BRN,537.85644564583595,16821.636951228484,98,2012,540588,25090,,,,,,,,,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.089267882332 29.982521616781, -90.089344768239 29.982459831665, -90.089345494077 29.982459213074, -90.089528527613 29.982637852529, -90.089547382353 29.98262302739, -90.089640323849 29.982713297847, -90.089612003561 29.98273866077, -90.089548102802 29.982795567034, -90.089447898427 29.982884637508, -90.089360757352 29.982962580331, -90.089312099207 29.983006503141, -90.089006396227 29.982702930451, -90.089142875472 29.982584198634, -90.089243048406 29.982497627929, -90.089267882332 29.982521616781)))",675,CU,,12/20/2013 12:00:00 AM +0000,BRN,206.54866106249906,2522.4917115167818,74,1982,,9187,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.107007303218 29.940047731451, -90.107019823038 29.939915298043, -90.107063905166 29.939565635572, -90.107241081686 29.939583956868, -90.107241257756 29.939631885225, -90.107241916221 29.939811926565, -90.107243049895 29.940121350207, -90.107007303218 29.940047731451)))",901,TR,,12/20/2013 12:00:00 AM +0000,BRN,179.04949345316766,1533.4130430472314,94,1988,15527,13219,,,,,,,,,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.077117085644 29.926104288899, -90.07717418436 29.926180589927, -90.077246172652 29.926276921984, -90.077236774478 29.92628245819, -90.077168302192 29.926320671316, -90.077144264173 29.926334085573, -90.077144802264 29.926334736433, -90.077375426747 29.926613223943, -90.07727748433 29.926675894717, -90.077177976149 29.926741189901, -90.077101190854 29.926791266979, -90.077100886325 29.926790911966, -90.076940828999 29.926604420229, -90.076873102315 29.926525505191, -90.076799883331 29.926440194386, -90.076847636873 29.926409393008, -90.076875859244 29.926390908907, -90.076986388855 29.926322763255, -90.077043500148 29.926287551406, -90.077043335756 29.926287348985, -90.076965211971 29.926191096349, -90.07703509012 29.926153350299, -90.077030480864 29.926147999379, -90.077117085644 29.926104288899)))",191,RPC,,12/20/2013 12:00:00 AM +0000,BRN,248.20785054688616,2617.6754496448666,90,1988,,12966,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
"MULTIPOLYGON (((-90.125691000791 29.960875999476, -90.125950000359 29.960634999979, -90.126020000679 29.960690999765, -90.126090000999 29.960745999442, -90.126159000596 29.960800999866, -90.125901000854 29.96104199974, -90.125831000533 29.960986999449, -90.125761001111 29.960930999829, -90.125691000791 29.960875999476)))",856,CU,,12/20/2013 12:00:00 AM +0000,BRN,147.75402280748062,1335.7414947573184,17,2012,517125,24920,,,0,,,0,0,0,http://library1.municode.com/minutes/home.htm?infobase=30001&doc_action=whatsnew,0,0,0,0,0,0,0,0
