School Code,Borough Name,DOB#,Inspection Category,Inspection Date,Date Requested,Request Status Description
PS129Q,QUEENS,421106172,HVAC,04/03/2020 09:00:00 AM,03/26/2020 02:51:36 PM,CANCELLED
PS129Q,QUEENS,421106172,HVAC,04/10/2020 07:00:00 AM,03/26/2020 03:00:39 PM,CANCELLED
PS129Q,QUEENS,421106172,HVAC,04/17/2020 07:00:00 AM,03/26/2020 03:01:18 PM,CANCELLED
PS129Q,QUEENS,421106172,LOWVOLTAGE,04/03/2020 08:00:00 AM,03/27/2020 11:02:17 AM,CANCELLED
PS129Q,QUEENS,421106172,LOWVOLTAGE,04/10/2020 02:30:00 PM,03/27/2020 10:31:16 AM,CANCELLED
PS129Q,QUEENS,421106172,LOWVOLTAGE,04/16/2020 09:00:00 AM,03/27/2020 11:03:23 AM,CANCELLED
PS129Q,QUEENS,421106172,LOWVOLTAGE,04/20/2020 09:00:00 AM,04/16/2020 06:38:10 AM,COMPLETED
PS129Q,QUEENS,421106172,LOWVOLTAGE,04/24/2020 09:30:00 AM,03/27/2020 11:05:04 AM,CANCELLED
PS129Q,QUEENS,421106172,LOWVOLTAGE,04/28/2020 09:00:00 AM,04/16/2020 06:40:54 AM,COMPLETED
PS129Q,QUEENS,421106172,POWERANDLIGHTING,04/03/2020 08:00:00 AM,03/27/2020 10:30:40 AM,CANCELLED
PS129Q,QUEENS,421106172,POWERANDLIGHTING,04/10/2020 01:30:00 PM,03/27/2020 10:32:05 AM,CANCELLED
PS129Q,QUEENS,421106172,POWERANDLIGHTING,04/16/2020 08:30:00 AM,03/27/2020 10:32:46 AM,CANCELLED
PS129Q,QUEENS,421106172,POWERANDLIGHTING,04/24/2020 08:30:00 AM,03/27/2020 10:33:36 AM,CANCELLED
PS129Q,QUEENS,421106172,ROOFING,04/06/2020 01:00:00 PM,03/27/2020 11:56:42 AM,CANCELLED
PS129Q,QUEENS,421106172,ROOFING,04/13/2020 10:00:00 AM,03/27/2020 01:48:47 PM,CANCELLED
PS129Q,QUEENS,421106172,ROOFING,04/20/2020 10:00:00 AM,03/27/2020 01:49:44 PM,CANCELLED
PS129Q,QUEENS,421106172,ROOFING,04/27/2020 10:00:00 AM,03/27/2020 01:54:41 PM,CANCELLED
PS129Q,QUEENS,421106172,SPRINKLERSTANDPIPE,04/03/2020 07:00:00 AM,03/26/2020 09:49:05 AM,CANCELLED
PS129Q,QUEENS,421106172,SPRINKLERSTANDPIPE,04/10/2020 07:00:00 AM,03/26/2020 10:04:37 AM,CANCELLED
PS129Q,QUEENS,421106172,SPRINKLERSTANDPIPE,04/17/2020 07:00:00 AM,03/26/2020 11:17:03 AM,CANCELLED
PS129Q,QUEENS,421106172,SPRINKLERSTANDPIPE,04/24/2020 07:00:00 AM,03/26/2020 11:18:21 AM,CANCELLED
PS129Q,QUEENS,421106172,WINDOW,04/02/2020 10:00:00 AM,03/26/2020 12:26:26 PM,CANCELLED
PS129Q,QUEENS,421106172,WINDOW,04/09/2020 01:00:00 PM,03/26/2020 12:25:24 PM,CANCELLED
PS129Q,QUEENS,421106172,WINDOW,04/16/2020 10:00:00 AM,03/26/2020 12:23:38 PM,CANCELLED
PS129Q,QUEENS,421106172,WINDOW,04/23/2020 10:00:00 AM,03/26/2020 12:11:20 PM,CANCELLED
PS129Q,QUEENS,421106172,WINDOW,04/30/2020 10:00:00 AM,03/26/2020 12:22:10 PM,CANCELLED
PS129Q,QUEENS,421107956,ARCHITECTURAL,04/03/2020 09:30:00 AM,02/26/2020 08:47:22 AM,CANCELLED
PS130K,BROOKLYN,302582159,POWERANDLIGHTING,04/01/2020 03:00:00 PM,02/28/2020 04:12:07 PM,CANCELLED
PS130M,MANHATTAN,103648643,FINALCONSTRUCTION,04/30/2020 01:00:00 PM,04/29/2020 02:38:07 PM,SCHEDULED
PS130M,MANHATTAN,104212530,LOWVOLTAGE,04/15/2020 10:00:00 AM,04/15/2020 07:57:26 AM,COMPLETED
PS131K,BROOKLYN,302577290,MASONRY,04/01/2020 11:00:00 AM,01/09/2020 10:05:11 AM,CANCELLED
PS131K,BROOKLYN,302577290,MASONRY,04/08/2020 11:00:00 AM,01/09/2020 10:06:29 AM,CANCELLED
PS131K,BROOKLYN,302577290,MASONRY,04/15/2020 11:00:00 AM,01/09/2020 10:16:53 AM,CANCELLED
PS131K,BROOKLYN,302577290,MASONRY,04/22/2020 11:00:00 AM,01/09/2020 10:19:05 AM,CANCELLED
PS131K,BROOKLYN,302577290,MASONRY,04/29/2020 11:00:00 AM,01/09/2020 10:20:50 AM,CANCELLED
PS131K,BROOKLYN,302577290,ROOFING,04/01/2020 11:00:00 AM,01/09/2020 10:05:52 AM,CANCELLED
PS131K,BROOKLYN,302577290,ROOFING,04/08/2020 11:00:00 AM,01/09/2020 10:13:50 AM,CANCELLED
PS131K,BROOKLYN,302577290,ROOFING,04/15/2020 11:00:00 AM,01/09/2020 10:17:22 AM,CANCELLED
PS131K,BROOKLYN,302577290,ROOFING,04/22/2020 11:00:00 AM,01/09/2020 10:20:01 AM,CANCELLED
PS131K,BROOKLYN,302577290,ROOFING,04/29/2020 11:00:00 AM,01/09/2020 10:21:29 AM,CANCELLED
PS131Q,QUEENS,421104183,ARCHITECTURAL,04/06/2020 12:00:00 PM,02/18/2020 12:32:11 PM,CANCELLED
PS131Q,QUEENS,421104183,ARCHITECTURAL,04/13/2020 09:30:00 AM,03/27/2020 04:03:43 PM,CANCELLED
PS131Q,QUEENS,421104183,ARCHITECTURAL,04/20/2020 09:30:00 AM,03/27/2020 04:05:00 PM,CANCELLED
PS131Q,QUEENS,421104183,ARCHITECTURAL,04/27/2020 09:30:00 AM,03/27/2020 04:05:28 PM,CANCELLED
PS131Q,QUEENS,421104183,HVAC,04/07/2020 07:00:00 AM,03/27/2020 01:21:14 PM,CANCELLED
PS131Q,QUEENS,421104183,HVAC,04/14/2020 07:00:00 AM,03/27/2020 01:21:58 PM,CANCELLED
PS131Q,QUEENS,421104183,HVAC,04/21/2020 07:00:00 AM,03/27/2020 01:23:18 PM,CANCELLED
PS131Q,QUEENS,421104183,HVAC,04/28/2020 07:00:00 AM,03/27/2020 01:24:39 PM,CANCELLED
PS131Q,QUEENS,421104183,MASONRY,04/01/2020 01:00:00 PM,03/27/2020 12:57:24 PM,CANCELLED
PS131Q,QUEENS,421104183,MASONRY,04/08/2020 10:00:00 AM,03/27/2020 12:58:33 PM,CANCELLED
PS131Q,QUEENS,421104183,MASONRY,04/15/2020 10:00:00 AM,03/27/2020 12:59:51 PM,CANCELLED
PS131Q,QUEENS,421104183,MASONRY,04/22/2020 10:00:00 AM,03/27/2020 01:00:48 PM,CANCELLED
PS131Q,QUEENS,421104183,MASONRY,04/29/2020 10:00:00 AM,03/27/2020 01:01:29 PM,CANCELLED
PS131Q,QUEENS,421104183,PLUMBING,04/03/2020 07:00:00 AM,03/27/2020 03:51:05 PM,CANCELLED
PS131Q,QUEENS,421104183,PLUMBING,04/10/2020 07:00:00 AM,03/27/2020 03:51:43 PM,CANCELLED
PS131Q,QUEENS,421104183,PLUMBING,04/17/2020 07:00:00 AM,03/27/2020 03:52:14 PM,CANCELLED
PS131Q,QUEENS,421104183,PLUMBING,04/24/2020 07:00:00 AM,03/27/2020 03:52:54 PM,CANCELLED
PS131Q,QUEENS,421104183,POWERANDLIGHTING,04/02/2020 08:30:00 AM,03/11/2020 09:11:43 AM,CANCELLED
PS131Q,QUEENS,421104183,POWERANDLIGHTING,04/09/2020 10:00:00 AM,03/27/2020 03:58:04 PM,CANCELLED
PS131Q,QUEENS,421104183,POWERANDLIGHTING,04/16/2020 10:00:00 AM,03/27/2020 03:59:03 PM,CANCELLED
PS131Q,QUEENS,421104183,POWERANDLIGHTING,04/23/2020 10:00:00 AM,03/27/2020 03:59:29 PM,CANCELLED
PS131Q,QUEENS,421104183,POWERANDLIGHTING,04/30/2020 10:00:00 AM,03/27/2020 03:59:58 PM,CANCELLED
PS131Q,QUEENS,421104183,ROOFING,04/01/2020 01:00:00 PM,03/27/2020 01:03:51 PM,CANCELLED
PS131Q,QUEENS,421106118,FINALCONSTRUCTION,04/02/2020 11:00:00 AM,04/02/2020 09:06:24 AM,COMPLETED
PS131Q,QUEENS,421106519,FINALCONSTRUCTION,04/02/2020 10:01:00 AM,04/02/2020 09:05:35 AM,COMPLETED
PS132K,BROOKLYN,302585405,PLUMBING,04/02/2020 11:30:00 AM,04/02/2020 11:16:59 AM,COMPLETED
PS132M,MANHATTAN,103650050,ROOFING,04/01/2020 01:00:00 PM,03/27/2020 10:22:21 AM,CANCELLED
PS132M,MANHATTAN,103650050,ROOFING,04/07/2020 12:00:00 PM,03/25/2020 10:53:17 AM,CANCELLED
PS132M,MANHATTAN,103650050,ROOFING,04/14/2020 10:00:00 AM,03/25/2020 10:53:56 AM,CANCELLED
PS132M,MANHATTAN,103650050,ROOFING,04/22/2020 12:00:00 PM,03/26/2020 01:05:45 PM,CANCELLED
PS132Q,QUEENS,421106181,FINALCONSTRUCTION,04/03/2020 09:00:00 AM,03/04/2020 12:58:25 PM,COMPLETED
PS132Q,QUEENS,421106181,FINALCONSTRUCTION,04/30/2020 10:00:00 AM,03/04/2020 01:03:02 PM,COMPLETED
PS132Q,QUEENS,421106181,PLUMBING,04/13/2020 11:45:00 AM,04/13/2020 11:40:26 AM,COMPLETED
PS132Q,QUEENS,421106181,POWERANDLIGHTING,04/03/2020 08:30:00 AM,03/05/2020 12:41:04 PM,CANCELLED
PS133Q,QUEENS,402900198,PLUMBING,04/08/2020 07:00:00 AM,04/07/2020 03:51:03 PM,COMPLETED
PS135K,BROOKLYN,302586093,MASONRY,04/03/2020 11:00:00 AM,02/26/2020 01:52:37 PM,CANCELLED
PS135K,BROOKLYN,302586093,MASONRY,04/10/2020 11:00:00 AM,02/26/2020 01:54:03 PM,CANCELLED
PS135K,BROOKLYN,302586093,MASONRY,04/17/2020 11:00:00 AM,02/26/2020 01:54:44 PM,CANCELLED
PS135K,BROOKLYN,302586093,MASONRY,04/24/2020 11:00:00 AM,02/26/2020 01:55:28 PM,CANCELLED
PS138K,BROOKLYN,301446843,PAASSEMBLY,04/15/2020 04:00:00 PM,04/15/2020 01:48:33 PM,COMPLETED
PS138K,BROOKLYN,301464797,PAASSEMBLY,04/15/2020 02:00:00 PM,04/15/2020 01:43:59 PM,COMPLETED
PS138K,BROOKLYN,301464804,PAASSEMBLY,04/15/2020 03:00:00 PM,04/15/2020 01:46:03 PM,COMPLETED
PS138X,BRONX,201202509,FINALCONSTRUCTION,04/28/2020 01:00:00 PM,04/27/2020 08:32:24 AM,COMPLETED
PS143Q,QUEENS,421103068,ARCHITECTURAL,04/03/2020 12:00:00 PM,03/12/2020 01:59:20 PM,CANCELLED
PS143Q,QUEENS,421103068,PLUMBING,04/01/2020 08:00:00 AM,03/24/2020 01:10:48 PM,CANCELLED
PS143Q,QUEENS,421103068,SPRINKLERSTANDPIPE,04/01/2020 07:00:00 AM,03/24/2020 01:09:27 PM,CANCELLED
PS143Q,QUEENS,421103068,SPRINKLERSTANDPIPE,04/28/2020 08:00:00 AM,04/27/2020 12:04:44 PM,COMPLETED
PS145M,MANHATTAN,103645619,FINALCONSTRUCTION,04/16/2020 05:00:00 PM,04/15/2020 09:51:34 AM,COMPLETED
PS145M,MANHATTAN,103645619,LOWVOLTAGE,04/13/2020 11:00:00 AM,04/13/2020 08:05:28 AM,SCHEDULED
PS145M,MANHATTAN,103645619,LOWVOLTAGE,04/14/2020 09:00:00 AM,04/13/2020 12:41:08 PM,COMPLETED
PS146K,BROOKLYN,302574337,MASONRY,04/01/2020 08:00:00 AM,03/19/2020 03:08:09 PM,CANCELLED
PS146Q,QUEENS,421101738,PLUMBINGSITE,04/08/2020 12:40:00 PM,04/08/2020 12:38:06 PM,COMPLETED
PS148Q,QUEENS,421101621,MASONRY,04/06/2020 12:00:00 PM,03/20/2020 10:10:01 AM,CANCELLED
PS149M,MANHATTAN,103649866,LOWVOLTAGE,04/10/2020 10:00:00 AM,04/09/2020 07:12:01 PM,COMPLETED
PS152K,BROOKLYN,302575808,FINALCONSTRUCTION,04/15/2020 10:00:00 AM,04/07/2020 03:12:12 PM,COMPLETED
PS152K,BROOKLYN,302575808,HVAC,04/21/2020 10:00:00 AM,04/15/2020 09:21:52 AM,COMPLETED
PS153K,BROOKLYN,,POWERANDLIGHTING,04/14/2020 09:00:00 AM,03/23/2020 12:40:56 PM,CANCELLED
PS153K,BROOKLYN,,POWERANDLIGHTING,04/15/2020 09:00:00 AM,03/23/2020 12:43:12 PM,CANCELLED
PS153K,BROOKLYN,,POWERANDLIGHTING,04/15/2020 10:00:00 AM,03/23/2020 12:46:12 PM,CANCELLED
PS153M,MANHATTAN,,ARCHITECTURAL,04/02/2020 07:00:00 AM,03/26/2020 09:46:02 AM,CANCELLED
PS153X,BRONX,201198961,FINALCONSTRUCTION,04/24/2020 09:00:00 AM,04/23/2020 11:54:02 AM,ASSIGNED
PS153X,BRONX,201198961,FINALCONSTRUCTION,04/24/2020 02:00:00 PM,04/24/2020 11:30:49 AM,COMPLETED
PS153X,BRONX,201198961,PAASSEMBLY,04/24/2020 11:00:00 AM,04/23/2020 04:44:42 PM,CANCELLED
PS157X,BRONX,201197524,FINALCONSTRUCTION,04/03/2020 10:00:00 AM,03/25/2020 11:15:29 AM,COMPLETED
PS157X,BRONX,201197524,HVAC,04/03/2020 09:00:00 AM,03/25/2020 10:11:57 AM,CANCELLED
PS157X,BRONX,201197524,PLUMBING,04/09/2020 06:30:00 PM,04/09/2020 01:30:02 PM,COMPLETED
PS157X,BRONX,201197524,PLUMBING,04/13/2020 08:30:00 AM,04/13/2020 08:25:31 AM,COMPLETED
PS157X,BRONX,201197524,ROOFING,04/03/2020 01:00:00 PM,03/25/2020 10:13:13 AM,CANCELLED
PS157X,BRONX,201197524,WINDOW,04/02/2020 01:00:00 PM,03/25/2020 10:14:24 AM,CANCELLED
PS157X,BRONX,201198239,POWERANDLIGHTING,04/09/2020 01:30:00 PM,03/25/2020 11:03:46 AM,CANCELLED
PS157X,BRONX,,POWERANDLIGHTING,04/02/2020 10:00:00 AM,03/25/2020 01:46:26 PM,CANCELLED
PS158K,BROOKLYN,301722152,PLUMBING,04/08/2020 01:00:00 PM,04/06/2020 11:44:54 AM,SCHEDULED
PS158K,BROOKLYN,301722152,PLUMBING,04/14/2020 10:00:00 AM,04/13/2020 12:58:47 PM,SCHEDULED
PS158K,BROOKLYN,301722152,PLUMBING,04/21/2020 10:00:00 AM,04/17/2020 03:43:14 PM,SCHEDULED
PS158K,BROOKLYN,301722152,PLUMBING,04/28/2020 10:00:00 AM,04/23/2020 09:02:54 AM,SCHEDULED
PS158M,MANHATTAN,,ARCHITECTURAL,04/07/2020 08:00:00 AM,04/06/2020 08:28:06 AM,COMPLETED
PS159Q,QUEENS,,POWERANDLIGHTING,04/03/2020 09:00:00 AM,03/16/2020 03:39:58 PM,CANCELLED
PS160K,BROOKLYN,302570527,PLUMBING,04/21/2020 10:00:00 AM,04/20/2020 04:28:57 PM,COMPLETED
PS160Q,QUEENS,402900269,ARCHITECTURAL,04/07/2020 12:00:00 PM,03/25/2020 02:41:35 PM,CANCELLED
PS160Q,QUEENS,402900269,PLUMBING,04/13/2020 03:45:00 PM,04/13/2020 12:14:39 PM,COMPLETED
PS160Q,QUEENS,402900269,POWERANDLIGHTING,04/10/2020 09:00:00 AM,03/25/2020 02:33:50 PM,CANCELLED
PS160Q,QUEENS,402900269,ROOFING,04/01/2020 01:00:00 PM,03/25/2020 02:37:59 PM,CANCELLED
PS160Q,QUEENS,,POWERANDLIGHTING,04/01/2020 09:00:00 AM,03/26/2020 11:02:44 AM,CANCELLED
PS161M,MANHATTAN,104212549,ARCHITECTURAL,04/15/2020 08:00:00 AM,03/26/2020 06:02:29 PM,CANCELLED
PS162Q,QUEENS,421107215,BOILER,04/15/2020 09:00:00 AM,04/15/2020 08:50:15 AM,COMPLETED
PS162Q,QUEENS,421107215,HVAC,04/01/2020 09:00:00 AM,03/31/2020 11:02:11 AM,COMPLETED
PS162Q,QUEENS,421107215,PLUMBING,04/14/2020 08:30:00 AM,04/14/2020 08:14:57 AM,COMPLETED
PS162Q,QUEENS,421107215,PLUMBING,04/15/2020 01:00:00 PM,03/05/2020 02:14:20 PM,CANCELLED
PS162Q,QUEENS,421107215,PLUMBING,04/27/2020 09:30:00 AM,04/27/2020 09:04:53 AM,COMPLETED
PS164K,BROOKLYN,302573392,PLUMBING,04/03/2020 11:00:00 AM,04/02/2020 04:40:55 PM,COMPLETED
PS164K,BROOKLYN,302573392,PLUMBING,04/16/2020 10:00:00 AM,04/15/2020 02:56:52 PM,COMPLETED
PS164K,BROOKLYN,302573392,PLUMBING,04/20/2020 11:30:00 AM,04/17/2020 03:55:42 PM,COMPLETED
PS165M,MANHATTAN,103650504,ROOFING,04/01/2020 04:00:00 PM,03/06/2020 06:41:28 AM,CANCELLED
PS165M,MANHATTAN,103650504,ROOFING,04/03/2020 07:00:00 AM,03/19/2020 04:27:34 PM,CANCELLED
PS165M,MANHATTAN,103650504,ROOFING,04/08/2020 04:00:00 PM,03/06/2020 06:41:40 AM,CANCELLED
PS165M,MANHATTAN,103650504,ROOFING,04/15/2020 04:00:00 PM,03/06/2020 06:41:54 AM,CANCELLED
PS165M,MANHATTAN,103650504,ROOFING,04/22/2020 04:00:00 PM,03/06/2020 06:42:16 AM,CANCELLED
PS165M,MANHATTAN,103650504,ROOFING,04/29/2020 04:00:00 PM,03/06/2020 06:42:28 AM,CANCELLED
PS167K,BROOKLYN,302579314,MASONRY,04/07/2020 07:00:00 AM,04/06/2020 12:29:40 PM,COMPLETED
PS167K,BROOKLYN,302579314,MASONRY,04/07/2020 10:00:00 AM,04/06/2020 12:33:05 PM,CANCELLED
PS167K,BROOKLYN,302579314,MASONRY,04/14/2020 07:00:00 AM,04/09/2020 03:00:50 PM,COMPLETED
PS167K,BROOKLYN,302579314,MASONRY,04/21/2020 07:00:00 AM,04/17/2020 03:46:22 PM,COMPLETED
PS167K,BROOKLYN,302579314,MASONRY,04/28/2020 07:00:00 AM,04/22/2020 11:24:02 AM,COMPLETED
PS169Q,QUEENS,421102791,FINALCONSTRUCTION,04/21/2020 10:00:00 AM,03/26/2020 01:01:25 PM,SCHEDULED
PS169Q,QUEENS,,POWERANDLIGHTING,04/10/2020 03:00:00 PM,03/23/2020 02:51:19 PM,CANCELLED
PS170X,BRONX,201201993,PLUMBING,04/13/2020 10:30:00 AM,04/13/2020 08:31:31 AM,SCHEDULED
PS171M,MANHATTAN,102381076,FINALCONSTRUCTION,04/24/2020 02:30:00 PM,04/24/2020 02:13:10 PM,COMPLETED
PS171M,MANHATTAN,103650149,MASONRY,04/09/2020 06:00:00 PM,01/15/2020 10:46:16 AM,CANCELLED
PS172K,BROOKLYN,302567684,PLUMBING,04/15/2020 08:00:00 AM,04/14/2020 01:26:27 PM,COMPLETED
PS173M,MANHATTAN,103650130,MASONRY,04/07/2020 10:00:00 AM,03/20/2020 03:22:07 PM,CANCELLED
PS173M,MANHATTAN,103650130,MASONRY,04/14/2020 10:00:00 AM,03/20/2020 03:34:37 PM,CANCELLED
PS173M,MANHATTAN,103650130,MASONRY,04/21/2020 10:00:00 AM,03/20/2020 03:35:25 PM,CANCELLED
PS173M,MANHATTAN,103650130,MASONRY,04/28/2020 10:00:00 AM,03/20/2020 03:35:59 PM,CANCELLED
PS173Q,QUEENS,,POWERANDLIGHTING,04/01/2020 01:00:00 PM,03/13/2020 04:09:22 PM,CANCELLED
PS175Q,QUEENS,421100105,ARCHITECTURAL,04/06/2020 09:30:00 AM,03/13/2020 02:10:00 PM,CANCELLED
PS175Q,QUEENS,421898192,FINALCONSTRUCTION,04/23/2020 09:00:00 AM,04/22/2020 11:31:29 PM,COMPLETED
PS175Q,QUEENS,421898192,FINALCONSTRUCTION,04/29/2020 03:30:00 PM,04/29/2020 01:49:51 PM,COMPLETED
PS176Q,QUEENS,402899468,FINALCONSTRUCTION,04/27/2020 11:00:00 AM,04/21/2020 02:41:22 PM,COMPLETED
PS176Q,QUEENS,421107466,FINALCONSTRUCTION,04/07/2020 11:00:00 AM,04/02/2020 04:23:36 PM,SCHEDULED
PS176Q,QUEENS,421107466,FINALCONSTRUCTION,04/17/2020 11:00:00 AM,04/17/2020 09:42:46 AM,COMPLETED
PS177Q,QUEENS,421098289,PLUMBING,04/14/2020 02:45:00 PM,04/14/2020 12:52:47 PM,COMPLETED
PS177Q,QUEENS,421101596,MASONRY,04/16/2020 03:00:00 PM,03/13/2020 01:40:25 PM,CANCELLED
PS181Q,QUEENS,421104414,LOWVOLTAGE,04/06/2020 03:00:00 PM,04/06/2020 02:36:05 PM,COMPLETED
PS182Q,QUEENS,401899059,PLUMBING,04/10/2020 09:00:00 AM,04/09/2020 01:02:06 PM,SCHEDULED
PS182Q,QUEENS,401899059,PLUMBING,04/16/2020 09:00:00 AM,04/16/2020 07:58:38 AM,SCHEDULED
PS183M,MANHATTAN,103645824,HVAC,04/20/2020 08:00:00 AM,04/17/2020 10:27:17 AM,SCHEDULED
PS183Q,QUEENS,,POWERANDLIGHTING,04/22/2020 09:00:00 AM,04/20/2020 03:49:07 PM,COMPLETED
PS184M,MANHATTAN,103650096,PLUMBING,04/21/2020 11:30:00 AM,04/21/2020 08:30:29 AM,CANCELLED
PS185M,MANHATTAN,104212004,PLUMBING,04/16/2020 12:45:00 PM,04/16/2020 11:46:58 AM,COMPLETED
PS185M,MANHATTAN,104212004,PLUMBINGSITE,04/23/2020 09:00:00 AM,04/22/2020 07:39:16 AM,COMPLETED
PS186X,BRONX,201192887,PLUMBING,04/07/2020 09:00:00 AM,04/07/2020 08:52:35 AM,COMPLETED
PS186X,BRONX,201197784,BOILER,04/07/2020 08:30:00 AM,04/06/2020 12:30:36 PM,COMPLETED
PS186X,BRONX,201200146,ARCHITECTURAL,04/01/2020 08:00:00 AM,03/16/2020 02:35:07 PM,CANCELLED
PS186X,BRONX,201200146,PLUMBING,04/13/2020 01:45:00 PM,04/13/2020 12:07:02 PM,COMPLETED
PS186X,BRONX,201200146,WINDOW,04/01/2020 08:00:00 AM,03/16/2020 02:38:10 PM,CANCELLED
PS188X,BRONX,201199210,MASONRY,04/01/2020 01:00:00 PM,04/01/2020 08:16:33 AM,COMPLETED
PS188X,BRONX,201199210,MASONRY,04/07/2020 01:00:00 PM,02/24/2020 04:23:49 PM,CANCELLED
PS188X,BRONX,201199210,MASONRY,04/14/2020 01:00:00 PM,02/24/2020 04:25:13 PM,CANCELLED
PS188X,BRONX,201199210,MASONRY,04/21/2020 01:00:00 PM,02/24/2020 04:26:32 PM,CANCELLED
PS188X,BRONX,201199210,MASONRY,04/28/2020 01:00:00 PM,02/24/2020 04:28:02 PM,CANCELLED
PS188X,BRONX,201199746,HVAC,04/08/2020 01:00:00 PM,04/06/2020 11:27:18 AM,COMPLETED
PS188X,BRONX,201199746,MASONRY,04/03/2020 05:30:00 PM,02/20/2020 05:08:34 PM,CANCELLED
PS188X,BRONX,201199746,MASONRY,04/10/2020 03:00:00 PM,02/28/2020 02:47:59 PM,CANCELLED
PS188X,BRONX,201199746,MASONRY,04/17/2020 03:00:00 PM,02/28/2020 02:49:18 PM,CANCELLED
PS188X,BRONX,201199746,MASONRY,04/24/2020 12:00:00 PM,02/28/2020 02:53:11 PM,CANCELLED
PS188X,BRONX,201199746,ROOFING,04/03/2020 05:30:00 PM,03/13/2020 01:03:20 PM,CANCELLED
PS188X,BRONX,201199746,ROOFING,04/10/2020 03:00:00 PM,03/13/2020 01:07:29 PM,CANCELLED
PS188X,BRONX,201199746,ROOFING,04/17/2020 03:00:00 PM,03/13/2020 02:43:32 PM,CANCELLED
PS188X,BRONX,201199746,ROOFING,04/24/2020 12:00:00 PM,03/13/2020 02:44:49 PM,CANCELLED
PS189K,BROOKLYN,302585361,POWERANDLIGHTING,04/02/2020 09:00:00 AM,03/09/2020 01:56:48 PM,CANCELLED
PS189M,MANHATTAN,103650158,MASONRY,04/02/2020 06:00:00 PM,03/05/2020 10:38:57 AM,CANCELLED
PS189M,MANHATTAN,103650158,MASONRY,04/09/2020 03:00:00 PM,03/05/2020 10:40:15 AM,CANCELLED
PS189X,BRONX,,LOWVOLTAGE,04/10/2020 04:00:00 PM,03/26/2020 11:18:17 AM,CANCELLED
PS189X,BRONX,,POWERANDLIGHTING,04/10/2020 04:00:00 PM,03/26/2020 11:21:42 AM,CANCELLED
PS190K,BROOKLYN,302585432,PLUMBINGSITE,04/02/2020 01:00:00 PM,03/18/2020 01:44:25 PM,CANCELLED
PS190K,BROOKLYN,302585432,PLUMBINGSITE,04/09/2020 01:00:00 PM,03/18/2020 01:45:37 PM,CANCELLED
PS191K,BROOKLYN,302582818,FINALCONSTRUCTION,04/02/2020 01:00:00 PM,03/26/2020 11:01:29 AM,COMPLETED
PS191Q,QUEENS,421101514,MASONRY,04/03/2020 05:30:00 PM,02/11/2020 02:21:57 PM,CANCELLED
PS191Q,QUEENS,421101514,MASONRY,04/10/2020 05:30:00 PM,02/11/2020 02:27:49 PM,CANCELLED
PS193K,BROOKLYN,302586529,PLUMBING,04/30/2020 09:00:00 AM,03/04/2020 08:57:49 AM,COMPLETED
PS193Q,QUEENS,421099420,ROOFING,04/14/2020 08:30:00 PM,03/19/2020 11:39:59 AM,CANCELLED
PS193Q,QUEENS,421099554,ARCHITECTURAL,04/01/2020 07:00:00 AM,03/23/2020 04:23:47 PM,CANCELLED
PS195X,BRONX,201201804,ARCHITECTURAL,04/07/2020 08:00:00 AM,03/16/2020 02:24:50 PM,CANCELLED
PS195X,BRONX,201201804,ARCHITECTURAL,04/07/2020 02:00:00 PM,04/06/2020 12:04:47 PM,COMPLETED
PS195X,BRONX,201201804,PAASSEMBLY,04/09/2020 10:00:00 AM,04/08/2020 08:52:40 AM,COMPLETED
PS195X,BRONX,201201804,POWERANDLIGHTING,04/13/2020 03:00:00 PM,04/13/2020 11:54:30 AM,COMPLETED
PS196K,BROOKLYN,302586645,MASONRY,04/01/2020 03:00:00 PM,03/25/2020 02:08:10 PM,CANCELLED
PS196K,BROOKLYN,302586645,MASONRY,04/09/2020 10:00:00 AM,04/07/2020 11:15:10 AM,COMPLETED
PS196K,BROOKLYN,302586645,MASONRY,04/16/2020 07:00:00 AM,04/09/2020 12:36:32 PM,COMPLETED
PS196K,BROOKLYN,302586645,MASONRY,04/23/2020 07:00:00 AM,04/16/2020 03:07:39 PM,COMPLETED
PS196K,BROOKLYN,302586645,MASONRY,04/30/2020 07:00:00 AM,04/21/2020 03:08:27 PM,COMPLETED
PS196K,BROOKLYN,302586645,ROOFING,04/03/2020 12:30:00 PM,03/25/2020 02:10:24 PM,CANCELLED
PS196Q,QUEENS,402892633,FINALCONSTRUCTION,04/01/2020 10:00:00 AM,03/13/2020 05:32:32 PM,SCHEDULED
PS196Q,QUEENS,421101042,PLUMBING,04/28/2020 02:30:00 PM,04/28/2020 02:25:53 PM,COMPLETED
PS196Q,QUEENS,421101042,PLUMBING,04/30/2020 08:00:00 AM,04/30/2020 07:58:36 AM,COMPLETED
PS196Q,QUEENS,421102719,PLUMBING,04/28/2020 01:00:00 PM,04/28/2020 12:43:53 PM,COMPLETED
PS196Q,QUEENS,421898584,FINALCONSTRUCTION,04/23/2020 10:00:00 AM,03/30/2020 09:10:52 AM,SCHEDULED
PS196Q,QUEENS,421899057,FINALCONSTRUCTION,04/23/2020 01:00:00 PM,03/30/2020 09:13:54 AM,CANCELLED
PS197K,BROOKLYN,302575513,ARCHITECTURAL,04/02/2020 01:00:00 PM,03/30/2020 09:12:57 AM,CANCELLED
